ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7
joshua-reynolds_lady-elizabeth-seymour-conway.jpg,261f1b,bc9c6a,8d724d,261f1b,dfb277,f6d998,161112,29221e,725f42,f6d998,a98558,dfb277,383027,4c3e2e
bernardo-bellotto_grand-canal-view-from-north-1738.jpg,443b28,aba79f,babbbc,9d9282,2a2415,5d523a,1a1910,3b301b,babbbc,8a7152,a79275,5d523a,969b9e,adaaa4
giovanni-battista-tiepolo_fortitude-and-justice-1743.jpg,180f10,9e8c89,c0b4b3,180f10,634642,97837d,908285,a69897,826c68,c0b4b3,180f10,634642,a87d5a,a4928b
thomas-gainsborough_portrait-of-louisa-lady-clarges-1778.jpg,2d211a,867979,55433d,2d211a,998b80,d6d2e9,25211d,1a1916,3d3632,d6d2e9,6e5048,998b80,37251e,7d3c1f
maurice-quentin-de-la-tour_charles-louis-fouquet-duke-of-belle-isle.jpg,292a33,736664,4e494b,292a33,6f6b75,c39b85,201c1d,77665b,67708e,b67f61,d0b8a9,4e494b,343132,314060
william-hogarth_characters-and-caricaturas-1743.jpg,77756c,c8c0aa,948e7c,c8c0aa,525554,646664,676356,797566,d7cfb8,b9b29d,3e4752,948e7c,364660,666762
joshua-reynolds_mrs-musters-as-hebe.jpg,262423,8a857d,262423,69625a,97948d,c1bcb2,6a6864,bab1a2,c9c7c1,5a544f,97948d,867966,181918,342e2e
jean-honore-fragonard_venus-and-cupid.jpg,673e2f,af9a79,c1b593,9d7f5e,543a2f,7b422f,d9bd8c,ebdcae,543a2f,a09f88,c18a5b,787461,623a2e,944930
antoine-watteau_the-seducer.jpg,4d3931,a4876c,8a674d,4d3931,b1926d,ccbda9,76523e,ccbda9,7c644d,5a4639,b1926d,9b7354,362624,49332c
joshua-reynolds_henri-fane-with-his-guardians-1762.jpg,24211e,756349,24211e,554331,746a52,b69c6f,766141,453b2f,24211e,727263,a28354,654b34,b19f7c,e1c997
fyodor-rokotov_portrait-of-an-unknown-woman-in-a-red-dress.jpg,744a26,957643,856436,744a26,8d6940,bea75e,cfbf60,694123,7f5428,8d6940,a7894f,856436,d6c86e,dcd287
antã³nio-de-carvalho-da-silva-porto_recanto-de-praia.jpg,555746,aca186,897c5e,cec7af,4b4b36,5f6456,e6e3d0,ddceae,7f6d4d,5f6456,bbb59e,4b4b36,81816c,a79573
giovanni-battista-tiepolo_crown-of-thorns.jpg,2c170b,835836,6e3c1f,2c170b,885d36,a88c64,775835,986238,9d8764,190803,6e3c1f,402513,b08a5a,b7996e
carl-ludwig-johann-christineck_yuri-matveevich-veldten-1786.jpg,24221d,6b654f,24221d,403729,666756,c5bf93,484842,446278,24221d,b7ae7a,d2d0ab,867a50,373026,493e2c
dmitry-levitzky_baron-alexander-stroganov.jpg,323512,6c5327,323512,5f4019,524f23,9f7d49,504419,494217,323512,524f23,9b381b,c19257,745d2d,867248
joaquã­n-sorolla_almond-trees-in-asis.jpg,493b2c,b7a18c,c3bcb0,ac8768,2d251a,65503d,68513c,5c442f,9c7454,bb997c,c3bcb0,76685a,181914,423021
fyodor-rokotov_portrait-of-a-m-rimskiy-korsakov.jpg,432317,825826,432317,62351a,8c5b24,b7993e,966326,c5ab40,825422,432317,62351a,a47c31,cbb650,d7cb5b
bernardo-bellotto_capriccio-of-the-capitol.jpg,543924,998b81,543924,74573d,c0b293,baccf7,442f23,baccf7,bfa363,594135,c1c1c3,644326,896335,957856
ferdinand-georg-waldmã¼ller_the-ruin-of-the-greek-theater-in-taormina-sicily-1844.jpg,82776f,c3ab7f,a2a6b1,63482d,c89a49,bebcb5,a6b2c8,cfa854,3c2c22,bebcb5,896438,c08b3f,918f93,aaa4a2
fyodor-rokotov_portrait-of-countess-elizaveta-santi.jpg,26201a,a19b8a,56452e,26201a,e8e8d1,f2f9f9,f0f9f8,f2f9f9,1a1917,ecf2e7,d4bc6f,32261c,302b28,7d5f35
joaquã­n-sorolla_mending-the-sail-1904.jpg,8f6c3c,a6a4a2,7c7980,d0cfc4,775a35,a67f42,936c38,dfe3e2,a67f42,5b4933,c2baa6,706866,757991,9c9da2
giovanni-battista-tiepolo_the-apotheosis-of-saint-roch.jpg,584531,948d7e,949796,584531,87755b,9e9072,5c422c,8e8068,9e9072,3c352b,949796,80694f,64492f,65533c
joaquã­n-sorolla_beach-of-biarritz-france.jpg,9b8b7c,d4a76d,d4bc9b,d4923f,937255,a3a4a4,a3a4a4,90867b,d4bc9b,2c3526,d4923f,875539,b0622e,b2997a
giovanni-battista-tiepolo_maecenas-presenting-the-liberal-arts-to-emperor-augustus-1743.jpg,553c27,a68255,986d3e,553c27,b18d59,b7a27f,9f7037,97764c,94592a,39281f,b18d59,b7a27f,694326,785c39
dmitry-levitzky_portrait-of-countess-a-s-protasova-1800.jpg,272a17,8b8162,272a17,aeaa91,5c451c,726a49,272a17,90703d,8f8067,565d41,5c451c,a69a7b,9ba49f,d4d0af
joshua-reynolds_charles-lennox-3rd-duke-of-richmond-and-lennox-1758.jpg,1a1a17,54392d,1a1a17,3b231d,5b2f26,7d7153,1a1a17,544f3b,3b231d,8a7751,af9a66,d2c5a3,432e26,733025
francois-boucher_the-painter-in-his-studio-1735.jpg,352924,866952,352924,684537,857258,c2a782,69493a,574034,352924,894a3a,857258,cec29f,b47a57,b79f75
joaquã­n-sorolla_girl-with-flowers.jpg,6b5650,ca9b6d,866f66,503e39,cb8f54,c9a886,967a6c,c9a886,332a2c,6d5147,d69c52,776460,c57e41,b88568
antoine-watteau_the-camp.jpg,43252e,9c8070,43252e,7b5547,b29b80,c7bcb1,dbcab2,b3aeb0,43252e,c1a88a,a28f76,866555,6a3934,77503d
andrã©-lhote_la-plage-1957.jpg,9c8a5f,a5a499,b5955f,837f60,939b96,b7ad9d,665f54,708970,9a976a,9b7c51,939b96,b5955f,b8a692,b7b4a8
maurice-quentin-de-la-tour_preparation-to-the-portrait-of-voltaire.jpg,6c5839,b48d59,8d7149,4a3e29,a77f50,c19a62,cc975a,af9360,655136,daad6d,a77f50,8d7149,232115,3e3524
vladimir-borovikovsky_portrait-of-elena-alexandrovna-naryshkina-1799.jpg,10131b,756f60,10131b,4d483c,868169,b6aca0,757764,978a6e,cdbda9,423b2e,9e9b96,58554a,070810,1a1e26
georges-lacombeâ _the-green-wave-vorhor.jpg,2e261c,9e9276,2e261c,a0804c,879aa2,b2ac9d,211d15,c2994f,879aa2,a99a8b,3b2f23,7d6749,cdbe98,a8bfc5
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,6b4f3d,92a0b7,39342c,9c6b4e,749ac3,afa6aa,b67854,835d48,ae8f82,b2b6c2,39342c,aec6e2,698cb3,80a9d3
jean-honore-fragonard_the-adoration-of-the-shepherds.jpg,3c2e2d,8f644a,3c2e2d,7a4c3c,946849,b48e67,d8b47b,3c2e2d,ecdbb4,946849,9c7452,b68a5f,6a463a,8b523e
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,887355,c7b188,786449,978260,b39e78,dac599,9f8e75,dec898,c8ad7a,d4bc8c,786449,e3d5b3,8c785a,a38d66
joshua-reynolds_lady-caroline-howard.jpg,627056,a0bfa2,4e5948,768865,81a28c,c0dbb8,749177,81a28c,4e5948,d3f0d0,6a785a,acc7a0,83976a,9da668
dmitry-levitzky_natalia-borshchova-1776.jpg,1b1915,4d4536,3e3728,1b1915,4b4637,6b6051,60594f,4b4637,3e3728,1b1915,766959,5a5142,a48b71,d2b8a1
thomas-gainsborough_miss-catherine-tatton-1785.jpg,723d1a,c6a949,b18628,723d1a,c9ae46,efe990,5c2b15,874f1f,f5f4aa,dbc64c,e9de76,b8953f,9e7529,c49727
hubert-robert_colosseum-rome-1790.jpg,342f27,7e7257,64563d,342f27,8c7c53,a3a190,232426,9e946f,a8afb1,8c7c53,716143,463a28,4c4335,625238
arnold-bã¶cklin_the-bagpiper.jpg,2b2a27,9f9da0,2b2a27,787276,abaeb6,e0e2e1,544c4c,e7ecee,d8d8d4,8f8a8f,6e6a6e,abaeb6,1f211e,383231
dmitry-levitzky_portrait-of-an-unknown-man.jpg,2e2c1b,704726,2e2c1b,6e2f15,4b4527,977946,2e2c1b,492e19,943011,4b4527,825c2f,aa8a4c,99956a,c6b371
thomas-gainsborough_the-artist-s-daughter-margaret-1772.jpg,3e3129,ad956d,3e3129,b8b090,8f6642,b68f50,948b76,ada380,97835c,3e3129,d59c44,cfc9a4,7c654d,a36738
antoine-pesne_portrait-of-isaak-franz-egmont-von-chasot.jpg,2a1619,835b4f,2a1619,613b33,875950,c59e86,6f534e,a0816d,2a1619,d08f6d,9e6052,d2b3a0,533630,6f4036
antoine-pesne_portrait-of-elisabeth-christine-von-braunschweig-bevern-prussian-queen.jpg,1c2425,9e9898,1c2425,686364,bdb8b8,ebe3e1,bab8b6,d2c5c2,ebe3e1,3c4b53,979fa6,1c2425,716b68,b58a83
fã©lix-del-marle_self-portrait-1913.jpg,a79b86,eee4cf,eee4cf,e1d7bd,40352b,9b8a72,786550,eee4cf,534638,2c241e,948167,b0a188,dacdb0,e8e0ca
joaquã­n-sorolla_children-on-the-beach-1910.jpg,6c5d4d,a6896e,937661,b89c7c,5e4a3c,7a705d,9c9687,705543,937661,7a705d,d1af8a,4c3e36,9f8b72,d59d6c
william-hogarth_the-roast-beef-of-old-england.jpg,523227,999381,765843,523227,b2af8e,c6eaf2,422922,5a3329,c6eaf2,69452f,a69665,bfc9b6,684b3d,846549
john-russell_sir-william-herschel-1738-1822-1795.jpg,3a2516,7a7663,3a2516,575234,82877b,b7ada9,281f15,c0b9b9,aea099,44472e,4d2b17,6a5d3b,6d7c6d,979388
giovanni-battista-tiepolo_battle-of-vercellae.jpg,4d4d21,a2b28b,212c14,7a6f2e,7fa386,c5c290,5b5f2a,212c14,91702c,b3a55a,a18d38,d8dec6,7b9161,82b5ab
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,4a5b48,8b9277,7a8157,4a5b48,7b8377,bdc1b6,7b8377,4f603b,e3e8e3,56665a,2d4231,7a8157,919379,9ca396
joaquã­n-sorolla_virgin-mary-1887.jpg,372b1e,bb8d4e,a87c3f,ce9e5c,1c1914,533e27,1c1914,302821,d7a45c,c09154,a87c3f,e1b16d,654628,876334
john-russell_a-young-john-wesley-1703-1791-preaching.jpg,413521,997e50,886f45,413521,978559,bb965d,978559,352916,b48c4f,c19f6b,8d6a38,847452,34291d,655a3c
benjamin-west_francis-osborne-5th-duke-of-leeds.jpg,120c0d,563a2d,120c0d,36221c,5e3727,8d6d55,120c0d,a67f62,896e5c,36221c,5e3727,bc9a79,6f5547,8c6543
antoine-watteau_diana-at-her-bath-1716.jpg,413a21,b0a488,b7b4a0,a99370,2a2513,574e2f,4a3f1f,2a2513,9b8e72,9d7447,b7b4a0,b5a584,5b502e,6d6c4e
joaquã­n-sorolla_portrait-of-a-woman.jpg,1e1d19,655b52,423932,1e1d19,554940,bcb1a5,423932,1e1d19,554940,7f6c5b,d8d3cb,8b8074,ac9f90,cab39d
john-russell_philip-stanhope-1769.jpg,3d2712,7e6d50,595132,3d2712,866d44,c1a397,2a1b0f,e3d5cf,ccaea2,503316,595132,aa8575,865b3c,857f4c
jean-marc-nattier_terpsichore-muse-of-dance-1739.jpg,3a372e,857356,3a372e,66543e,7f7a5e,c9aa7f,d7be95,64573f,bb9769,7f7a5e,3a372e,585442,725236,985335
eugã¨ne-grasset_inqui-tude.jpg,565b46,c4b058,bea030,cac180,3f3e28,6d7965,272a25,b4882b,c8b835,d1ccad,57512b,c3b554,59604d,81927d
bernardo-bellotto_venetian-capriccio-view-of-santa-maria-dei-miracoli.jpg,4c3f37,a5a098,b4b4af,968d81,3b2c26,5d5248,332723,43322a,a58e73,949a99,8a715e,b4b4af,50443b,696055
joaquã­n-sorolla_inquisitive-child-1916.jpg,6b5e5b,9ca6ab,7f8da5,b9bfb1,514a55,867361,c0c9a8,7b6357,514a55,cddbdc,90826a,aaaba0,747b94,8b9fb6
fã©lix-del-marle_the-port-1914-1.jpg,0c110d,714c2e,0c110d,443724,98341e,a38e52,a1833a,421c14,4b4525,0c110d,a5996a,98341e,34503e,4e6f48
claude-lorrain_pastoral-landscape-with-a-mill-1634.jpg,30271b,938770,30271b,685639,a7a38f,d4cec1,30271b,54432b,817a60,785a2f,949689,d4cec1,b6a884,c1b8a3
canaletto_view-of-a-river-perhaps-in-padua-1745.jpg,534439,c3b6be,37312b,6e5748,a99da8,ddcfd4,37312b,d5cad7,e6dce6,56473d,d4b9ab,866853,a2908f,b1abc0
carl-ludwig-johann-christineck_sergey-mordvinov-1773.jpg,393226,836b3c,393226,74532e,78683b,ad9d5a,8e8649,bd9a55,393226,948839,78683b,74532e,ddc285,f0e8cb
joaquã­n-sorolla_valencia-landscape-1894.jpg,52573a,a89d7b,857f5b,52573a,c6ae85,d2c8b2,404a36,918657,c6ae85,9c9471,d2c8b2,63643e,666b4f,7f7753
jean-honore-fragonard_the-bolt.jpg,230f18,6a473e,230f18,4b2625,66433b,ac9074,3a2123,573835,754e41,9c775c,5c2a27,bda98c,0f0b16,37131a
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,464237,918163,80643f,a19e86,3e3223,4e534b,7a512d,3e3223,97a197,4e534b,867652,928c70,c4b48f,d0ccb6
bernardo-bellotto_pirna-seen-from-the-right-bank-of-the-elbe.jpg,565325,9dae90,38331e,9dae90,625c27,868933,728036,b9c8c5,38331e,625c27,9a9330,afbb95,859656,889d8f
arnold-bã¶cklin_triton-and-nereid-1877.jpg,533f22,a9987e,c4b4a2,533f22,71664c,ac9368,d1b99d,3a2b1b,d9cbc3,ac9368,71664c,b2a795,5a4728,7d602a
louise-elisabeth-vigee-le-brun_marie-antoinette-and-her-children-1787.jpg,31241f,865e42,31241f,6d3a2b,816037,bea378,6c5636,31241f,e8d7b9,966a39,9e865e,6d3a2b,cb9d61,dab77a
maurice-quentin-de-la-tour_prince-charles-edward-stewart.jpg,576e80,a6adba,9399a2,b9c2d2,505c62,5f809e,9aa8c2,505c62,5f809e,d8dbe3,99979c,8090a0,9da6b0,cbb3a5
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,3a423f,949d98,6f7c7d,b9bdb3,2c3536,494f48,3c4645,2c3536,48504c,bfccca,b3af9c,6f7c7d,54574b,75674a
thomas-gainsborough_portrait-of-queen-charlotte-1781.jpg,4b2c22,a69271,4b2c22,876441,b6a687,d6d8bd,37211c,dadfcd,725239,5f3727,d2d0ad,b6a687,906640,aa8651
john-russell_captain-braithwaite.jpg,2a2716,b6a677,2a2716,c9bf94,987845,b0a270,88825c,7c6731,a19060,bb6426,b0a270,2a2716,b8b58c,d9c99b
giovanni-battista-tiepolo_rinaldo-observed-by-carlo-and-ubaldo-1755.jpg,1a1717,644e44,1a1717,443936,76503f,907965,1a1717,a7714b,88533b,7b746b,a48a73,644d43,3d2822,4c494a
vladimir-borovikovsky_maria-nikolaevna-yakovleva.jpg,25211d,775f55,25211d,54352d,73645a,c0aea1,5a5753,b6a192,796355,cabcaf,25211d,54352d,977665,a48876
eugã¨ne-grasset_spring-1894.jpg,1b1814,897f69,abab9e,685433,0f0c06,282421,0f0c06,221911,543d27,898982,7c6a40,ccccba,2c261e,2e3944
carl-ludwig-johann-christineck_portrait-of-an-unknown-woman.jpg,4c473b,e0e1d7,2c2c26,e0e1d7,4e4a3e,897c62,f2f7f2,2c2c26,4e4a3e,736b5a,b3a88f,a08d6a,e6e8df,eef4f0
grã©goire-michonze_village-with-figures-1931.jpg,505043,a2aea8,3a3f37,65624e,7d887f,c7d5d2,3a3f37,d9ecee,565c4b,6f756a,b6beb7,746951,8a8d78,8ba8af
pietro-longhi_presentation.jpg,372825,765140,372825,5c392f,734c3c,ae8568,c3a282,372825,734c3c,5c392f,b99170,9a6d53,d0ab87,d7ba99
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,2c1721,9c766b,2c1721,7d5045,a2847f,d5b2a4,dcc5be,5c3d3e,cea08a,2c1721,875548,a2847f,a36c55,c47850
bernardo-bellotto_san-marco-square-from-the-clock-tower-facing-the-procuratie-nuove.jpg,69645f,d3ceb5,939086,d3ceb5,2d2b30,534643,2d2b30,ddddc9,d5d1b6,87745f,9eacac,534643,bfa375,bcb9a4
joaquã­n-sorolla_the-smugglers-1919.jpg,5d594b,958e83,717575,b9a791,3b4743,7f6b53,b7a894,3b4743,b0997b,ccc4b8,978778,7f6b53,295670,6c7074
louise-elisabeth-vigee-le-brun_alexandre-charles-emmanuel-de-crussol-florensac-1787.jpg,434a44,b5ab92,c3bbab,a79a79,262b27,5f6861,adada1,4e544b,938973,d8cab6,717b76,262b27,a89f80,cdb680
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,33281e,5f4f3a,33281e,5b4226,515047,746955,6c6e66,515047,605e54,33281e,5b4226,988d77,745b3b,a9763f
arnold-bã¶cklin_the-sacred-grove-1886.jpg,705034,ab8b61,997545,705034,aa8352,d0c1a8,5d412f,9a7b50,ba8c53,dcdfd7,825f3a,c4a279,8a6c44,a77d46
canaletto_capriccio-a-palladian-design-for-the-rialto-bridge-with-buildings-at-vicenza.jpg,694f40,cdbdb2,ecebe8,af8f7b,4f4037,825d4a,4f4037,926d5a,c7bcb5,825d4a,c4936e,ecebe8,997564,a2897e
thomas-gainsborough_thomas-pennant-1776.jpg,272827,625b49,272827,403b32,5c5c48,ab9d79,383630,272827,5c5c48,b4a983,493f33,8f815e,d1ba92,e1d6b5
giovanni-battista-tiepolo_the-virgin-appearing-to-dominican-saints.jpg,1b140d,9e8165,825631,1b140d,978776,dbceba,c4ab86,050200,714522,f3f2ef,936841,978776,271405,39382f
joaquã­n-sorolla_orchard-house-valencia-study-1908.jpg,6a3e25,c5966d,b67647,d3b694,482b1b,8b512e,d8bc97,e7d8be,c18553,c7a27d,ac673a,482b1b,844726,925b37
fã©lix-del-marle_the-port-1914.jpg,37312c,be8260,b2583f,37312c,ca9a58,cbbda8,3d3330,201d1a,5f594e,cbbda8,c3482d,ca9a58,856a58,bc664c
joshua-reynolds_georgiana-duchess-of-devonshire-with-her-infant-daughter-lady-georgiana-cavendish.jpg,2e241c,a2773c,2e241c,7e512e,b38b42,d9af53,d1a24a,e2bd5c,b2853b,b49149,8e5930,2e241c,6c3e26,6e5334
bernardo-bellotto_freyung-in-vienna-view-from-the-southeast-1758.jpg,4b4537,b9b7ad,c3c9cb,afa48f,322d23,645c4c,221e17,b1bdc7,d4d4cf,433c2f,645c4c,beb9ab,908167,ae9e7e
giovanni-battista-tiepolo_the-holy-family-appearing-in-a-vision-to-st-gaetano-1736.jpg,453223,9d9179,b6b5a0,846e52,2f2217,5b4230,2f2217,c7b591,70604c,cdcbb7,997b59,a2a99c,49382a,6c4b35
joaquã­n-sorolla_boats-on-the-beach-1909.jpg,857b66,aba89a,9b8f73,6f6759,939692,c3baa3,baac8f,939692,7f7a69,67615a,cdc8b7,564837,92856d,a49979
fyodor-rokotov_portrait-of-count-artemiy-ivanovich-vorontsov.jpg,3a231c,7a4d1d,3a231c,643718,7a471c,a88128,72441b,814a1c,3a231c,d2bb37,b08629,643718,89591e,946b22
joaquã­n-sorolla_before-the-bath-1909.jpg,5f564f,aa9d83,94866f,5f564f,b3a581,ccc4ab,938c81,29201e,767473,b3a581,ccc4ab,664f39,927853,998968
thomas-gainsborough_the-charterhouse-london-1748.jpg,a57b25,e1e4ae,bc9c2d,8e5a1e,d5d26d,eef6ee,a7621e,eef6ee,e1e37c,d4ca60,75531e,beb95d,a98b2a,cfad30
giovanni-domenico-tiepolo_minuet-in-villa.jpg,625a51,c2c1c6,413f37,c2c1c6,725f54,928a81,86817a,acafbc,726d67,9e9287,725241,d8d3cf,332f2a,4f4e45
joshua-reynolds_portrait-of-mrs-siddons-as-the-tragic-muse.jpg,0e0d12,3b302e,0e0d12,1c171a,2f2122,846f62,0e0d12,2f2122,d6d5cd,745c4c,56372a,1c171a,9d846a,b6a899
hubert-robert_architectural-landscape-with-a-canal-1783.jpg,241c16,897a61,241c16,5d4728,999789,cfc1a8,241c16,cecabe,463621,604a2a,d1b992,8a6736,888065,abaead
dmitry-levitzky_portrait-of-v-i-mitrofanov-and-m-a-mitrofanova.jpg,3a3222,7f744d,5f563a,3a3222,8f7c4f,afa873,2d291b,afaa77,473b29,bec18a,a89b66,5f563a,8b7343,92845c
joaquã­n-sorolla_san-martin-bridge-at-toledo-1906.jpg,484745,bcaea0,393426,565964,ac967e,ccc5c2,595963,4e463d,6380b3,393426,c2ab91,ccc5c2,937c54,998783
jean-baptiste-simeon-chardin_strawberry-basket-canasta-de-fresas.jpg,6f282f,9b5d4a,51232e,8c2c30,7f4c41,b76e54,742c31,51232e,b17158,b05740,7f4c41,a52d2f,c08562,d3ad90
antoine-pesne_carl-heinrich-graun.jpg,5f605b,a7a8a4,5f605b,8b8c87,b2b3b0,d4d5d3,c8c9c7,7f807b,565652,686964,979893,b2b3b0,d9dbd9,e5e7e6
thomas-gainsborough_mr-and-mrs-john-gravenor-and-their-daughters-elizabeth-and-ann-1754.jpg,664240,bb886f,664240,a36954,c08e74,e5be9f,d29672,ae8775,8f5d50,e3b189,b77559,e7cbb5,593534,744f4b
andrã©-lhote_nature-morte-au-chinois-1930.jpg,303f31,745e3d,62422f,303f31,616e49,ac854c,9d6c26,2d2e25,a48066,344f3e,616e49,62422f,c7b972,dcc48e
joshua-reynolds_master-hare-1789.jpg,4e3c34,d5bc8f,ecdcac,4e3c34,ae8562,ceb285,584037,af9270,ceb285,ac7753,2e2725,846350,e8d39f,f0e5b8
giovanni-domenico-tiepolo_the-new-world-1797.jpg,5e4540,c3a394,d1c8c6,b47e62,513127,6b5a59,392a25,683728,9f7360,a95335,c49978,d1c8c6,624e48,74666a
william-hogarth_the-strode-family.jpg,38231c,7b5735,38231c,623922,6b452e,bda462,543221,704022,38231c,f2f19d,6b452e,9d763e,b39e6a,dec778
william-hogarth_wanstead-assembly-at-wanstead_-house.jpg,634039,ac8770,966d5c,634039,b08b72,d3b796,d9bc98,ebd9b7,785146,4d2f2c,b08b72,c3a384,8c6657,a07562
