ObjectID,cut_2,cut_4,cut_8
brett-whiteley_hibiscus-1987.jpg,"[(219, 217, 207), (237, 236, 234)]","[(237, 236, 234), (234, 234, 231), (176, 170, 137), (233, 232, 229)]","[(237, 236, 234), (233, 232, 229), (226, 218, 210), (234, 234, 231), (216, 203, 151), (203, 150, 148), (117, 137, 78), (149, 147, 110)]"
joaquã­n-sorolla_marian-in-the-gardens-la-granja-1907.jpg,"[(81, 78, 46), (174, 165, 133)]","[(144, 132, 95), (81, 78, 46), (192, 180, 138), (217, 216, 206)]","[(102, 105, 54), (57, 57, 39), (217, 216, 206), (86, 79, 50), (146, 137, 56), (192, 180, 138), (128, 111, 82), (161, 152, 107)]"
endre-bartos_snake-woman-2005.jpg,"[(122, 84, 55), (106, 108, 166)]","[(189, 106, 37), (56, 61, 73), (42, 70, 145), (170, 145, 188)]","[(191, 150, 38), (187, 62, 35), (42, 70, 145), (159, 111, 167), (180, 180, 209), (52, 93, 75), (15, 23, 73), (103, 36, 67)]"
mary-fedden_leaves-1963.jpg,"[(137, 102, 83), (185, 137, 107)]","[(180, 108, 71), (137, 102, 83), (183, 148, 120), (195, 185, 167)]","[(180, 108, 71), (167, 94, 63), (83, 79, 79), (195, 185, 167), (183, 148, 120), (163, 125, 101), (130, 106, 82), (138, 112, 101)]"
pyotr-konchalovsky_the-woman-on-the-bank-of-the-river-1922.jpg,"[(126, 117, 96), (190, 188, 163)]","[(142, 137, 122), (190, 188, 163), (75, 74, 61), (146, 119, 78)]","[(94, 97, 73), (164, 145, 113), (56, 51, 49), (146, 119, 78), (189, 179, 131), (190, 197, 196), (121, 121, 102), (120, 135, 160)]"
joaquã­n-sorolla_children-in-the-sea-1909.jpg,"[(97, 103, 116), (123, 128, 148)]","[(106, 115, 141), (139, 140, 156), (84, 96, 114), (110, 110, 118)]","[(89, 102, 124), (127, 128, 150), (106, 115, 141), (137, 140, 158), (80, 90, 105), (110, 110, 118), (159, 157, 155), (171, 174, 179)]"
joaquã­n-sorolla_the-relic-1893.jpg,"[(112, 66, 50), (192, 124, 82)]","[(177, 103, 67), (112, 66, 50), (206, 136, 80), (210, 156, 111)]","[(207, 152, 115), (206, 136, 80), (144, 81, 59), (205, 144, 98), (177, 103, 67), (222, 181, 135), (58, 41, 36), (103, 59, 48)]"
max-pechstein_day-of-steel-1911.jpg,"[(124, 87, 48), (126, 161, 133)]","[(55, 78, 57), (192, 95, 38), (91, 134, 113), (161, 187, 154)]","[(231, 118, 37), (180, 118, 47), (148, 176, 130), (174, 199, 178), (55, 78, 57), (91, 134, 113), (145, 71, 39), (212, 74, 31)]"
william-h.-johnson_art-class-three-men-1939.jpg,"[(79, 55, 61), (193, 178, 149)]","[(217, 214, 200), (79, 55, 61), (126, 118, 94), (212, 165, 102)]","[(26, 24, 21), (239, 228, 201), (212, 165, 102), (126, 71, 65), (126, 118, 94), (39, 55, 94), (170, 186, 193), (220, 215, 206)]"
corneliu-michailescu_venice.jpg,"[(130, 99, 86), (174, 139, 120)]","[(147, 125, 115), (174, 139, 120), (80, 53, 40), (146, 93, 72)]","[(35, 27, 23), (79, 43, 28), (176, 152, 136), (102, 72, 55), (146, 93, 72), (172, 127, 103), (141, 113, 106), (153, 138, 125)]"
othon-friesz_roofs-and-cathedral-in-rouen-1908.jpg,"[(113, 95, 89), (194, 165, 150)]","[(203, 187, 179), (185, 143, 121), (91, 70, 62), (134, 120, 116)]","[(182, 138, 117), (63, 55, 54), (180, 117, 88), (134, 120, 116), (188, 159, 138), (119, 85, 70), (188, 172, 167), (217, 202, 191)]"
louis-valtat_violet-cliffs-1900.jpg,"[(45, 46, 61), (143, 126, 124)]","[(45, 46, 61), (178, 168, 161), (103, 55, 54), (115, 113, 122)]","[(82, 44, 50), (92, 101, 116), (159, 156, 155), (138, 126, 128), (197, 181, 168), (45, 46, 61), (115, 50, 54), (134, 81, 61)]"
auguste-herbin_corsican-landscape-1907.jpg,"[(149, 97, 41), (189, 177, 173)]","[(202, 122, 51), (95, 71, 30), (155, 159, 174), (222, 195, 173)]","[(185, 202, 225), (221, 214, 219), (175, 194, 172), (202, 122, 51), (95, 71, 30), (223, 177, 126), (128, 101, 96), (133, 137, 203)]"
rik-wouters_crazy-violence-1912.jpg,"[(97, 111, 42), (168, 179, 126)]","[(138, 168, 49), (56, 54, 36), (129, 137, 104), (206, 220, 149)]","[(26, 31, 24), (87, 77, 48), (219, 228, 201), (118, 109, 95), (140, 166, 112), (138, 168, 49), (183, 194, 97), (204, 233, 96)]"
henri-matisse_landscape-1904.jpg,"[(85, 77, 43), (194, 171, 101)]","[(168, 142, 75), (85, 77, 43), (210, 191, 116), (230, 212, 137)]","[(230, 212, 137), (175, 156, 96), (113, 103, 76), (210, 191, 116), (103, 99, 35), (161, 128, 55), (33, 46, 26), (89, 61, 37)]"
ilya-mashkov_portrait-of-v-p-vinogradova-1909.jpg,"[(71, 83, 88), (202, 164, 106)]","[(69, 62, 59), (73, 105, 116), (187, 126, 88), (217, 202, 124)]","[(216, 195, 80), (79, 92, 85), (183, 144, 109), (69, 62, 59), (191, 108, 67), (67, 118, 147), (215, 204, 119), (223, 215, 216)]"
antã³nio-de-carvalho-da-silva-porto_recanto-de-praia.jpg,"[(85, 87, 70), (172, 161, 134)]","[(137, 124, 94), (206, 199, 175), (75, 75, 54), (95, 100, 86)]","[(230, 227, 208), (221, 206, 174), (127, 109, 77), (95, 100, 86), (187, 181, 158), (75, 75, 54), (129, 129, 108), (167, 149, 115)]"
raoul-dufy_martigues-1907.jpg,"[(80, 96, 72), (162, 142, 95)]","[(166, 175, 154), (80, 96, 72), (146, 71, 30), (169, 147, 44)]","[(146, 71, 30), (199, 207, 214), (161, 194, 138), (169, 147, 44), (78, 81, 41), (152, 150, 132), (64, 78, 96), (100, 145, 109)]"
john-duncan-fergusson_hortensia.jpg,"[(33, 45, 51), (156, 151, 141)]","[(33, 45, 51), (121, 116, 113), (186, 178, 155), (198, 195, 185)]","[(188, 181, 168), (29, 32, 27), (198, 195, 185), (37, 58, 75), (183, 175, 141), (106, 95, 85), (104, 124, 139), (169, 147, 142)]"
joaquã­n-sorolla_almond-trees-in-asis.jpg,"[(73, 59, 44), (183, 161, 140)]","[(195, 188, 176), (172, 135, 104), (45, 37, 26), (101, 80, 61)]","[(104, 81, 60), (92, 68, 47), (156, 116, 84), (187, 153, 124), (195, 188, 176), (118, 104, 90), (24, 25, 20), (66, 48, 33)]"
ferdinand-georg-waldmã¼ller_the-ruin-of-the-greek-theater-in-taormina-sicily-1844.jpg,"[(130, 119, 111), (195, 171, 127)]","[(162, 166, 177), (99, 72, 45), (200, 154, 73), (190, 188, 181)]","[(166, 178, 200), (207, 168, 84), (60, 44, 34), (190, 188, 181), (137, 100, 56), (192, 139, 63), (145, 143, 147), (170, 164, 162)]"
joaquã­n-sorolla_mending-the-sail-1904.jpg,"[(143, 108, 60), (166, 164, 162)]","[(124, 121, 128), (208, 207, 196), (119, 90, 53), (166, 127, 66)]","[(147, 108, 56), (223, 227, 226), (166, 127, 66), (91, 73, 51), (194, 186, 166), (112, 104, 102), (117, 121, 145), (156, 157, 162)]"
joaquã­n-sorolla_beach-of-biarritz-france.jpg,"[(155, 139, 124), (212, 167, 109)]","[(212, 188, 155), (212, 146, 63), (147, 114, 85), (163, 164, 164)]","[(163, 164, 164), (144, 134, 123), (212, 188, 155), (44, 53, 38), (212, 146, 63), (135, 85, 57), (176, 98, 46), (178, 153, 122)]"
ion-pacea_still-life.jpg,"[(156, 87, 72), (233, 118, 62)]","[(233, 118, 62), (168, 60, 53), (78, 108, 106), (211, 122, 77)]","[(221, 62, 47), (191, 58, 59), (39, 57, 60), (233, 119, 44), (78, 108, 106), (232, 116, 80), (213, 104, 48), (208, 140, 105)]"
joaquã­n-sorolla_girl-with-flowers.jpg,"[(107, 86, 80), (202, 155, 109)]","[(134, 111, 102), (80, 62, 57), (203, 143, 84), (201, 168, 134)]","[(150, 122, 108), (201, 168, 134), (51, 42, 44), (109, 81, 71), (214, 156, 82), (119, 100, 96), (197, 126, 65), (184, 133, 104)]"
andrã©-lhote_la-plage-1957.jpg,"[(156, 138, 95), (165, 164, 153)]","[(181, 149, 95), (131, 127, 96), (147, 155, 150), (183, 173, 157)]","[(102, 95, 84), (112, 137, 112), (154, 151, 106), (155, 124, 81), (147, 155, 150), (181, 149, 95), (184, 166, 146), (183, 180, 168)]"
georges-lacombeâ _the-green-wave-vorhor.jpg,"[(46, 38, 28), (158, 146, 118)]","[(46, 38, 28), (160, 128, 76), (135, 154, 162), (178, 172, 157)]","[(33, 29, 21), (194, 153, 79), (135, 154, 162), (169, 154, 139), (59, 47, 35), (125, 103, 73), (205, 190, 152), (168, 191, 197)]"
max-pechstein_the-masked-woman-1910.jpg,"[(54, 52, 40), (184, 171, 104)]","[(54, 52, 40), (179, 184, 151), (173, 125, 51), (207, 191, 62)]","[(39, 33, 25), (207, 191, 62), (185, 89, 42), (160, 160, 60), (203, 204, 202), (155, 163, 100), (57, 53, 39), (83, 88, 72)]"
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,"[(107, 79, 61), (146, 160, 183)]","[(57, 52, 44), (156, 107, 78), (116, 154, 195), (175, 166, 170)]","[(182, 120, 84), (131, 93, 72), (174, 143, 130), (178, 182, 194), (57, 52, 44), (174, 198, 226), (105, 140, 179), (128, 169, 211)]"
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,"[(136, 115, 85), (199, 177, 136)]","[(120, 100, 73), (151, 130, 96), (179, 158, 120), (218, 197, 153)]","[(159, 142, 117), (222, 200, 152), (200, 173, 122), (212, 188, 140), (120, 100, 73), (227, 213, 179), (140, 120, 90), (163, 141, 102)]"
arnold-bã¶cklin_the-bagpiper.jpg,"[(43, 42, 39), (159, 157, 160)]","[(43, 42, 39), (120, 114, 118), (171, 174, 182), (224, 226, 225)]","[(84, 76, 76), (231, 236, 238), (216, 216, 212), (143, 138, 143), (110, 106, 110), (171, 174, 182), (31, 33, 30), (56, 50, 49)]"
viorel-marginean_bulls.jpg,"[(109, 95, 86), (191, 150, 141)]","[(189, 187, 184), (193, 113, 98), (62, 47, 44), (156, 143, 128)]","[(40, 39, 36), (204, 28, 19), (189, 187, 184), (185, 169, 153), (156, 143, 128), (198, 85, 65), (81, 36, 41), (86, 73, 64)]"
endre-bartos_bad-ems-1994.jpg,"[(60, 62, 76), (157, 113, 105)]","[(60, 62, 76), (159, 134, 142), (137, 62, 65), (175, 121, 70)]","[(134, 109, 78), (66, 72, 95), (53, 52, 57), (215, 134, 63), (139, 103, 120), (137, 62, 65), (167, 150, 144), (191, 179, 186)]"
andre-derain_the-bridge-view-on-the-river-1905.jpg,"[(87, 109, 112), (219, 162, 103)]","[(209, 178, 152), (229, 146, 55), (78, 98, 79), (95, 121, 145)]","[(229, 169, 63), (129, 161, 150), (228, 123, 46), (109, 139, 81), (62, 81, 140), (47, 56, 76), (205, 164, 144), (214, 192, 161)]"
georges-braque_la-ciotat-1907.jpg,"[(142, 100, 77), (154, 138, 144)]","[(96, 73, 79), (187, 128, 75), (121, 117, 137), (187, 158, 152)]","[(203, 161, 83), (180, 139, 147), (106, 90, 132), (136, 144, 141), (172, 94, 67), (195, 177, 157), (86, 53, 77), (107, 93, 81)]"
fã©lix-del-marle_self-portrait-1913.jpg,"[(167, 155, 134), (238, 228, 207)]","[(238, 228, 207), (225, 215, 189), (64, 53, 43), (155, 138, 114)]","[(120, 101, 80), (238, 228, 207), (83, 70, 56), (44, 36, 30), (148, 129, 103), (176, 161, 136), (218, 205, 176), (232, 224, 202)]"
joaquã­n-sorolla_children-on-the-beach-1910.jpg,"[(108, 93, 77), (166, 137, 110)]","[(147, 118, 97), (184, 156, 124), (94, 74, 60), (122, 112, 93)]","[(156, 150, 135), (112, 85, 67), (147, 118, 97), (122, 112, 93), (209, 175, 138), (76, 62, 54), (159, 139, 114), (213, 157, 108)]"
jan-sluyters_forest-trail-1910.jpg,"[(94, 79, 149), (215, 122, 125)]","[(96, 71, 116), (92, 86, 183), (223, 114, 84), (207, 130, 166)]","[(225, 150, 88), (199, 96, 164), (222, 78, 79), (214, 164, 169), (105, 120, 183), (79, 53, 183), (79, 41, 108), (114, 102, 123)]"
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,"[(74, 91, 72), (139, 146, 119)]","[(122, 129, 87), (74, 91, 72), (123, 131, 119), (189, 193, 182)]","[(123, 131, 119), (79, 96, 59), (227, 232, 227), (86, 102, 90), (45, 66, 49), (122, 129, 87), (145, 147, 121), (156, 163, 150)]"
joaquã­n-sorolla_virgin-mary-1887.jpg,"[(55, 43, 30), (187, 141, 78)]","[(168, 124, 63), (206, 158, 92), (28, 25, 20), (83, 62, 39)]","[(28, 25, 20), (48, 40, 33), (215, 164, 92), (192, 145, 84), (168, 124, 63), (225, 177, 109), (101, 70, 40), (135, 99, 52)]"
georges-braque_yellow-seacoast-1906.jpg,"[(81, 85, 75), (215, 166, 99)]","[(220, 198, 146), (211, 135, 52), (68, 59, 36), (94, 111, 114)]","[(221, 175, 59), (200, 94, 45), (203, 168, 127), (70, 82, 106), (238, 227, 164), (68, 59, 36), (119, 137, 92), (117, 145, 153)]"
max-pechstein_two-dancers.jpg,"[(121, 86, 30), (138, 117, 71)]","[(88, 84, 57), (187, 150, 86), (64, 52, 30), (179, 119, 30)]","[(185, 163, 77), (64, 52, 30), (180, 119, 44), (81, 72, 41), (95, 96, 72), (179, 119, 30), (186, 179, 147), (221, 219, 208)]"
joaquã­n-sorolla_portrait-of-a-woman.jpg,"[(30, 29, 25), (101, 91, 82)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (188, 177, 165)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (127, 108, 91), (216, 211, 203), (139, 128, 116), (172, 159, 144), (202, 179, 157)]"
eugã¨ne-grasset_inqui-tude.jpg,"[(86, 91, 70), (196, 176, 88)]","[(190, 160, 48), (202, 193, 128), (63, 62, 40), (109, 121, 101)]","[(39, 42, 37), (180, 136, 43), (200, 184, 53), (209, 204, 173), (87, 81, 43), (195, 181, 84), (89, 96, 77), (129, 146, 125)]"
charles-lapicque_le-mont-palatin-1958.jpg,"[(144, 103, 95), (183, 162, 184)]","[(111, 80, 82), (176, 126, 108), (157, 142, 178), (209, 181, 190)]","[(164, 165, 194), (160, 99, 102), (193, 152, 115), (209, 181, 190), (103, 62, 63), (120, 98, 100), (129, 113, 162), (171, 126, 160)]"
joaquã­n-sorolla_inquisitive-child-1916.jpg,"[(107, 94, 91), (156, 166, 171)]","[(127, 141, 165), (185, 191, 177), (81, 74, 85), (134, 115, 97)]","[(192, 201, 168), (123, 99, 87), (81, 74, 85), (205, 219, 220), (144, 130, 106), (170, 171, 160), (116, 123, 148), (139, 159, 182)]"
fã©lix-del-marle_the-port-1914-1.jpg,"[(12, 17, 13), (113, 76, 46)]","[(12, 17, 13), (68, 55, 36), (152, 52, 30), (163, 142, 82)]","[(161, 131, 58), (66, 28, 20), (75, 69, 37), (12, 17, 13), (165, 153, 106), (152, 52, 30), (52, 80, 62), (78, 111, 72)]"
max-pechstein_self-portrait-with-pipe-and-hat-1918.jpg,"[(44, 87, 103), (138, 116, 59)]","[(43, 68, 46), (45, 105, 159), (130, 94, 40), (146, 137, 79)]","[(108, 75, 38), (43, 68, 46), (45, 105, 159), (153, 113, 42), (139, 116, 54), (164, 144, 67), (94, 151, 168), (192, 193, 115)]"
joaquã­n-sorolla_valencia-landscape-1894.jpg,"[(82, 87, 58), (168, 157, 123)]","[(133, 127, 91), (82, 87, 58), (198, 174, 133), (210, 200, 178)]","[(64, 74, 54), (145, 134, 87), (198, 174, 133), (156, 148, 113), (210, 200, 178), (99, 100, 62), (102, 107, 79), (127, 119, 83)]"
milton-avery_gaspe-pink-sky-1940.jpg,"[(65, 53, 42), (200, 114, 101)]","[(195, 91, 85), (204, 138, 117), (29, 26, 23), (100, 80, 61)]","[(195, 91, 85), (198, 116, 96), (29, 26, 23), (214, 132, 114), (206, 187, 163), (80, 60, 44), (116, 88, 73), (123, 111, 83)]"
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,"[(70, 66, 55), (145, 129, 99)]","[(128, 100, 63), (161, 158, 134), (62, 50, 35), (78, 83, 75)]","[(122, 81, 45), (62, 50, 35), (151, 161, 151), (78, 83, 75), (134, 118, 82), (146, 140, 112), (196, 180, 143), (208, 204, 182)]"
arnold-bã¶cklin_triton-and-nereid-1877.jpg,"[(83, 63, 34), (169, 152, 126)]","[(196, 180, 162), (83, 63, 34), (113, 102, 76), (172, 147, 104)]","[(209, 185, 157), (58, 43, 27), (217, 203, 195), (172, 147, 104), (113, 102, 76), (178, 167, 149), (90, 71, 40), (125, 96, 42)]"
henri-matisse_notre-dame-sunrise-1902.jpg,"[(71, 79, 113), (152, 177, 203)]","[(169, 206, 233), (136, 147, 173), (42, 58, 103), (101, 99, 123)]","[(48, 77, 143), (36, 39, 63), (91, 112, 166), (110, 133, 177), (111, 87, 80), (162, 161, 169), (154, 194, 230), (183, 218, 236)]"
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,"[(58, 66, 63), (148, 157, 152)]","[(111, 124, 125), (185, 189, 179), (44, 53, 54), (73, 79, 72)]","[(60, 70, 69), (44, 53, 54), (72, 80, 76), (191, 204, 202), (179, 175, 156), (111, 124, 125), (84, 87, 75), (117, 103, 74)]"
charles-lapicque_la-matin-e-d-un-seigneur-1961.jpg,"[(162, 100, 71), (221, 224, 222)]","[(221, 224, 222), (130, 73, 60), (185, 92, 55), (202, 164, 109)]","[(204, 173, 147), (132, 66, 60), (199, 155, 71), (129, 65, 44), (130, 97, 90), (185, 92, 55), (205, 212, 212), (236, 237, 232)]"
marcel-duchamp_landscape-study-for-paradise-1911.jpg,"[(59, 72, 56), (173, 149, 122)]","[(149, 103, 55), (59, 72, 56), (164, 166, 154), (230, 223, 223)]","[(230, 223, 223), (130, 148, 117), (43, 48, 37), (122, 106, 55), (175, 100, 55), (199, 184, 191), (63, 70, 60), (87, 121, 91)]"
max-pechstein_horse-fair-1910.jpg,"[(70, 79, 73), (176, 129, 69)]","[(176, 116, 37), (70, 79, 73), (161, 109, 79), (189, 174, 121)]","[(199, 163, 30), (185, 179, 160), (193, 170, 83), (154, 70, 44), (161, 109, 79), (72, 95, 98), (55, 40, 43), (80, 87, 52)]"
endre-bartos_sugovica-river-in-mourning-1979.jpg,"[(66, 52, 89), (196, 85, 116)]","[(205, 67, 62), (187, 103, 170), (43, 35, 53), (88, 70, 124)]","[(97, 88, 159), (79, 52, 90), (43, 35, 53), (174, 72, 142), (212, 158, 217), (188, 109, 177), (175, 60, 63), (234, 74, 60)]"
eugã¨ne-grasset_spring-1894.jpg,"[(27, 24, 20), (137, 127, 105)]","[(171, 171, 158), (104, 84, 51), (15, 12, 6), (40, 36, 33)]","[(15, 12, 6), (34, 25, 17), (84, 61, 39), (137, 137, 130), (124, 106, 64), (204, 204, 186), (44, 38, 30), (46, 57, 68)]"
grã©goire-michonze_village-with-figures-1931.jpg,"[(80, 80, 67), (162, 174, 168)]","[(58, 63, 55), (101, 98, 78), (125, 136, 127), (199, 213, 210)]","[(58, 63, 55), (217, 236, 238), (86, 92, 75), (111, 117, 106), (182, 190, 183), (116, 105, 81), (138, 141, 120), (139, 168, 175)]"
walasse-ting_red-parrot-green-parrot.jpg,"[(153, 118, 53), (88, 133, 145)]","[(75, 129, 142), (101, 137, 149), (113, 140, 57), (193, 97, 50)]","[(192, 35, 54), (75, 129, 142), (129, 190, 53), (103, 127, 144), (97, 90, 61), (99, 147, 154), (196, 103, 56), (193, 214, 35)]"
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,"[(44, 23, 33), (156, 118, 107)]","[(44, 23, 33), (125, 80, 69), (162, 132, 127), (213, 178, 164)]","[(220, 197, 190), (92, 61, 62), (206, 160, 138), (44, 23, 33), (135, 85, 72), (162, 132, 127), (163, 108, 85), (196, 120, 80)]"
joaquã­n-sorolla_the-smugglers-1919.jpg,"[(93, 89, 75), (149, 142, 131)]","[(113, 117, 117), (185, 167, 145), (59, 71, 67), (127, 107, 83)]","[(183, 168, 148), (59, 71, 67), (176, 153, 123), (204, 196, 184), (151, 135, 120), (127, 107, 83), (41, 86, 112), (108, 112, 116)]"
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,"[(51, 40, 30), (95, 79, 58)]","[(51, 40, 30), (91, 66, 38), (81, 80, 71), (116, 105, 85)]","[(108, 110, 102), (81, 80, 71), (96, 94, 84), (51, 40, 30), (91, 66, 38), (152, 141, 119), (116, 91, 59), (169, 118, 63)]"
arnold-bã¶cklin_the-sacred-grove-1886.jpg,"[(112, 80, 52), (171, 139, 97)]","[(153, 117, 69), (112, 80, 52), (170, 131, 82), (208, 193, 168)]","[(93, 65, 47), (154, 123, 80), (186, 140, 83), (220, 223, 215), (130, 95, 58), (196, 162, 121), (138, 108, 68), (167, 125, 70)]"
