ObjectID,cut_2,cut_4,cut_8
joaquã­n-sorolla_girl-with-flowers.jpg,"[(107, 86, 80), (202, 155, 109)]","[(134, 111, 102), (80, 62, 57), (203, 143, 84), (201, 168, 134)]","[(150, 122, 108), (201, 168, 134), (51, 42, 44), (109, 81, 71), (214, 156, 82), (119, 100, 96), (197, 126, 65), (184, 133, 104)]"
henri-martin_landscape-with-couple.jpg,"[(129, 129, 128), (203, 200, 185)]","[(210, 221, 225), (196, 179, 145), (114, 105, 83), (144, 154, 172)]","[(210, 221, 225), (197, 193, 182), (83, 85, 78), (144, 124, 89), (194, 165, 109), (158, 173, 192), (112, 126, 154), (147, 145, 149)]"
marevna-(marie-vorobieff)_not-identified-3.jpg,"[(106, 108, 109), (180, 179, 178)]","[(134, 131, 127), (180, 179, 178), (69, 74, 75), (89, 97, 105)]","[(79, 84, 82), (89, 97, 105), (163, 165, 171), (150, 146, 139), (196, 194, 185), (118, 116, 116), (50, 60, 63), (70, 69, 73)]"
andrã©-lhote_la-plage-1957.jpg,"[(156, 138, 95), (165, 164, 153)]","[(181, 149, 95), (131, 127, 96), (147, 155, 150), (183, 173, 157)]","[(102, 95, 84), (112, 137, 112), (154, 151, 106), (155, 124, 81), (147, 155, 150), (181, 149, 95), (184, 166, 146), (183, 180, 168)]"
henri-martin_the-window-to-the-garden.jpg,"[(72, 67, 60), (154, 133, 100)]","[(135, 109, 81), (72, 67, 60), (169, 144, 94), (176, 169, 146)]","[(158, 153, 135), (136, 115, 95), (135, 104, 67), (60, 56, 49), (84, 78, 72), (193, 185, 157), (156, 139, 96), (181, 149, 91)]"
georges-lacombeâ _the-green-wave-vorhor.jpg,"[(46, 38, 28), (158, 146, 118)]","[(46, 38, 28), (160, 128, 76), (135, 154, 162), (178, 172, 157)]","[(33, 29, 21), (194, 153, 79), (135, 154, 162), (169, 154, 139), (59, 47, 35), (125, 103, 73), (205, 190, 152), (168, 191, 197)]"
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,"[(107, 79, 61), (146, 160, 183)]","[(57, 52, 44), (156, 107, 78), (116, 154, 195), (175, 166, 170)]","[(182, 120, 84), (131, 93, 72), (174, 143, 130), (178, 182, 194), (57, 52, 44), (174, 198, 226), (105, 140, 179), (128, 169, 211)]"
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,"[(136, 115, 85), (199, 177, 136)]","[(120, 100, 73), (151, 130, 96), (179, 158, 120), (218, 197, 153)]","[(159, 142, 117), (222, 200, 152), (200, 173, 122), (212, 188, 140), (120, 100, 73), (227, 213, 179), (140, 120, 90), (163, 141, 102)]"
georges-seurat_women-by-the-water-1886.jpg,"[(132, 109, 78), (194, 172, 123)]","[(194, 160, 82), (195, 185, 164), (107, 95, 75), (158, 123, 81)]","[(179, 171, 160), (160, 123, 62), (104, 94, 60), (212, 198, 167), (156, 123, 100), (110, 96, 90), (179, 152, 80), (208, 169, 85)]"
arnold-bã¶cklin_the-bagpiper.jpg,"[(43, 42, 39), (159, 157, 160)]","[(43, 42, 39), (120, 114, 118), (171, 174, 182), (224, 226, 225)]","[(84, 76, 76), (231, 236, 238), (216, 216, 212), (143, 138, 143), (110, 106, 110), (171, 174, 182), (31, 33, 30), (56, 50, 49)]"
georges-seurat_beach-at-gravelines-1890.jpg,"[(160, 139, 113), (217, 197, 150)]","[(221, 209, 177), (213, 185, 124), (139, 103, 79), (181, 174, 147)]","[(214, 196, 136), (201, 187, 147), (221, 209, 177), (86, 70, 77), (211, 174, 111), (191, 136, 81), (134, 140, 146), (189, 181, 150)]"
marevna-(marie-vorobieff)_not-identified-2.jpg,"[(104, 99, 96), (165, 164, 160)]","[(70, 82, 90), (137, 115, 102), (138, 144, 152), (191, 184, 168)]","[(75, 93, 109), (195, 194, 186), (187, 175, 151), (124, 98, 90), (150, 132, 114), (65, 71, 71), (118, 131, 145), (158, 158, 159)]"
andre-derain_the-bridge-view-on-the-river-1905.jpg,"[(87, 109, 112), (219, 162, 104)]","[(209, 178, 153), (229, 146, 55), (79, 98, 79), (95, 121, 145)]","[(230, 170, 63), (129, 162, 150), (228, 123, 46), (110, 139, 81), (62, 80, 140), (47, 57, 76), (205, 164, 144), (214, 192, 161)]"
theo-van-rysselberghe_the-promenade-1901.jpg,"[(145, 122, 132), (212, 183, 174)]","[(161, 147, 174), (129, 97, 90), (206, 164, 144), (219, 202, 204)]","[(175, 165, 180), (219, 202, 204), (208, 177, 168), (169, 124, 93), (204, 151, 121), (89, 69, 88), (129, 120, 172), (166, 141, 166)]"
fã©lix-del-marle_self-portrait-1913.jpg,"[(167, 155, 134), (238, 228, 207)]","[(238, 228, 207), (225, 215, 189), (64, 53, 43), (155, 138, 114)]","[(120, 101, 80), (238, 228, 207), (83, 70, 56), (44, 36, 30), (148, 129, 103), (176, 161, 136), (218, 205, 176), (232, 224, 202)]"
georges-seurat_cadet-from-saint-cyr-1884.jpg,"[(84, 88, 65), (168, 153, 100)]","[(174, 164, 142), (161, 141, 57), (71, 73, 41), (98, 103, 88)]","[(169, 152, 61), (153, 130, 52), (159, 149, 129), (104, 111, 109), (92, 95, 67), (71, 73, 41), (197, 178, 130), (182, 180, 181)]"
joaquã­n-sorolla_children-on-the-beach-1910.jpg,"[(108, 93, 77), (166, 137, 110)]","[(147, 118, 97), (184, 156, 124), (94, 74, 60), (122, 112, 93)]","[(156, 150, 135), (112, 85, 67), (147, 118, 97), (122, 112, 93), (209, 175, 138), (76, 62, 54), (159, 139, 114), (213, 157, 108)]"
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,"[(74, 91, 72), (139, 146, 119)]","[(122, 129, 87), (74, 91, 72), (123, 131, 119), (189, 193, 182)]","[(123, 131, 119), (79, 96, 59), (227, 232, 227), (86, 102, 90), (45, 66, 49), (122, 129, 87), (145, 147, 121), (156, 163, 150)]"
joaquã­n-sorolla_virgin-mary-1887.jpg,"[(55, 43, 30), (187, 141, 78)]","[(168, 124, 63), (206, 158, 92), (28, 25, 20), (83, 62, 39)]","[(28, 25, 20), (48, 40, 33), (215, 164, 92), (192, 145, 84), (168, 124, 63), (225, 177, 109), (101, 70, 40), (135, 99, 52)]"
georges-seurat_the-gardener-1884.jpg,"[(54, 75, 73), (153, 155, 91)]","[(148, 146, 50), (158, 164, 131), (48, 67, 43), (61, 83, 104)]","[(185, 184, 94), (128, 131, 48), (179, 194, 190), (167, 161, 52), (48, 67, 43), (61, 83, 104), (139, 136, 83), (129, 144, 156)]"
paul-signac_la-voile-verte-1904.jpg,"[(90, 99, 161), (160, 182, 222)]","[(160, 182, 222), (109, 124, 197), (45, 55, 114), (97, 92, 137)]","[(126, 135, 204), (92, 113, 191), (75, 83, 139), (118, 101, 134), (45, 55, 114), (168, 189, 235), (148, 168, 198), (158, 180, 219)]"
theo-van-rysselberghe_madame-von-bodenhausen-with-her-daughter-luli-1910.jpg,"[(89, 108, 102), (170, 156, 122)]","[(182, 177, 152), (158, 134, 91), (86, 89, 76), (91, 127, 128)]","[(109, 143, 133), (98, 112, 91), (162, 154, 109), (74, 111, 124), (182, 177, 152), (153, 115, 74), (48, 63, 71), (101, 68, 52)]"
joaquã­n-sorolla_portrait-of-a-woman.jpg,"[(30, 29, 25), (101, 91, 82)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (188, 177, 165)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (127, 108, 91), (216, 211, 203), (139, 128, 116), (172, 159, 144), (202, 179, 157)]"
henri-edmond-cross_plage-de-la-vignassa-1892.jpg,"[(79, 64, 69), (168, 131, 112)]","[(178, 152, 141), (159, 110, 83), (69, 52, 49), (89, 75, 89)]","[(45, 39, 46), (94, 65, 53), (194, 167, 147), (142, 94, 74), (162, 137, 135), (175, 127, 92), (74, 60, 80), (104, 91, 99)]"
eugã¨ne-grasset_inqui-tude.jpg,"[(86, 91, 70), (196, 176, 88)]","[(190, 160, 48), (202, 193, 128), (63, 62, 40), (109, 121, 101)]","[(39, 42, 37), (180, 136, 43), (200, 184, 53), (209, 204, 173), (87, 81, 43), (195, 181, 84), (89, 96, 77), (129, 146, 125)]"
joaquã­n-sorolla_inquisitive-child-1916.jpg,"[(107, 94, 91), (156, 166, 171)]","[(127, 141, 165), (185, 191, 177), (81, 74, 85), (134, 115, 97)]","[(192, 201, 168), (123, 99, 87), (81, 74, 85), (205, 219, 220), (144, 130, 106), (170, 171, 160), (116, 123, 148), (139, 159, 182)]"
fã©lix-del-marle_the-port-1914-1.jpg,"[(12, 17, 13), (113, 76, 46)]","[(12, 17, 13), (68, 55, 36), (152, 52, 30), (163, 142, 82)]","[(161, 131, 58), (66, 28, 20), (75, 69, 37), (12, 17, 13), (165, 153, 106), (152, 52, 30), (52, 80, 62), (78, 111, 72)]"
joaquã­n-sorolla_valencia-landscape-1894.jpg,"[(82, 87, 58), (168, 157, 123)]","[(133, 127, 91), (82, 87, 58), (198, 174, 133), (210, 200, 178)]","[(64, 74, 54), (145, 134, 87), (198, 174, 133), (156, 148, 113), (210, 200, 178), (99, 100, 62), (102, 107, 79), (127, 119, 83)]"
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,"[(70, 66, 55), (145, 129, 99)]","[(128, 100, 63), (161, 158, 134), (62, 50, 35), (78, 83, 75)]","[(122, 81, 45), (62, 50, 35), (151, 161, 151), (78, 83, 75), (134, 118, 82), (146, 140, 112), (196, 180, 143), (208, 204, 182)]"
arnold-bã¶cklin_triton-and-nereid-1877.jpg,"[(83, 63, 34), (169, 152, 126)]","[(196, 180, 162), (83, 63, 34), (113, 102, 76), (172, 147, 104)]","[(209, 185, 157), (58, 43, 27), (217, 203, 195), (172, 147, 104), (113, 102, 76), (178, 167, 149), (90, 71, 40), (125, 96, 42)]"
theo-van-rysselberghe_margery-1899.jpg,"[(96, 119, 90), (158, 153, 122)]","[(142, 136, 86), (173, 170, 157), (84, 102, 85), (109, 136, 95)]","[(111, 134, 80), (156, 149, 139), (108, 139, 110), (191, 190, 175), (84, 106, 98), (83, 99, 72), (140, 124, 82), (144, 147, 91)]"
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,"[(58, 66, 63), (148, 157, 152)]","[(111, 124, 125), (185, 189, 179), (44, 53, 54), (73, 79, 72)]","[(60, 70, 69), (44, 53, 54), (72, 80, 76), (191, 204, 202), (179, 175, 156), (111, 124, 125), (84, 87, 75), (117, 103, 74)]"
camille-pissarro_peasant-girl-drinking-her-coffee-1881.jpg,"[(72, 83, 53), (126, 128, 109)]","[(97, 102, 62), (47, 64, 44), (100, 117, 95), (151, 139, 124)]","[(142, 130, 104), (59, 83, 57), (35, 46, 31), (161, 148, 143), (100, 117, 95), (110, 108, 65), (83, 88, 54), (86, 105, 64)]"
eugã¨ne-grasset_spring-1894.jpg,"[(27, 24, 20), (137, 127, 105)]","[(171, 171, 158), (104, 84, 51), (15, 12, 6), (40, 36, 33)]","[(15, 12, 6), (34, 25, 17), (84, 61, 39), (137, 137, 130), (124, 106, 64), (204, 204, 186), (44, 38, 30), (46, 57, 68)]"
grã©goire-michonze_village-with-figures-1931.jpg,"[(80, 80, 67), (162, 174, 168)]","[(58, 63, 55), (101, 98, 78), (125, 136, 127), (199, 213, 210)]","[(58, 63, 55), (217, 236, 238), (86, 92, 75), (111, 117, 106), (182, 190, 183), (116, 105, 81), (138, 141, 120), (139, 168, 175)]"
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,"[(44, 23, 33), (156, 118, 107)]","[(44, 23, 33), (125, 80, 69), (162, 132, 127), (213, 178, 164)]","[(220, 197, 190), (92, 61, 62), (206, 160, 138), (44, 23, 33), (135, 85, 72), (162, 132, 127), (163, 108, 85), (196, 120, 80)]"
henri-edmond-cross_les-petits-montagnes-mauresques.jpg,"[(103, 104, 91), (196, 181, 148)]","[(120, 129, 127), (85, 79, 56), (194, 162, 104), (198, 200, 192)]","[(198, 200, 192), (34, 38, 43), (72, 60, 56), (117, 109, 62), (200, 185, 136), (120, 129, 127), (193, 131, 51), (184, 148, 94)]"
joaquã­n-sorolla_the-smugglers-1919.jpg,"[(93, 89, 75), (149, 142, 131)]","[(113, 117, 117), (185, 167, 145), (59, 71, 67), (127, 107, 83)]","[(183, 168, 148), (59, 71, 67), (176, 153, 123), (204, 196, 184), (151, 135, 120), (127, 107, 83), (41, 86, 112), (108, 112, 116)]"
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,"[(51, 40, 30), (95, 79, 58)]","[(51, 40, 30), (91, 66, 38), (81, 80, 71), (116, 105, 85)]","[(108, 110, 102), (81, 80, 71), (96, 94, 84), (51, 40, 30), (91, 66, 38), (152, 141, 119), (116, 91, 59), (169, 118, 63)]"
paul-signac_the-bay-1906.jpg,"[(151, 142, 143), (214, 216, 225)]","[(103, 123, 143), (214, 216, 225), (197, 131, 111), (202, 190, 176)]","[(199, 144, 151), (243, 230, 235), (195, 118, 71), (202, 190, 176), (111, 141, 176), (95, 104, 109), (159, 188, 214), (213, 215, 218)]"
arnold-bã¶cklin_the-sacred-grove-1886.jpg,"[(112, 80, 52), (171, 139, 97)]","[(153, 117, 69), (112, 80, 52), (170, 131, 82), (208, 193, 168)]","[(93, 65, 47), (154, 123, 80), (186, 140, 83), (220, 223, 215), (130, 95, 58), (196, 162, 121), (138, 108, 68), (167, 125, 70)]"
theo-van-rysselberghe_the-reading-1903.jpg,"[(85, 71, 58), (115, 135, 152)]","[(41, 53, 57), (129, 89, 59), (77, 106, 133), (152, 163, 171)]","[(99, 101, 79), (41, 53, 57), (180, 113, 61), (77, 106, 133), (124, 137, 142), (179, 190, 199), (80, 67, 52), (155, 74, 43)]"
joaquã­n-sorolla_orchard-house-valencia-study-1908.jpg,"[(106, 62, 37), (197, 150, 109)]","[(182, 118, 71), (211, 182, 148), (72, 43, 27), (139, 81, 46)]","[(216, 188, 151), (231, 216, 190), (193, 133, 83), (199, 162, 125), (172, 103, 58), (72, 43, 27), (132, 71, 38), (146, 91, 55)]"
henri-edmond-cross_the-mediterranean-east-wind.jpg,"[(130, 117, 126), (207, 195, 186)]","[(156, 160, 171), (105, 75, 82), (201, 181, 169), (213, 210, 203)]","[(203, 198, 190), (213, 210, 203), (116, 53, 61), (54, 43, 55), (156, 160, 171), (124, 101, 106), (202, 138, 116), (198, 191, 180)]"
auguste-herbin_the-roofs-of-paris-in-the-snow-1902.jpg,"[(101, 119, 118), (175, 186, 182)]","[(175, 186, 182), (123, 139, 140), (67, 84, 71), (92, 115, 124)]","[(82, 101, 78), (126, 145, 155), (92, 115, 124), (166, 178, 170), (52, 66, 63), (185, 195, 193), (114, 123, 119), (128, 143, 129)]"
fã©lix-del-marle_the-port-1914.jpg,"[(55, 49, 44), (190, 130, 96)]","[(178, 88, 63), (55, 49, 44), (202, 154, 88), (203, 189, 168)]","[(61, 51, 48), (32, 29, 26), (95, 89, 78), (203, 189, 168), (195, 72, 45), (202, 154, 88), (133, 106, 88), (188, 102, 76)]"
joaquã­n-sorolla_boats-on-the-beach-1909.jpg,"[(133, 123, 102), (171, 168, 154)]","[(155, 143, 115), (111, 103, 89), (147, 150, 146), (195, 186, 163)]","[(186, 172, 143), (147, 150, 146), (127, 122, 105), (103, 97, 90), (205, 200, 183), (86, 72, 55), (146, 133, 109), (164, 153, 121)]"
giacomo-balla_girl-running-on-a-balcony-1912.jpg,"[(111, 130, 133), (214, 204, 161)]","[(216, 219, 208), (212, 190, 113), (109, 112, 81), (113, 148, 185)]","[(216, 219, 208), (150, 172, 188), (138, 146, 92), (77, 124, 182), (224, 212, 136), (201, 168, 90), (47, 69, 78), (114, 87, 62)]"
joaquã­n-sorolla_before-the-bath-1909.jpg,"[(95, 86, 79), (170, 157, 131)]","[(148, 134, 111), (95, 86, 79), (179, 165, 129), (204, 196, 171)]","[(147, 140, 129), (41, 32, 30), (118, 116, 115), (179, 165, 129), (204, 196, 171), (102, 79, 57), (146, 120, 83), (153, 137, 104)]"
joaquã­n-sorolla_san-martin-bridge-at-toledo-1906.jpg,"[(72, 71, 69), (188, 174, 160)]","[(57, 52, 38), (86, 89, 100), (172, 150, 126), (204, 197, 194)]","[(89, 89, 99), (78, 70, 61), (99, 128, 179), (57, 52, 38), (194, 171, 145), (204, 197, 194), (147, 124, 84), (153, 135, 131)]"
andrã©-lhote_nature-morte-au-chinois-1930.jpg,"[(48, 63, 49), (116, 94, 61)]","[(98, 66, 47), (48, 63, 49), (97, 110, 73), (172, 133, 76)]","[(157, 108, 38), (45, 46, 37), (164, 128, 102), (52, 79, 62), (97, 110, 73), (98, 66, 47), (199, 185, 114), (220, 196, 142)]"
henri-edmond-cross_the-pink-cloud.jpg,"[(83, 82, 116), (206, 167, 160)]","[(204, 186, 188), (207, 147, 131), (47, 50, 81), (119, 113, 151)]","[(123, 101, 141), (152, 144, 164), (48, 65, 135), (18, 31, 77), (204, 186, 188), (76, 70, 85), (202, 126, 122), (213, 169, 141)]"
georges-seurat_the-circus-1891.jpg,"[(186, 127, 60), (213, 194, 147)]","[(201, 158, 80), (172, 96, 40), (190, 170, 130), (236, 217, 163)]","[(207, 182, 133), (189, 96, 24), (186, 146, 79), (216, 170, 80), (174, 158, 127), (155, 95, 57), (230, 202, 138), (242, 233, 187)]"
paul-signac_antibes-the-towers-1911.jpg,"[(169, 177, 191), (224, 214, 210)]","[(225, 221, 225), (169, 177, 191), (225, 199, 175), (222, 215, 215)]","[(225, 221, 225), (222, 215, 215), (205, 206, 217), (223, 208, 200), (200, 186, 186), (135, 159, 180), (227, 181, 124), (226, 198, 177)]"
joaquã­n-sorolla_boxing-raisins-javea-1901.jpg,"[(77, 53, 35), (158, 132, 118)]","[(136, 109, 92), (77, 53, 35), (172, 137, 113), (187, 174, 173)]","[(49, 38, 29), (143, 105, 74), (102, 81, 65), (172, 137, 113), (149, 125, 116), (106, 68, 40), (174, 152, 149), (200, 195, 198)]"
mestre-ataã­de_a-coroa-o-da-virgem-pela-sant-ssima-trindade-detail-1811.jpg,"[(79, 68, 52), (187, 141, 88)]","[(185, 115, 56), (189, 166, 120), (67, 55, 41), (91, 81, 63)]","[(118, 91, 55), (189, 153, 96), (190, 180, 143), (118, 115, 92), (185, 115, 56), (64, 59, 52), (43, 46, 42), (90, 64, 41)]"
joaquã­n-sorolla_herding-geese-in-the-asturias-1903.jpg,"[(48, 59, 29), (110, 106, 55)]","[(48, 59, 29), (85, 86, 43), (107, 115, 58), (161, 139, 75)]","[(73, 82, 41), (107, 115, 58), (48, 59, 29), (154, 130, 57), (97, 89, 45), (159, 138, 74), (156, 142, 100), (198, 173, 125)]"
joaquã­n-sorolla_new-york.jpg,"[(41, 40, 33), (153, 124, 72)]","[(41, 40, 33), (120, 95, 51), (194, 148, 62), (177, 160, 124)]","[(213, 157, 59), (158, 148, 121), (197, 172, 127), (174, 139, 66), (96, 84, 54), (144, 106, 48), (33, 26, 17), (49, 53, 50)]"
salvador-dali_bathers-of-llane.jpg,"[(68, 61, 65), (175, 146, 120)]","[(159, 115, 77), (191, 176, 163), (58, 46, 35), (77, 75, 95)]","[(215, 193, 162), (72, 68, 77), (83, 83, 113), (58, 46, 35), (223, 217, 204), (163, 148, 142), (133, 98, 71), (184, 132, 84)]"
joaquã­n-sorolla_ropemakers-1893.jpg,"[(54, 54, 47), (166, 164, 145)]","[(54, 54, 47), (208, 210, 198), (108, 96, 75), (142, 138, 107)]","[(159, 150, 113), (124, 126, 102), (204, 207, 194), (54, 54, 47), (108, 96, 75), (177, 175, 156), (222, 223, 208), (229, 236, 235)]"
