ObjectID,cut_2,cut_4,cut_8
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,"[(107, 79, 61), (146, 160, 183)]","[(57, 52, 44), (156, 107, 78), (116, 154, 195), (175, 166, 170)]","[(182, 120, 84), (131, 93, 72), (174, 143, 130), (178, 182, 194), (57, 52, 44), (174, 198, 226), (105, 140, 179), (128, 169, 211)]"
jamie-wyeth_black-spruce-1994.jpg,"[(59, 56, 40), (160, 148, 88)]","[(136, 112, 47), (184, 183, 128), (50, 45, 31), (68, 66, 49)]","[(63, 57, 41), (50, 45, 31), (113, 90, 44), (159, 135, 49), (163, 153, 78), (206, 214, 179), (70, 63, 46), (78, 88, 69)]"
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,"[(136, 115, 85), (199, 177, 136)]","[(120, 100, 73), (151, 130, 96), (179, 158, 120), (218, 197, 153)]","[(159, 142, 117), (222, 200, 152), (200, 173, 122), (212, 188, 140), (120, 100, 73), (227, 213, 179), (140, 120, 90), (163, 141, 102)]"
eric-fischl_portrait-of-an-artist-as-a-woman.jpg,"[(22, 25, 21), (82, 83, 70)]","[(22, 25, 21), (36, 41, 36), (77, 80, 64), (178, 171, 142)]","[(22, 25, 21), (36, 41, 36), (227, 235, 221), (198, 195, 174), (171, 173, 159), (77, 80, 64), (144, 134, 101), (185, 162, 111)]"
arnold-bã¶cklin_the-bagpiper.jpg,"[(43, 42, 39), (159, 157, 160)]","[(43, 42, 39), (120, 114, 118), (171, 174, 182), (224, 226, 225)]","[(84, 76, 76), (231, 236, 238), (216, 216, 212), (143, 138, 143), (110, 106, 110), (171, 174, 182), (31, 33, 30), (56, 50, 49)]"
eric-fischl_dancer.jpg,"[(81, 65, 38), (115, 90, 36)]","[(81, 65, 38), (107, 80, 37), (112, 90, 37), (133, 110, 32)]","[(114, 98, 36), (81, 65, 38), (128, 103, 35), (107, 80, 37), (112, 90, 37), (165, 135, 39), (123, 103, 28), (149, 119, 27)]"
fã©lix-del-marle_self-portrait-1913.jpg,"[(167, 155, 134), (238, 228, 207)]","[(238, 228, 207), (225, 215, 189), (64, 53, 43), (155, 138, 114)]","[(120, 101, 80), (238, 228, 207), (83, 70, 56), (44, 36, 30), (148, 129, 103), (176, 161, 136), (218, 205, 176), (232, 224, 202)]"
jamie-wyeth_the-mainland-1992.jpg,"[(94, 93, 71), (214, 204, 157)]","[(215, 211, 169), (94, 93, 71), (206, 190, 139), (218, 206, 152)]","[(218, 206, 152), (215, 211, 169), (210, 195, 144), (156, 158, 142), (106, 105, 70), (56, 56, 37), (202, 179, 127), (203, 189, 142)]"
joaquã­n-sorolla_children-on-the-beach-1910.jpg,"[(108, 93, 77), (166, 137, 110)]","[(147, 118, 97), (184, 156, 124), (94, 74, 60), (122, 112, 93)]","[(156, 150, 135), (112, 85, 67), (147, 118, 97), (122, 112, 93), (209, 175, 138), (76, 62, 54), (159, 139, 114), (213, 157, 108)]"
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,"[(74, 91, 72), (139, 146, 119)]","[(122, 129, 87), (74, 91, 72), (123, 131, 119), (189, 193, 182)]","[(123, 131, 119), (79, 96, 59), (227, 232, 227), (86, 102, 90), (45, 66, 49), (122, 129, 87), (145, 147, 121), (156, 163, 150)]"
joaquã­n-sorolla_virgin-mary-1887.jpg,"[(55, 43, 30), (187, 141, 78)]","[(168, 124, 63), (206, 158, 92), (28, 25, 20), (83, 62, 39)]","[(28, 25, 20), (48, 40, 33), (215, 164, 92), (192, 145, 84), (168, 124, 63), (225, 177, 109), (101, 70, 40), (135, 99, 52)]"
philip-pearlstein_nude-on-navajo-rug-1972.jpg,"[(108, 92, 81), (204, 216, 211)]","[(204, 216, 211), (63, 50, 42), (139, 109, 93), (166, 158, 145)]","[(19, 21, 17), (142, 129, 117), (62, 32, 24), (136, 89, 69), (166, 158, 145), (204, 216, 211), (76, 56, 45), (95, 91, 82)]"
eric-fischl_the-bed-the-chair-crossing.jpg,"[(38, 64, 62), (123, 150, 136)]","[(38, 64, 62), (136, 181, 168), (86, 113, 104), (133, 125, 102)]","[(29, 43, 41), (105, 155, 151), (86, 113, 104), (166, 207, 185), (107, 122, 107), (159, 129, 97), (37, 68, 68), (56, 100, 99)]"
joaquã­n-sorolla_portrait-of-a-woman.jpg,"[(30, 29, 25), (101, 91, 82)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (188, 177, 165)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (127, 108, 91), (216, 211, 203), (139, 128, 116), (172, 159, 144), (202, 179, 157)]"
eugã¨ne-grasset_inqui-tude.jpg,"[(86, 91, 70), (196, 176, 88)]","[(190, 160, 48), (202, 193, 128), (63, 62, 40), (109, 121, 101)]","[(39, 42, 37), (180, 136, 43), (200, 184, 53), (209, 204, 173), (87, 81, 43), (195, 181, 84), (89, 96, 77), (129, 146, 125)]"
joaquã­n-sorolla_inquisitive-child-1916.jpg,"[(107, 94, 91), (156, 166, 171)]","[(127, 141, 165), (185, 191, 177), (81, 74, 85), (134, 115, 97)]","[(192, 201, 168), (123, 99, 87), (81, 74, 85), (205, 219, 220), (144, 130, 106), (170, 171, 160), (116, 123, 148), (139, 159, 182)]"
fã©lix-del-marle_the-port-1914-1.jpg,"[(12, 17, 13), (113, 76, 46)]","[(12, 17, 13), (68, 55, 36), (152, 52, 30), (163, 142, 82)]","[(161, 131, 58), (66, 28, 20), (75, 69, 37), (12, 17, 13), (165, 153, 106), (152, 52, 30), (52, 80, 62), (78, 111, 72)]"
eric-fischl_the-old-man-s-boat.jpg,"[(31, 81, 74), (173, 170, 146)]","[(25, 51, 44), (38, 111, 104), (152, 132, 102), (195, 208, 190)]","[(31, 87, 80), (45, 116, 106), (25, 51, 44), (219, 218, 194), (170, 199, 185), (45, 154, 150), (113, 118, 94), (191, 146, 110)]"
chuck-close_alex-color-1992.jpg,"[(105, 92, 83), (229, 228, 220)]","[(69, 67, 68), (229, 228, 220), (117, 93, 84), (163, 140, 112)]","[(237, 238, 231), (117, 93, 84), (241, 242, 236), (221, 214, 192), (69, 67, 68), (172, 165, 162), (139, 126, 111), (187, 155, 113)]"
philip-pearlstein_lying-female-nude-on-purple-drape-1968.jpg,"[(155, 130, 110), (217, 205, 175)]","[(175, 161, 137), (217, 205, 175), (114, 89, 75), (156, 108, 91)]","[(225, 216, 191), (112, 90, 74), (156, 108, 91), (132, 104, 90), (175, 161, 137), (81, 56, 47), (206, 184, 147), (213, 203, 170)]"
joaquã­n-sorolla_valencia-landscape-1894.jpg,"[(82, 87, 58), (168, 157, 123)]","[(133, 127, 91), (82, 87, 58), (198, 174, 133), (210, 200, 178)]","[(64, 74, 54), (145, 134, 87), (198, 174, 133), (156, 148, 113), (210, 200, 178), (99, 100, 62), (102, 107, 79), (127, 119, 83)]"
john-miller_beach.jpg,"[(58, 102, 169), (135, 141, 143)]","[(136, 137, 130), (133, 145, 155), (55, 97, 164), (61, 106, 174)]","[(57, 101, 169), (61, 106, 174), (54, 98, 166), (157, 156, 151), (110, 133, 160), (136, 137, 130), (48, 83, 140), (53, 95, 161)]"
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,"[(70, 66, 55), (145, 129, 99)]","[(128, 100, 63), (161, 158, 134), (62, 50, 35), (78, 83, 75)]","[(122, 81, 45), (62, 50, 35), (151, 161, 151), (78, 83, 75), (134, 118, 82), (146, 140, 112), (196, 180, 143), (208, 204, 182)]"
arnold-bã¶cklin_triton-and-nereid-1877.jpg,"[(83, 63, 34), (169, 152, 126)]","[(196, 180, 162), (83, 63, 34), (113, 102, 76), (172, 147, 104)]","[(209, 185, 157), (58, 43, 27), (217, 203, 195), (172, 147, 104), (113, 102, 76), (178, 167, 149), (90, 71, 40), (125, 96, 42)]"
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,"[(58, 66, 63), (148, 157, 152)]","[(111, 124, 125), (185, 189, 179), (44, 53, 54), (73, 79, 72)]","[(60, 70, 69), (44, 53, 54), (72, 80, 76), (191, 204, 202), (179, 175, 156), (111, 124, 125), (84, 87, 75), (117, 103, 74)]"
john-miller_beach(4).jpg,"[(45, 84, 163), (137, 142, 145)]","[(45, 84, 163), (150, 147, 127), (69, 103, 168), (180, 171, 158)]","[(52, 91, 168), (55, 94, 171), (180, 171, 158), (45, 84, 163), (170, 160, 144), (130, 133, 111), (70, 108, 168), (162, 168, 162)]"
eric-fischl_scenes-from-late-paradise-the-parade.jpg,"[(91, 92, 78), (180, 152, 127)]","[(197, 182, 167), (163, 122, 86), (87, 64, 47), (95, 120, 109)]","[(49, 127, 120), (90, 129, 121), (114, 82, 58), (197, 182, 167), (121, 111, 99), (60, 47, 36), (149, 106, 73), (177, 137, 100)]"
eugã¨ne-grasset_spring-1894.jpg,"[(27, 24, 20), (137, 127, 105)]","[(171, 171, 158), (104, 84, 51), (15, 12, 6), (40, 36, 33)]","[(15, 12, 6), (34, 25, 17), (84, 61, 39), (137, 137, 130), (124, 106, 64), (204, 204, 186), (44, 38, 30), (46, 57, 68)]"
grã©goire-michonze_village-with-figures-1931.jpg,"[(80, 80, 67), (162, 174, 168)]","[(58, 63, 55), (101, 98, 78), (125, 136, 127), (199, 213, 210)]","[(58, 63, 55), (217, 236, 238), (86, 92, 75), (111, 117, 106), (182, 190, 183), (116, 105, 81), (138, 141, 120), (139, 168, 175)]"
john-miller_cornish-beach.jpg,"[(108, 138, 173), (167, 153, 143)]","[(106, 142, 181), (109, 135, 166), (162, 145, 133), (172, 161, 153)]","[(98, 130, 169), (162, 145, 133), (170, 156, 146), (106, 142, 181), (102, 137, 176), (135, 137, 144), (173, 163, 155), (175, 169, 164)]"
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,"[(44, 23, 33), (156, 118, 107)]","[(44, 23, 33), (125, 80, 69), (162, 132, 127), (213, 178, 164)]","[(220, 197, 190), (92, 61, 62), (206, 160, 138), (44, 23, 33), (135, 85, 72), (162, 132, 127), (163, 108, 85), (196, 120, 80)]"
joaquã­n-sorolla_the-smugglers-1919.jpg,"[(93, 89, 75), (149, 142, 131)]","[(113, 117, 117), (185, 167, 145), (59, 71, 67), (127, 107, 83)]","[(183, 168, 148), (59, 71, 67), (176, 153, 123), (204, 196, 184), (151, 135, 120), (127, 107, 83), (41, 86, 112), (108, 112, 116)]"
konstantin-vasilyev_above-the-bonfire.jpg,"[(50, 72, 82), (78, 108, 103)]","[(50, 72, 82), (60, 90, 95), (81, 108, 103), (113, 142, 119)]","[(98, 129, 108), (126, 144, 108), (94, 133, 126), (81, 108, 103), (50, 72, 82), (135, 161, 134), (59, 82, 88), (61, 98, 103)]"
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,"[(51, 40, 30), (95, 79, 58)]","[(51, 40, 30), (91, 66, 38), (81, 80, 71), (116, 105, 85)]","[(108, 110, 102), (81, 80, 71), (96, 94, 84), (51, 40, 30), (91, 66, 38), (152, 141, 119), (116, 91, 59), (169, 118, 63)]"
jamie-wyeth_whale-1978.jpg,"[(63, 57, 51), (183, 152, 112)]","[(63, 57, 51), (159, 121, 76), (190, 158, 112), (223, 209, 186)]","[(206, 173, 119), (142, 108, 70), (174, 144, 104), (84, 74, 64), (223, 209, 186), (42, 39, 37), (161, 128, 81), (190, 142, 81)]"
arnold-bã¶cklin_the-sacred-grove-1886.jpg,"[(112, 80, 52), (171, 139, 97)]","[(153, 117, 69), (112, 80, 52), (170, 131, 82), (208, 193, 168)]","[(93, 65, 47), (154, 123, 80), (186, 140, 83), (220, 223, 215), (130, 95, 58), (196, 162, 121), (138, 108, 68), (167, 125, 70)]"
joaquã­n-sorolla_orchard-house-valencia-study-1908.jpg,"[(106, 62, 37), (197, 150, 109)]","[(182, 118, 71), (211, 182, 148), (72, 43, 27), (139, 81, 46)]","[(216, 188, 151), (231, 216, 190), (193, 133, 83), (199, 162, 125), (172, 103, 58), (72, 43, 27), (132, 71, 38), (146, 91, 55)]"
lucian-freud_factory-in-north-london.jpg,"[(82, 83, 37), (188, 176, 127)]","[(158, 142, 81), (219, 211, 172), (53, 58, 22), (111, 108, 53)]","[(78, 79, 30), (28, 38, 13), (169, 154, 93), (202, 193, 153), (147, 129, 69), (111, 108, 53), (233, 223, 179), (240, 235, 204)]"
fã©lix-del-marle_the-port-1914.jpg,"[(55, 49, 44), (190, 130, 96)]","[(178, 88, 63), (55, 49, 44), (202, 154, 88), (203, 189, 168)]","[(61, 51, 48), (32, 29, 26), (95, 89, 78), (203, 189, 168), (195, 72, 45), (202, 154, 88), (133, 106, 88), (188, 102, 76)]"
mostafa-dashti_untitled-1992.jpg,"[(77, 102, 154), (109, 128, 184)]","[(98, 121, 178), (119, 136, 190), (71, 94, 140), (84, 110, 169)]","[(84, 110, 169), (108, 129, 185), (77, 102, 155), (98, 121, 178), (118, 135, 189), (65, 85, 126), (129, 143, 194), (151, 159, 204)]"
chuck-close_self-portrait-2007.jpg,"[(88, 65, 59), (159, 137, 132)]","[(53, 47, 57), (122, 83, 62), (99, 92, 109), (220, 181, 156)]","[(53, 47, 57), (88, 64, 59), (210, 151, 124), (143, 125, 120), (156, 101, 64), (230, 211, 188), (36, 53, 99), (74, 66, 95)]"
joaquã­n-sorolla_boats-on-the-beach-1909.jpg,"[(133, 123, 102), (171, 168, 154)]","[(155, 143, 115), (111, 103, 89), (147, 150, 146), (195, 186, 163)]","[(186, 172, 143), (147, 150, 146), (127, 122, 105), (103, 97, 90), (205, 200, 183), (86, 72, 55), (146, 133, 109), (164, 153, 121)]"
joaquã­n-sorolla_before-the-bath-1909.jpg,"[(95, 86, 79), (170, 157, 131)]","[(148, 134, 111), (95, 86, 79), (179, 165, 129), (204, 196, 171)]","[(147, 140, 129), (41, 32, 30), (118, 116, 115), (179, 165, 129), (204, 196, 171), (102, 79, 57), (146, 120, 83), (153, 137, 104)]"
dimitris-mytaras_portrait-of-the-officer-george-alexander-a-mangaki-1982.jpg,"[(87, 94, 92), (157, 156, 148)]","[(137, 125, 102), (177, 188, 195), (93, 86, 66), (81, 103, 119)]","[(113, 100, 71), (153, 170, 184), (74, 72, 62), (137, 125, 102), (77, 110, 138), (202, 205, 205), (54, 80, 102), (114, 110, 97)]"
joaquã­n-sorolla_san-martin-bridge-at-toledo-1906.jpg,"[(72, 71, 69), (188, 174, 160)]","[(57, 52, 38), (86, 89, 100), (172, 150, 126), (204, 197, 194)]","[(89, 89, 99), (78, 70, 61), (99, 128, 179), (57, 52, 38), (194, 171, 145), (204, 197, 194), (147, 124, 84), (153, 135, 131)]"
andrã©-lhote_nature-morte-au-chinois-1930.jpg,"[(48, 63, 49), (116, 94, 61)]","[(98, 66, 47), (48, 63, 49), (97, 110, 73), (172, 133, 76)]","[(157, 108, 38), (45, 46, 37), (164, 128, 102), (52, 79, 62), (97, 110, 73), (98, 66, 47), (199, 185, 114), (220, 196, 142)]"
eric-fischl_untitled.jpg,"[(65, 66, 48), (165, 163, 119)]","[(137, 132, 90), (65, 66, 48), (168, 171, 129), (221, 217, 165)]","[(228, 231, 186), (213, 203, 143), (125, 117, 80), (168, 171, 129), (45, 46, 33), (85, 87, 63), (134, 139, 101), (164, 153, 100)]"
janet-fish_glass-and-shells-1990.jpg,"[(174, 142, 95), (189, 181, 180)]","[(220, 202, 187), (157, 160, 173), (129, 117, 96), (218, 166, 95)]","[(159, 150, 109), (187, 180, 174), (220, 202, 187), (214, 140, 99), (222, 192, 91), (128, 140, 172), (74, 66, 69), (125, 103, 97)]"
jamie-wyeth_angus-1974.jpg,"[(56, 73, 86), (239, 243, 243)]","[(34, 52, 68), (239, 243, 243), (56, 71, 84), (100, 117, 126)]","[(245, 249, 250), (34, 52, 68), (77, 91, 103), (142, 162, 168), (234, 237, 237), (106, 124, 128), (50, 67, 81), (62, 75, 87)]"
john-miller_moroccan-kasbah.jpg,"[(225, 106, 89), (140, 115, 178)]","[(225, 106, 89), (187, 98, 146), (110, 121, 192), (74, 143, 229)]","[(74, 143, 229), (80, 137, 221), (107, 127, 190), (152, 94, 151), (148, 100, 161), (225, 106, 89), (172, 88, 153), (203, 107, 138)]"
jamie-wyeth_lester-1963.jpg,"[(77, 69, 60), (221, 206, 169)]","[(230, 219, 185), (212, 194, 152), (48, 50, 51), (106, 88, 68)]","[(221, 207, 165), (86, 72, 59), (48, 50, 51), (230, 219, 185), (107, 89, 66), (203, 182, 139), (129, 106, 78), (158, 134, 100)]"
john-miller_my-boat-is-so-small.jpg,"[(83, 121, 155), (105, 139, 167)]","[(95, 132, 164), (83, 121, 155), (102, 138, 170), (128, 153, 170)]","[(95, 132, 164), (83, 121, 155), (102, 138, 170), (107, 144, 176), (113, 148, 172), (197, 183, 158), (165, 162, 149), (185, 177, 155)]"
jamie-wyeth_portrait-of-lady-1968.jpg,"[(39, 32, 29), (210, 181, 109)]","[(245, 228, 145), (39, 32, 29), (149, 106, 62), (202, 162, 86)]","[(21, 21, 24), (177, 130, 71), (149, 106, 62), (227, 194, 100), (56, 43, 35), (250, 240, 160), (235, 210, 127), (246, 221, 133)]"
jamie-wyeth_the-runaway-pig-1979.jpg,"[(66, 59, 37), (182, 171, 139)]","[(137, 119, 71), (66, 59, 37), (218, 208, 186), (238, 238, 228)]","[(238, 238, 228), (45, 42, 33), (226, 220, 203), (87, 76, 41), (209, 195, 168), (164, 143, 82), (90, 80, 57), (129, 111, 62)]"
neil-welliver_pileated-woodpecker.jpg,"[(104, 95, 101), (193, 189, 190)]","[(78, 70, 76), (129, 121, 126), (171, 163, 160), (214, 215, 219)]","[(142, 136, 150), (95, 89, 92), (214, 215, 219), (61, 51, 61), (171, 163, 160), (140, 128, 125), (114, 107, 101), (120, 113, 127)]"
