ObjectID,cut_2,cut_4,cut_8
joaquã­n-sorolla_the-relic-1893.jpg,"[(112, 66, 50), (192, 124, 82)]","[(177, 103, 67), (112, 66, 50), (206, 136, 80), (210, 156, 111)]","[(207, 152, 115), (206, 136, 80), (144, 81, 59), (205, 144, 98), (177, 103, 67), (222, 181, 135), (58, 41, 36), (103, 59, 48)]"
marc-chagall_selifan.jpg,"[(115, 110, 108), (233, 234, 231)]","[(233, 234, 231), (52, 43, 42), (146, 142, 139), (211, 211, 208)]","[(38, 29, 28), (53, 44, 43), (233, 234, 231), (211, 211, 208), (80, 72, 70), (169, 166, 163), (111, 105, 103), (135, 131, 128)]"
marc-chagall_spring-1938.jpg,"[(59, 77, 88), (135, 144, 143)]","[(114, 120, 122), (59, 77, 88), (151, 159, 147), (160, 179, 182)]","[(94, 130, 148), (73, 105, 127), (44, 49, 49), (113, 135, 145), (160, 179, 182), (151, 159, 147), (97, 105, 103), (153, 110, 92)]"
fernando-botero_family.jpg,"[(99, 80, 45), (174, 171, 133)]","[(61, 55, 41), (137, 105, 49), (133, 133, 104), (215, 209, 163)]","[(114, 82, 47), (61, 55, 41), (224, 222, 195), (206, 196, 131), (105, 116, 90), (161, 150, 117), (144, 113, 49), (176, 140, 53)]"
pablo-picasso_studio-pigeons-velazquez-1957-3.jpg,"[(88, 72, 34), (151, 153, 141)]","[(40, 39, 29), (135, 105, 38), (108, 115, 116), (195, 191, 166)]","[(202, 212, 212), (40, 39, 29), (98, 92, 77), (118, 139, 155), (96, 74, 44), (187, 171, 120), (151, 124, 31), (197, 148, 33)]"
fernand-leger_a-worker-with-the-lamp-1951.jpg,"[(167, 169, 168), (226, 229, 230)]","[(226, 229, 230), (216, 218, 219), (63, 62, 60), (174, 176, 175)]","[(226, 229, 230), (216, 218, 219), (194, 196, 195), (114, 115, 113), (79, 78, 76), (28, 27, 25), (143, 145, 143), (167, 169, 168)]"
mstislav-dobuzhinsky_tea-room-in-the-old-town-of-kaunas-1930.jpg,"[(128, 111, 102), (183, 177, 178)]","[(183, 177, 178), (103, 89, 79), (146, 122, 114), (159, 144, 137)]","[(142, 129, 130), (151, 116, 98), (86, 72, 57), (170, 162, 163), (159, 144, 137), (120, 106, 101), (188, 183, 182), (203, 203, 205)]"
jules-lefranc_mount-cervino.jpg,"[(78, 85, 94), (156, 171, 195)]","[(123, 134, 149), (156, 171, 195), (22, 21, 24), (46, 49, 54)]","[(22, 21, 24), (194, 199, 207), (30, 31, 35), (117, 142, 182), (123, 141, 168), (123, 127, 129), (51, 53, 57), (74, 82, 90)]"
marc-chagall_king-david-ii-samuel-vi-4-5.jpg,"[(181, 182, 171), (230, 233, 229)]","[(209, 211, 202), (230, 233, 229), (125, 126, 112), (182, 183, 170)]","[(99, 99, 85), (118, 118, 104), (209, 211, 202), (230, 233, 229), (78, 79, 68), (182, 183, 170), (140, 140, 125), (156, 157, 143)]"
marc-chagall_the-story-of-the-rooster-the-little-goat-2.jpg,"[(208, 191, 160), (225, 212, 185)]","[(223, 204, 171), (225, 212, 185), (167, 156, 129), (217, 201, 169)]","[(223, 204, 171), (217, 201, 169), (223, 207, 175), (162, 150, 123), (193, 180, 149), (120, 113, 94), (225, 209, 178), (231, 225, 211)]"
fernand-leger_study-for-a-portrait.jpg,"[(135, 136, 134), (203, 206, 205)]","[(184, 186, 185), (203, 206, 205), (64, 63, 61), (108, 108, 107)]","[(192, 194, 193), (73, 73, 71), (89, 89, 87), (184, 186, 185), (127, 127, 126), (215, 218, 218), (47, 44, 43), (62, 61, 60)]"
fernand-leger_the-bathers.jpg,"[(136, 138, 136), (204, 205, 198)]","[(173, 175, 174), (204, 205, 198), (66, 67, 64), (133, 135, 134)]","[(56, 57, 55), (75, 76, 74), (194, 195, 190), (154, 156, 156), (173, 175, 174), (113, 114, 112), (210, 208, 194), (219, 222, 219)]"
radi-nedelchev_still-life-with-flowers-1967.jpg,"[(80, 50, 54), (163, 140, 154)]","[(30, 35, 57), (131, 65, 52), (104, 78, 111), (222, 202, 197)]","[(30, 35, 57), (119, 79, 57), (107, 43, 52), (189, 97, 47), (236, 234, 223), (208, 170, 170), (70, 53, 97), (137, 103, 125)]"
antã³nio-de-carvalho-da-silva-porto_recanto-de-praia.jpg,"[(85, 87, 70), (172, 161, 134)]","[(137, 124, 94), (206, 199, 175), (75, 75, 54), (95, 100, 86)]","[(230, 227, 208), (221, 206, 174), (127, 109, 77), (95, 100, 86), (187, 181, 158), (75, 75, 54), (129, 129, 108), (167, 149, 115)]"
marc-chagall_noah-s-cloak-1931.jpg,"[(110, 104, 78), (199, 185, 164)]","[(134, 121, 93), (87, 87, 63), (182, 166, 140), (215, 204, 187)]","[(98, 98, 73), (130, 113, 81), (199, 180, 153), (137, 129, 105), (215, 204, 187), (165, 153, 127), (68, 69, 48), (85, 83, 60)]"
natalia-goncharova_liturgy-six-winged-seraph.jpg,"[(207, 127, 113), (242, 209, 173)]","[(225, 200, 181), (188, 54, 44), (244, 176, 117), (241, 242, 230)]","[(241, 242, 230), (219, 27, 23), (243, 222, 175), (225, 200, 181), (212, 90, 65), (160, 50, 45), (244, 73, 30), (245, 187, 86)]"
ivan-generalic_landscape-with-grass-1959.jpg,"[(68, 59, 49), (153, 140, 121)]","[(139, 115, 82), (167, 165, 159), (51, 44, 35), (85, 75, 63)]","[(190, 191, 194), (143, 147, 152), (124, 97, 71), (51, 44, 35), (193, 174, 138), (85, 75, 63), (139, 121, 91), (169, 143, 97)]"
marc-chagall_sarah-and-angels-1960.jpg,"[(84, 67, 51), (173, 162, 148)]","[(201, 193, 182), (145, 132, 114), (63, 54, 43), (105, 80, 59)]","[(193, 182, 167), (176, 166, 151), (157, 139, 117), (63, 54, 43), (210, 204, 197), (123, 112, 93), (92, 77, 59), (117, 83, 59)]"
fernand-leger_study-for-a-portrait-1945-1.jpg,"[(49, 40, 40), (227, 212, 204)]","[(242, 232, 226), (213, 191, 181), (25, 17, 16), (74, 63, 63)]","[(232, 213, 200), (242, 232, 226), (201, 183, 181), (186, 154, 144), (42, 33, 36), (25, 17, 16), (82, 67, 64), (128, 118, 115)]"
joaquã­n-sorolla_almond-trees-in-asis.jpg,"[(73, 59, 44), (183, 161, 140)]","[(195, 188, 176), (172, 135, 104), (45, 37, 26), (101, 80, 61)]","[(104, 81, 60), (92, 68, 47), (156, 116, 84), (187, 153, 124), (195, 188, 176), (118, 104, 90), (24, 25, 20), (66, 48, 33)]"
tarsila-do-amaral_antropofagia-1929.jpg,"[(43, 71, 32), (211, 155, 86)]","[(205, 183, 142), (217, 127, 31), (34, 62, 17), (51, 81, 46)]","[(230, 150, 44), (185, 196, 186), (41, 68, 26), (205, 104, 18), (225, 169, 98), (34, 62, 17), (43, 73, 35), (78, 115, 98)]"
marc-chagall_striking-the-rock-3.jpg,"[(209, 204, 186), (227, 225, 209)]","[(221, 217, 199), (227, 225, 209), (181, 176, 157), (211, 207, 188)]","[(221, 217, 199), (211, 207, 188), (181, 177, 159), (197, 192, 172), (227, 225, 209), (164, 159, 140), (119, 113, 94), (145, 140, 122)]"
ferdinand-georg-waldmã¼ller_the-ruin-of-the-greek-theater-in-taormina-sicily-1844.jpg,"[(130, 119, 111), (195, 171, 127)]","[(162, 166, 177), (99, 72, 45), (200, 154, 73), (190, 188, 181)]","[(166, 178, 200), (207, 168, 84), (60, 44, 34), (190, 188, 181), (137, 100, 56), (192, 139, 63), (145, 143, 147), (170, 164, 162)]"
kateryna-bilokur_everything-goes-everything-passes-1950.jpg,"[(152, 115, 57), (206, 185, 137)]","[(182, 143, 67), (123, 86, 47), (189, 162, 112), (223, 207, 162)]","[(220, 198, 134), (227, 216, 190), (145, 100, 52), (100, 71, 41), (174, 151, 109), (205, 172, 115), (164, 131, 67), (201, 156, 67)]"
horace-pippin_christ-before-pilate-1941.jpg,"[(101, 99, 93), (203, 208, 204)]","[(203, 208, 204), (62, 59, 51), (106, 99, 88), (173, 182, 180)]","[(211, 216, 212), (35, 45, 43), (81, 84, 81), (173, 182, 180), (131, 114, 96), (89, 72, 58), (192, 195, 189), (198, 205, 202)]"
joaquã­n-sorolla_mending-the-sail-1904.jpg,"[(143, 108, 60), (166, 164, 162)]","[(124, 121, 128), (208, 207, 196), (119, 90, 53), (166, 127, 66)]","[(147, 108, 56), (223, 227, 226), (166, 127, 66), (91, 73, 51), (194, 186, 166), (112, 104, 102), (117, 121, 145), (156, 157, 162)]"
natalia-goncharova_liturgy-the-seraph-s-costume.jpg,"[(193, 132, 67), (241, 223, 180)]","[(241, 223, 180), (144, 85, 48), (239, 144, 72), (246, 215, 98)]","[(38, 29, 26), (242, 175, 73), (246, 215, 98), (237, 113, 70), (241, 223, 180), (146, 37, 31), (172, 123, 57), (220, 152, 80)]"
lyonel-feininger_trumpeter-trompeter-1918.jpg,"[(152, 135, 88), (233, 198, 118)]","[(97, 92, 68), (208, 178, 108), (232, 195, 111), (234, 201, 126)]","[(234, 199, 119), (232, 195, 111), (219, 188, 117), (74, 75, 63), (198, 168, 99), (234, 204, 133), (110, 99, 65), (128, 117, 83)]"
