ObjectID,cut_2,cut_4,cut_8
rembrandt_the-apostle-bartholomew-1661.jpg,"[(46, 42, 31), (115, 92, 46)]","[(46, 42, 31), (83, 64, 33), (125, 97, 39), (169, 143, 81)]","[(46, 42, 31), (83, 64, 33), (134, 115, 60), (183, 146, 75), (213, 177, 107), (236, 210, 150), (110, 89, 39), (139, 105, 39)]"
rembrandt_portrait-of-a-man-1667.jpg,"[(79, 73, 53), (141, 115, 85)]","[(79, 73, 53), (109, 92, 69), (143, 109, 82), (202, 166, 121)]","[(91, 84, 67), (145, 114, 90), (195, 143, 95), (79, 73, 53), (127, 100, 72), (143, 109, 82), (228, 182, 120), (242, 224, 180)]"
frans-snyders_fish-market-1.jpg,"[(50, 38, 26), (130, 102, 69)]","[(50, 38, 26), (109, 76, 46), (136, 111, 71), (164, 148, 114)]","[(122, 106, 71), (178, 149, 107), (150, 116, 72), (187, 175, 146), (146, 133, 101), (50, 38, 26), (97, 71, 44), (121, 81, 49)]"
adriaen-brouwer_father-s-of-unpleasant-duties-1631.jpg,"[(54, 69, 81), (125, 111, 99)]","[(106, 91, 79), (144, 131, 119), (49, 60, 67), (58, 78, 95)]","[(155, 132, 104), (49, 60, 67), (107, 102, 101), (106, 91, 79), (151, 147, 139), (58, 78, 95), (193, 151, 119), (222, 211, 181)]"
joaquã­n-sorolla_portrait-of-clothilde-1891.jpg,"[(74, 76, 63), (162, 157, 146)]","[(132, 128, 116), (74, 76, 63), (177, 168, 154), (205, 204, 198)]","[(184, 179, 167), (53, 59, 54), (78, 82, 68), (205, 204, 198), (170, 157, 140), (113, 103, 77), (116, 113, 103), (148, 143, 128)]"
joaquã­n-sorolla_street-in-granada.jpg,"[(149, 120, 97), (215, 189, 165)]","[(220, 212, 202), (210, 167, 128), (138, 96, 59), (160, 144, 136)]","[(220, 212, 202), (166, 149, 136), (190, 160, 135), (93, 109, 137), (175, 113, 65), (100, 79, 53), (208, 153, 107), (213, 181, 148)]"
pieter-de-hooch_courtyard-of-a-house-in-delft-1658.jpg,"[(109, 77, 65), (171, 153, 143)]","[(74, 54, 50), (144, 100, 81), (150, 133, 127), (193, 172, 159)]","[(199, 189, 185), (155, 138, 129), (74, 54, 50), (186, 155, 133), (160, 151, 158), (143, 122, 111), (118, 93, 78), (171, 107, 84)]"
david-teniers-the-younger_landscape.jpg,"[(64, 51, 36), (133, 114, 74)]","[(107, 88, 55), (64, 51, 36), (140, 122, 79), (180, 156, 105)]","[(60, 46, 33), (42, 33, 26), (174, 150, 98), (76, 63, 42), (185, 163, 112), (107, 88, 55), (138, 117, 70), (143, 128, 88)]"
guido-reni_david-with-the-head-of-goliath.jpg,"[(28, 25, 14), (71, 63, 41)]","[(28, 25, 14), (42, 37, 22), (66, 56, 33), (134, 120, 86)]","[(96, 82, 52), (191, 171, 126), (150, 129, 87), (66, 56, 33), (28, 25, 14), (99, 98, 79), (39, 32, 16), (45, 42, 27)]"
diego-velazquez_portrait-of-don-diego-de-corral-y-arellano-1632.jpg,"[(34, 19, 18), (68, 43, 36)]","[(34, 19, 18), (42, 27, 26), (77, 39, 37), (110, 77, 56)]","[(34, 19, 18), (42, 27, 26), (91, 62, 42), (133, 86, 58), (77, 39, 37), (176, 151, 123), (90, 64, 48), (121, 67, 49)]"
guido-reni_john-the-baptist.jpg,"[(104, 103, 96), (245, 249, 250)]","[(245, 249, 250), (74, 73, 67), (110, 109, 101), (158, 158, 149)]","[(135, 134, 124), (88, 87, 81), (110, 109, 101), (198, 198, 192), (59, 59, 53), (163, 163, 156), (243, 247, 248), (247, 251, 252)]"
anthony-van-dyck_portrait-of-a-lady-dressed-in-black-before-a-red-curtain.jpg,"[(23, 20, 8), (70, 50, 26)]","[(23, 20, 8), (52, 31, 10), (54, 39, 19), (121, 99, 64)]","[(23, 20, 8), (54, 39, 19), (171, 156, 137), (168, 137, 87), (52, 31, 10), (128, 111, 78), (78, 58, 30), (111, 81, 37)]"
diego-velazquez_prince-balthasar-carlos.jpg,"[(33, 28, 24), (115, 78, 50)]","[(33, 28, 24), (95, 57, 37), (113, 86, 55), (157, 110, 70)]","[(152, 139, 113), (33, 28, 24), (144, 85, 48), (95, 57, 37), (113, 86, 55), (208, 172, 122), (143, 110, 66), (180, 125, 64)]"
eustache-le-sueur_cupid-ordering-mercury-to-announce-his-power-to-the-universe-1647.jpg,"[(65, 60, 58), (141, 129, 126)]","[(144, 148, 156), (65, 60, 58), (138, 88, 67), (137, 130, 127)]","[(126, 136, 150), (163, 160, 162), (141, 104, 91), (135, 72, 44), (137, 130, 127), (90, 93, 94), (14, 15, 13), (65, 40, 30)]"
rembrandt_landscape-with-a-castle.jpg,"[(115, 97, 95), (187, 166, 133)]","[(214, 192, 146), (159, 139, 121), (101, 86, 88), (128, 107, 103)]","[(149, 131, 117), (248, 231, 161), (128, 107, 103), (101, 86, 88), (228, 199, 147), (191, 170, 137), (161, 143, 124), (177, 151, 126)]"
gerard-terborch_woman-peeling-apple-1650.jpg,"[(57, 42, 38), (95, 74, 60)]","[(57, 42, 38), (77, 58, 48), (85, 65, 53), (142, 114, 90)]","[(57, 42, 38), (77, 58, 48), (184, 156, 122), (217, 197, 163), (155, 120, 91), (106, 80, 63), (81, 63, 52), (88, 66, 54)]"
rembrandt_man-drawing-from-a-cast-1641.jpg,"[(124, 123, 109), (199, 200, 190)]","[(223, 225, 219), (175, 174, 161), (109, 108, 95), (139, 138, 124)]","[(117, 116, 103), (163, 163, 150), (213, 213, 203), (234, 237, 234), (186, 185, 172), (139, 138, 124), (94, 94, 82), (106, 105, 92)]"
rembrandt_nude-man-seated-on-the-ground-with-one-leg-extended-1646.jpg,"[(170, 166, 149), (216, 214, 199)]","[(216, 214, 199), (203, 199, 179), (109, 108, 94), (162, 159, 142)]","[(208, 204, 185), (172, 169, 152), (127, 125, 109), (153, 149, 132), (216, 214, 199), (91, 91, 79), (193, 188, 168), (204, 199, 180)]"
gian-lorenzo-bernini_saint-jerome-1663(1).jpg,"[(7, 7, 6), (119, 120, 118)]","[(7, 7, 6), (67, 67, 65), (131, 132, 130), (211, 214, 213)]","[(55, 56, 54), (229, 233, 233), (79, 79, 77), (112, 112, 110), (193, 195, 194), (7, 7, 6), (140, 140, 138), (162, 163, 162)]"
frans-hals_portrait-of-jasper-schade-van-westrum-1645.jpg,"[(42, 31, 31), (85, 65, 55)]","[(64, 46, 43), (42, 31, 31), (79, 58, 50), (135, 108, 86)]","[(64, 46, 43), (42, 31, 31), (79, 58, 50), (174, 145, 113), (156, 121, 90), (185, 168, 148), (89, 67, 58), (117, 85, 67)]"
jacob-jordaens_suffer-the-little-children-1655.jpg,"[(25, 17, 24), (135, 95, 74)]","[(25, 17, 24), (95, 49, 45), (155, 106, 75), (197, 176, 131)]","[(71, 42, 43), (124, 92, 76), (25, 17, 24), (186, 119, 75), (118, 56, 46), (231, 204, 140), (139, 131, 116), (189, 165, 125)]"
antoine-pesne_portrait-of-mary-susanne-dinglinger-born-gutermann.jpg,"[(52, 50, 51), (82, 64, 59)]","[(52, 50, 51), (61, 51, 51), (73, 53, 52), (135, 103, 82)]","[(52, 50, 51), (61, 51, 51), (90, 59, 53), (73, 53, 52), (113, 75, 59), (152, 120, 91), (183, 148, 112), (189, 168, 137)]"
joaquã­n-sorolla_ruins-of-bunol-1894.jpg,"[(103, 96, 64), (179, 172, 149)]","[(75, 77, 57), (131, 115, 70), (147, 139, 109), (212, 205, 190)]","[(221, 219, 212), (126, 125, 74), (163, 137, 72), (117, 99, 68), (75, 77, 57), (147, 139, 109), (198, 179, 137), (207, 204, 198)]"
peter-paul-rubens_truce-between-romans-and-sabinians.jpg,"[(126, 105, 65), (185, 176, 146)]","[(90, 79, 49), (162, 131, 82), (163, 160, 133), (206, 192, 159)]","[(150, 116, 71), (111, 101, 65), (163, 160, 133), (210, 205, 182), (202, 179, 136), (174, 146, 92), (53, 48, 28), (88, 67, 37)]"
adriaen-van-ostade_smoker.jpg,"[(43, 33, 26), (117, 103, 63)]","[(114, 97, 58), (43, 33, 26), (114, 106, 70), (126, 111, 67)]","[(119, 110, 73), (114, 106, 70), (17, 11, 17), (114, 97, 58), (68, 54, 36), (128, 108, 60), (123, 111, 71), (138, 125, 81)]"
peter-paul-rubens_st-ildefonso-receiving-a-priest-cloak.jpg,"[(65, 57, 39), (163, 131, 83)]","[(42, 44, 34), (88, 70, 45), (126, 102, 65), (201, 159, 100)]","[(42, 44, 34), (65, 65, 44), (206, 169, 103), (221, 201, 160), (126, 102, 65), (188, 133, 69), (100, 64, 45), (124, 89, 47)]"
frans-hals_boy-holding-a-flute-hearing-1628.jpg,"[(105, 86, 67), (208, 200, 180)]","[(72, 62, 51), (138, 111, 84), (175, 159, 122), (240, 242, 237)]","[(246, 250, 251), (120, 99, 78), (160, 149, 118), (190, 169, 127), (156, 123, 91), (72, 62, 51), (221, 216, 196), (246, 250, 250)]"
nicolas-tournier_drinking-party-with-a-lute-player.jpg,"[(46, 38, 31), (106, 91, 75)]","[(76, 61, 50), (46, 38, 31), (103, 85, 62), (169, 157, 138)]","[(90, 76, 59), (227, 228, 216), (76, 61, 50), (116, 93, 64), (128, 116, 102), (196, 169, 131), (32, 29, 25), (61, 47, 37)]"
arnold-bã¶cklin_the-isle-of-the-dead-1880 2.jpg,"[(33, 26, 28), (99, 78, 59)]","[(33, 26, 28), (100, 67, 46), (75, 69, 62), (123, 107, 82)]","[(33, 26, 28), (98, 66, 48), (73, 51, 45), (75, 69, 62), (158, 102, 46), (126, 96, 64), (83, 84, 76), (156, 151, 123)]"
arnold-bã¶cklin_the-lamentations-of-mary-magdalene-on-the-body-of-christ-1868 2.jpg,"[(68, 58, 49), (199, 189, 172)]","[(224, 218, 201), (175, 160, 143), (33, 28, 24), (102, 88, 75)]","[(118, 105, 96), (33, 28, 24), (190, 177, 161), (86, 70, 55), (224, 218, 201), (155, 133, 112), (153, 143, 136), (179, 159, 139)]"
rembrandt_bathsheba-bathing-1654.jpg,"[(34, 28, 30), (146, 112, 87)]","[(34, 28, 30), (85, 58, 51), (180, 131, 93), (233, 201, 154)]","[(34, 28, 30), (65, 46, 45), (156, 110, 80), (104, 69, 57), (226, 186, 137), (204, 152, 106), (237, 209, 157), (243, 223, 183)]"
jan-siberechts_pastoral-scene.jpg,"[(58, 58, 40), (170, 162, 137)]","[(58, 58, 40), (213, 206, 191), (108, 99, 63), (144, 137, 103)]","[(231, 221, 207), (165, 159, 136), (196, 190, 175), (157, 142, 95), (108, 99, 63), (58, 58, 40), (123, 118, 79), (132, 130, 102)]"
pieter-de-hooch_woman-reading-a-letter-1664.jpg,"[(58, 46, 38), (102, 75, 58)]","[(58, 46, 38), (83, 55, 45), (99, 71, 49), (142, 119, 94)]","[(58, 46, 38), (107, 84, 64), (199, 194, 178), (192, 177, 144), (83, 55, 45), (99, 71, 49), (153, 107, 72), (164, 136, 101)]"
jan-steen_robbed-violin-player.jpg,"[(30, 21, 17), (128, 103, 92)]","[(30, 21, 17), (97, 67, 50), (126, 113, 109), (194, 164, 157)]","[(76, 58, 44), (121, 99, 87), (184, 134, 113), (131, 127, 132), (205, 195, 200), (30, 21, 17), (100, 72, 54), (135, 81, 58)]"
diego-velazquez_a-knight-of-the-order-of-santiago.jpg,"[(16, 16, 13), (75, 56, 37)]","[(16, 16, 13), (37, 27, 24), (54, 38, 30), (174, 129, 72)]","[(16, 16, 13), (37, 27, 24), (54, 38, 30), (218, 175, 108), (197, 146, 76), (160, 120, 61), (101, 66, 40), (136, 86, 44)]"
rembrandt_self-portrait-7.jpg,"[(66, 95, 100), (105, 117, 116)]","[(77, 103, 108), (66, 95, 100), (92, 110, 113), (174, 153, 137)]","[(92, 110, 113), (77, 103, 108), (66, 95, 100), (113, 118, 118), (148, 135, 128), (198, 161, 142), (231, 185, 152), (245, 208, 163)]"
francesco-solimena_expulsion-of-heliodorus-from-the-temple-1.jpg,"[(94, 68, 57), (166, 139, 119)]","[(146, 113, 90), (185, 164, 148), (79, 52, 43), (108, 84, 72)]","[(137, 101, 80), (167, 143, 128), (198, 174, 147), (155, 126, 99), (210, 198, 190), (108, 84, 72), (64, 43, 37), (95, 61, 49)]"
frans-hals_portrait-of-a-man-5.jpg,"[(44, 37, 40), (130, 111, 99)]","[(97, 79, 72), (44, 37, 40), (130, 113, 100), (193, 172, 153)]","[(200, 183, 166), (185, 163, 143), (223, 205, 186), (97, 79, 72), (165, 136, 117), (130, 113, 100), (24, 21, 25), (64, 54, 55)]"
rembrandt_cottage-with-wooden-fence-amid-trees.jpg,"[(174, 163, 137), (235, 220, 193)]","[(235, 220, 193), (204, 191, 163), (122, 115, 94), (165, 154, 128)]","[(122, 111, 86), (95, 92, 76), (136, 128, 106), (213, 202, 176), (195, 180, 150), (235, 220, 193), (161, 146, 118), (170, 161, 138)]"
rembrandt_the-flight-into-egypt-1630.jpg,"[(94, 86, 73), (174, 165, 147)]","[(194, 184, 166), (155, 145, 128), (75, 70, 58), (112, 103, 88)]","[(183, 173, 155), (165, 156, 138), (103, 94, 80), (205, 195, 177), (121, 112, 97), (144, 134, 117), (67, 62, 51), (84, 77, 65)]"
rembrandt_the-sacrifice-of-abraham-1635.jpg,"[(102, 92, 93), (162, 141, 125)]","[(102, 92, 93), (126, 110, 106), (164, 141, 127), (231, 202, 162)]","[(102, 92, 93), (249, 242, 193), (241, 212, 169), (157, 131, 119), (172, 150, 135), (126, 110, 106), (205, 167, 137), (227, 188, 150)]"
canaletto_the-piazzetta-looking-towards-the-torre-dell-orologio.jpg,"[(135, 135, 133), (211, 213, 213)]","[(175, 176, 174), (211, 213, 213), (65, 65, 63), (124, 124, 122)]","[(185, 186, 184), (202, 204, 203), (139, 139, 137), (165, 166, 164), (109, 110, 108), (220, 223, 223), (53, 54, 52), (76, 76, 74)]"
adriaen-brouwer_peasants-quarrelling-in-an-interior-1630.jpg,"[(87, 64, 41), (150, 111, 48)]","[(87, 64, 41), (147, 102, 36), (143, 107, 48), (162, 132, 71)]","[(87, 64, 41), (150, 117, 56), (154, 123, 66), (143, 107, 48), (147, 102, 36), (185, 158, 88), (188, 170, 126), (219, 197, 128)]"
gerrit-dou_woman-pouring-water-into-a-jar.jpg,"[(28, 31, 28), (81, 66, 48)]","[(28, 31, 28), (49, 43, 33), (78, 62, 41), (149, 114, 83)]","[(28, 31, 28), (133, 114, 84), (49, 43, 33), (78, 62, 41), (181, 136, 91), (129, 81, 49), (159, 154, 134), (203, 189, 159)]"
anthony-van-dyck_rinaldo-and-armida-1629.jpg,"[(83, 71, 63), (164, 134, 105)]","[(83, 71, 63), (139, 104, 83), (168, 137, 104), (212, 191, 149)]","[(149, 127, 102), (233, 201, 133), (234, 216, 181), (189, 173, 141), (83, 71, 63), (188, 146, 106), (122, 97, 80), (155, 112, 85)]"
peter-paul-rubens_cupid-riding-a-dolphin.jpg,"[(123, 87, 57), (182, 145, 86)]","[(174, 133, 75), (190, 157, 98), (98, 66, 47), (148, 108, 66)]","[(99, 60, 43), (185, 149, 88), (53, 37, 32), (119, 84, 56), (174, 133, 75), (148, 108, 66), (191, 158, 97), (198, 172, 119)]"
francesco-guardi_capriccio-with-venetian-motifs.jpg,"[(81, 80, 69), (158, 156, 143)]","[(135, 133, 118), (182, 180, 167), (60, 57, 48), (102, 102, 90)]","[(134, 138, 128), (165, 166, 156), (125, 123, 109), (156, 149, 129), (102, 102, 90), (60, 57, 48), (191, 185, 167), (204, 201, 188)]"
jacob-jordaens_study-of-three-women-and-child-1623.jpg,"[(41, 21, 17), (172, 96, 70)]","[(41, 21, 17), (152, 71, 41), (175, 102, 83), (207, 142, 117)]","[(151, 78, 49), (205, 132, 101), (210, 152, 133), (191, 94, 50), (133, 55, 32), (41, 21, 17), (154, 95, 83), (197, 109, 84)]"
francisco-de-zurbaran_adoration-of-the-magi-1640.jpg,"[(67, 49, 31), (146, 127, 109)]","[(85, 79, 74), (67, 49, 31), (191, 139, 88), (225, 209, 201)]","[(38, 36, 29), (59, 47, 34), (225, 209, 201), (91, 94, 97), (78, 65, 52), (132, 76, 33), (180, 122, 72), (202, 157, 104)]"
joaquã­n-sorolla_marian-in-the-gardens-la-granja-1907.jpg,"[(81, 78, 46), (174, 165, 133)]","[(144, 132, 95), (81, 78, 46), (192, 180, 138), (217, 216, 206)]","[(102, 105, 54), (57, 57, 39), (217, 216, 206), (86, 79, 50), (146, 137, 56), (192, 180, 138), (128, 111, 82), (161, 152, 107)]"
bartolome-esteban-murillo_the-story-of-the-foundation-of-santa-maria-maggiore-the-patrician-s-dream-1665.jpg,"[(11, 10, 11), (133, 123, 120)]","[(11, 10, 11), (185, 184, 185), (51, 38, 36), (111, 89, 76)]","[(11, 10, 11), (95, 63, 49), (142, 125, 112), (112, 104, 94), (188, 188, 190), (182, 180, 180), (42, 29, 29), (59, 47, 43)]"
frans-hals_banquet-of-the-officers-of-the-st-george-civic-guard-company-detail-1.jpg,"[(47, 40, 33), (177, 148, 113)]","[(47, 40, 33), (152, 113, 77), (180, 157, 120), (225, 209, 179)]","[(147, 124, 88), (186, 139, 90), (216, 191, 151), (234, 227, 207), (136, 94, 64), (47, 40, 33), (166, 150, 118), (195, 165, 122)]"
bartolome-esteban-murillo_san-salvador-de-horta-and-inquisitor-of-aragon.jpg,"[(51, 36, 25), (146, 122, 89)]","[(126, 97, 63), (51, 36, 25), (159, 134, 95), (174, 161, 136)]","[(23, 18, 17), (182, 166, 135), (162, 148, 124), (79, 54, 34), (159, 134, 95), (192, 182, 160), (120, 85, 48), (131, 108, 78)]"
aleksey-antropov_portrait-of-anna-vasiliyevna-buturlina.jpg,"[(23, 24, 32), (64, 52, 39)]","[(23, 24, 32), (36, 30, 32), (49, 40, 32), (134, 109, 61)]","[(152, 124, 60), (23, 24, 32), (207, 168, 102), (36, 30, 32), (89, 66, 32), (151, 143, 93), (49, 33, 19), (48, 47, 44)]"
bernardo-strozzi_berenice.jpg,"[(38, 40, 34), (135, 122, 106)]","[(38, 40, 34), (80, 72, 62), (157, 139, 117), (222, 203, 181)]","[(230, 218, 203), (66, 64, 57), (38, 40, 34), (136, 122, 104), (214, 188, 159), (178, 156, 129), (81, 72, 62), (108, 90, 73)]"
ivan-rutkovych_icon-sermon-of-saint-john-the-baptist-1699.jpg,"[(56, 41, 26), (141, 135, 117)]","[(82, 78, 59), (56, 41, 26), (178, 163, 135), (222, 221, 214)]","[(26, 26, 23), (59, 61, 52), (55, 45, 33), (222, 221, 214), (105, 95, 65), (178, 163, 135), (108, 51, 25), (129, 84, 29)]"
joaquã­n-sorolla_children-in-the-sea-1909.jpg,"[(97, 103, 116), (123, 128, 148)]","[(106, 115, 141), (139, 140, 156), (84, 96, 114), (110, 110, 118)]","[(89, 102, 124), (127, 128, 150), (106, 115, 141), (137, 140, 158), (80, 90, 105), (110, 110, 118), (159, 157, 155), (171, 174, 179)]"
yov-kondzelevych_fragment-of-the-icon-the-elevation-of-christ-into-heaven-from-the-maniava-hermitage-iconostasis-1705.jpg,"[(86, 81, 71), (141, 102, 81)]","[(86, 81, 71), (136, 93, 71), (122, 102, 93), (171, 118, 87)]","[(161, 104, 82), (117, 87, 70), (181, 124, 82), (86, 81, 71), (122, 102, 93), (154, 99, 72), (179, 137, 93), (184, 147, 113)]"
frans-hals_catarina-both-van-der-eem.jpg,"[(40, 37, 35), (103, 85, 70)]","[(40, 37, 35), (63, 52, 47), (92, 74, 62), (193, 160, 123)]","[(40, 37, 35), (63, 52, 47), (207, 174, 132), (229, 206, 165), (92, 74, 62), (154, 121, 93), (182, 131, 92), (182, 149, 115)]"
bernardo-strozzi_the-madonna-of-justice-1625.jpg,"[(31, 30, 26), (121, 108, 90)]","[(31, 30, 26), (71, 57, 45), (121, 113, 93), (223, 204, 177)]","[(70, 60, 48), (57, 49, 40), (31, 30, 26), (232, 224, 203), (99, 70, 52), (213, 184, 151), (94, 98, 84), (149, 127, 102)]"
frans-hals_fisher-girl-1632.jpg,"[(83, 69, 64), (174, 173, 150)]","[(199, 203, 179), (149, 144, 121), (60, 52, 50), (107, 86, 77)]","[(60, 52, 50), (94, 81, 73), (188, 192, 170), (133, 132, 113), (120, 92, 81), (209, 214, 189), (162, 146, 118), (168, 168, 141)]"
jan-steen_burgher-of-delft-and-his-daughter-1655.jpg,"[(67, 55, 45), (134, 136, 144)]","[(67, 55, 45), (109, 112, 115), (149, 140, 137), (168, 181, 208)]","[(115, 116, 116), (48, 42, 39), (98, 93, 84), (86, 68, 51), (149, 140, 137), (125, 145, 177), (147, 166, 200), (189, 196, 216)]"
frans-snyders_fish-market.jpg,"[(59, 47, 33), (128, 117, 98)]","[(121, 96, 69), (59, 47, 33), (108, 122, 123), (162, 153, 131)]","[(108, 122, 123), (140, 136, 119), (108, 80, 56), (44, 31, 18), (74, 63, 49), (183, 170, 143), (117, 104, 80), (150, 120, 82)]"
diego-velazquez_saint-paul-1620.jpg,"[(32, 21, 20), (71, 45, 30)]","[(32, 21, 20), (48, 32, 26), (64, 41, 29), (123, 73, 38)]","[(32, 21, 20), (48, 32, 26), (64, 41, 29), (135, 71, 31), (91, 55, 34), (153, 101, 55), (185, 109, 44), (205, 134, 65)]"
canaletto_san-cristoforo-san-michele-murano.jpg,"[(107, 120, 72), (173, 188, 160)]","[(76, 94, 58), (138, 146, 85), (139, 168, 141), (206, 209, 179)]","[(119, 153, 104), (93, 124, 85), (58, 64, 32), (139, 168, 141), (181, 167, 85), (206, 209, 179), (110, 134, 90), (144, 129, 62)]"
ivan-rutkovych_icon-dormition-of-virgin-mary-1699.jpg,"[(54, 39, 28), (125, 77, 39)]","[(112, 53, 22), (54, 39, 28), (133, 90, 30), (144, 114, 80)]","[(112, 53, 22), (145, 127, 106), (128, 96, 70), (54, 39, 28), (157, 125, 73), (185, 148, 106), (118, 82, 30), (148, 98, 30)]"
frans-hals_portrait-of-a-man-possibly-nicolaes-hasselaer-1635.jpg,"[(55, 36, 31), (147, 98, 74)]","[(130, 77, 56), (55, 36, 31), (155, 98, 68), (172, 138, 117)]","[(27, 21, 21), (130, 77, 56), (155, 98, 68), (180, 147, 121), (84, 51, 41), (158, 117, 94), (183, 162, 149), (206, 184, 167)]"
annibale-carracci_samson-imprisoned.jpg,"[(17, 15, 10), (95, 68, 41)]","[(17, 15, 10), (39, 29, 19), (97, 67, 40), (206, 148, 86)]","[(17, 15, 10), (39, 29, 19), (70, 50, 31), (101, 71, 42), (193, 130, 73), (145, 96, 55), (216, 156, 89), (225, 177, 109)]"
rembrandt_self-portrait-in-studio-attire.jpg,"[(176, 160, 146), (209, 194, 177)]","[(194, 176, 159), (209, 194, 177), (137, 127, 119), (181, 163, 147)]","[(113, 109, 106), (133, 123, 115), (194, 176, 159), (157, 141, 129), (181, 163, 147), (87, 93, 94), (204, 186, 167), (215, 202, 187)]"
frans-hals_officers-and-sergeants-of-the-st-hadrian-civic-guard-1639.jpg,"[(54, 37, 30), (155, 123, 101)]","[(121, 82, 65), (54, 37, 30), (172, 137, 103), (205, 191, 171)]","[(32, 26, 23), (57, 41, 35), (91, 71, 63), (152, 93, 66), (98, 57, 40), (205, 191, 171), (148, 128, 107), (196, 146, 100)]"
