ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7
fra-angelico_thebaid.jpg,161813,806c4c,161813,5f4f35,8e7958,b59a6c,b29462,65553a,49402d,161813,b8a177,866740,7f6f54,9d835c
antã³nio-de-carvalho-da-silva-porto_recanto-de-praia.jpg,555746,aca186,897c5e,cec7af,4b4b36,5f6456,e6e3d0,ddceae,7f6d4d,5f6456,bbb59e,4b4b36,81816c,a79573
giovanni-bellini_madonna-and-child-2.jpg,201c24,7e5649,201c24,4c2b2b,91634f,d09f7e,d8af90,c9906c,5a312f,3e2427,a87358,7b5345,1c1318,252431
andrea-del-castagno_crucifixion.jpg,3e3b3c,ccb69f,645c5d,17191b,bb9f84,dcccba,010201,70615c,dcccba,bb9f84,857f83,4e484a,222b30,39373a
fra-angelico_virgin-and-child-with-sts-dominic-and-catherine-of-alexandria.jpg,392e2c,b78244,a76337,392e2c,c39943,cba960,121219,c39943,caa352,372521,ccaf6e,4e403c,a34e2a,ab7844
joaquã­n-sorolla_almond-trees-in-asis.jpg,493b2c,b7a18c,c3bcb0,ac8768,2d251a,65503d,68513c,5c442f,9c7454,bb997c,c3bcb0,76685a,181914,423021
andrea-mantegna_maria-with-the-sleeping-child-1455.jpg,33241a,89694d,724f33,33241a,917255,ae9378,a68a70,251a11,99785a,8a6b50,b79c81,724f33,3c281a,46352d
ferdinand-georg-waldmã¼ller_the-ruin-of-the-greek-theater-in-taormina-sicily-1844.jpg,82776f,c3ab7f,a2a6b1,63482d,c89a49,bebcb5,a6b2c8,cfa854,3c2c22,bebcb5,896438,c08b3f,918f93,aaa4a2
luca-signorelli_adoration-of-the-shepherds.jpg,382e20,7a7057,382e20,625437,777565,aea288,524e33,725b3c,a18769,777565,b6ad8b,c1cdc5,29271b,473624
joaquã­n-sorolla_mending-the-sail-1904.jpg,8f6c3c,a6a4a2,7c7980,d0cfc4,775a35,a67f42,936c38,dfe3e2,a67f42,5b4933,c2baa6,706866,757991,9c9da2
joaquã­n-sorolla_beach-of-biarritz-france.jpg,9b8b7c,d4a76d,d4bc9b,d4923f,937255,a3a4a4,a3a4a4,90867b,d4bc9b,2c3526,d4923f,875539,b0622e,b2997a
fra-angelico_the-sermon-of-st-stephen-1449.jpg,38373a,988c76,7a6c54,38373a,989387,d2c7a9,dad2bb,cabc97,41444d,685e51,2f2a27,989387,7f6b4f,9c875e
masaccio_crucifixion-of-st-peter-1426.jpg,55453c,998373,8f6c56,a39a90,45342a,64574e,5c3f2f,2f2825,93887e,ada092,64574e,bcb7b1,8d5e47,917964
joaquã­n-sorolla_girl-with-flowers.jpg,6b5650,ca9b6d,866f66,503e39,cb8f54,c9a886,967a6c,c9a886,332a2c,6d5147,d69c52,776460,c57e41,b88568
jacopo-bellini_unknown(2).jpg,aea794,c5c2b5,b8b2a0,c5c2b5,9c9077,ada999,ada999,a99e85,b8b2a0,9e8f74,8e856f,c5c2b5,675b44,857357
andrã©-lhote_la-plage-1957.jpg,9c8a5f,a5a499,b5955f,837f60,939b96,b7ad9d,665f54,708970,9a976a,9b7c51,939b96,b5955f,b8a692,b7b4a8
sandro-botticelli_portrait-of-a-man(1).jpg,2a1f18,b69c3d,2a1f18,89652a,ddc43d,eae363,2a1f18,ddc43d,eee862,e7de56,eae67c,644a25,b6751e,a58b41
benozzo-gozzoli_dream-of-innocent-iii-and-the-confirmation-of-the-rule.jpg,825b42,c7b6a4,544136,af764e,af9d8a,dfcebd,e7ddd3,af8058,da9651,9a6047,d8c0a7,544136,a48f7a,b9ab9b
georges-lacombeâ _the-green-wave-vorhor.jpg,2e261c,9e9276,2e261c,a0804c,879aa2,b2ac9d,211d15,c2994f,879aa2,a99a8b,3b2f23,7d6749,cdbe98,a8bfc5
jacopo-bellini_sketch-of-young-deer.jpg,706d5d,c8c4c0,dfdad8,706d5d,a09c90,c2c0c0,babbba,8c8674,c2c0c0,777564,dfdad8,696657,a09987,b7b8b7
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,6b4f3d,92a0b7,39342c,9c6b4e,749ac3,afa6aa,b67854,835d48,ae8f82,b2b6c2,39342c,aec6e2,698cb3,80a9d3
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,887355,c7b188,786449,978260,b39e78,dac599,9f8e75,dec898,c8ad7a,d4bc8c,786449,e3d5b3,8c785a,a38d66
piero-della-francesca_meeting-between-the-queen-of-sheba-and-king-solomon-detail(1).jpg,866348,b9b18c,9b7450,715240,b3a47a,bebd9f,c4aa7a,a39e79,cfc6a5,adb499,776350,6b402f,966442,a0845f
donatello_virgin-and-child-with-four-angels.jpg,423b37,bebebf,e8ebf0,423b37,645e5a,c4c5c3,e8ebf0,caccca,d7d9da,89827b,a7a5a2,645e5a,36312f,4d453f
carlo-crivelli_depiction-of-saint-saintephen.jpg,49361f,9e7b55,49361f,866139,ab8461,c3a883,82683e,7c5531,9e7343,be9c74,c8b492,ab8461,332617,5e4628
arnold-bã¶cklin_the-bagpiper.jpg,2b2a27,9f9da0,2b2a27,787276,abaeb6,e0e2e1,544c4c,e7ecee,d8d8d4,8f8a8f,6e6a6e,abaeb6,1f211e,383231
carlo-crivelli_virgin-and-child.jpg,5d4e46,ba9476,987461,5d4e46,d29a74,e6cda2,494641,605149,e1c092,835c4d,eadbb2,d29a74,8f6757,a1816b
andrea-mantegna_calvary-central-predella-panel-from-the-st-zeno-of-verona-altarpiece-1459.jpg,402d2f,be9e80,c9bab0,402d2f,9a6640,cba060,e1d2bd,563728,b1a2a4,5e5a7a,cba060,9a6640,160908,381b11
benozzo-gozzoli_tabernacle-of-the-visitation-expultion-of-joachim-from-the-temple.jpg,583b2f,a49188,2a1c18,865945,8d7770,bbaba1,b2aaa9,7d6e70,9e7f71,d8cec5,2a1c18,865945,a1948d,c0a286
masaccio_adam-and-eve-banished-from-paradise.jpg,6a5f4d,a48b6a,afa38d,997446,644527,6f7974,79683e,9e8557,764422,956336,afa38d,52331d,617172,7d8277
luca-signorelli_st-paul.jpg,ad8950,bda479,ba9f70,ad8950,c0a77c,c1ab8a,bb9757,a07b49,c0aa8a,c0a884,ba9f70,c0a77c,c1ab8e,c8b99e
fã©lix-del-marle_self-portrait-1913.jpg,a79b86,eee4cf,eee4cf,e1d7bd,40352b,9b8a72,786550,eee4cf,534638,2c241e,948167,b0a188,dacdb0,e8e0ca
joaquã­n-sorolla_children-on-the-beach-1910.jpg,6c5d4d,a6896e,937661,b89c7c,5e4a3c,7a705d,9c9687,705543,937661,7a705d,d1af8a,4c3e36,9f8b72,d59d6c
benozzo-gozzoli_trial-by-fire-before-the-sultan.jpg,6a4a40,a99185,4a3a3a,8a5b47,8c736d,c6af9d,775143,a37e6e,75686c,4a3a3a,9e654b,bb9c86,c1b3aa,e1d1bf
sandro-botticelli_the-annunciation-1500(1).jpg,734a4e,cdc1af,e9e6d3,b19d8c,5c3c47,8a5755,784546,95544b,8e6261,c7b39c,9b867c,e9e6d3,59313b,5e4753
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,4a5b48,8b9277,7a8157,4a5b48,7b8377,bdc1b6,7b8377,4f603b,e3e8e3,56665a,2d4231,7a8157,919379,9ca396
joaquã­n-sorolla_virgin-mary-1887.jpg,372b1e,bb8d4e,a87c3f,ce9e5c,1c1914,533e27,1c1914,302821,d7a45c,c09154,a87c3f,e1b16d,654628,876334
donatello_david-1432.jpg,4c4230,d2bd9a,ddcdaf,4c4230,c0a076,d0ba94,1d1e12,c4ad89,d0ba94,ddcdaf,bc9463,44341f,524533,7c6f5d
joaquã­n-sorolla_portrait-of-a-woman.jpg,1e1d19,655b52,423932,1e1d19,554940,bcb1a5,423932,1e1d19,554940,7f6c5b,d8d3cb,8b8074,ac9f90,cab39d
paolo-uccello_scenes-of-monastic-life-1.jpg,a8703c,c9bd91,c0ae73,d2ccae,93633a,bd7d3f,bd8d54,9d421c,c0ae73,d2ccae,968c5a,823216,b25c26,c7802f
eugã¨ne-grasset_inqui-tude.jpg,565b46,c4b058,bea030,cac180,3f3e28,6d7965,272a25,b4882b,c8b835,d1ccad,57512b,c3b554,59604d,81927d
joaquã­n-sorolla_inquisitive-child-1916.jpg,6b5e5b,9ca6ab,7f8da5,b9bfb1,514a55,867361,c0c9a8,7b6357,514a55,cddbdc,90826a,aaaba0,747b94,8b9fb6
fã©lix-del-marle_the-port-1914-1.jpg,0c110d,714c2e,0c110d,443724,98341e,a38e52,a1833a,421c14,4b4525,0c110d,a5996a,98341e,34503e,4e6f48
giovanni-bellini_polyptych-of-san-vincenzo-ferreri-1468-6.jpg,4c3c2c,b69162,a56e45,4c3c2c,c6a568,c7c095,1e1915,422d23,63452f,a56e45,6b6549,c6a568,aeb693,dfcb97
joaquã­n-sorolla_valencia-landscape-1894.jpg,52573a,a89d7b,857f5b,52573a,c6ae85,d2c8b2,404a36,918657,c6ae85,9c9471,d2c8b2,63643e,666b4f,7f7753
paolo-uccello_st-george-and-the-dragon-1.jpg,4b472e,b98746,a16a32,d1a45a,3f3a23,57543a,dfb656,975e30,ac7635,bb8646,efd184,3f3a23,574d32,565b41
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,464237,918163,80643f,a19e86,3e3223,4e534b,7a512d,3e3223,97a197,4e534b,867652,928c70,c4b48f,d0ccb6
jacopo-bellini_madonna-and-child-1448.jpg,4b3229,c48256,b05e3d,4b3229,cf9460,e0b57f,352924,c46540,613425,624437,cf9460,9c573a,daad76,e7be88
arnold-bã¶cklin_triton-and-nereid-1877.jpg,533f22,a9987e,c4b4a2,533f22,71664c,ac9368,d1b99d,3a2b1b,d9cbc3,ac9368,71664c,b2a795,5a4728,7d602a
piero-della-francesca_procession-of-the-queen-of-sheba-detail-2(1).jpg,7e694e,cfc79d,cfc79d,977755,624934,686e5a,e6ddb8,624934,9e936c,686e5a,cecda7,905b3d,b0b588,d6be8b
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,3a423f,949d98,6f7c7d,b9bdb3,2c3536,494f48,3c4645,2c3536,48504c,bfccca,b3af9c,6f7c7d,54574b,75674a
benozzo-gozzoli_madonna-and-child-with-sts-john-the-baptist-peter-jerome-and-paul.jpg,50382b,c69667,b77b52,d5b07b,241914,7d5843,be8c5b,b06b49,cba06c,dab77c,241914,e3ca9a,714636,89694f
pietro-perugino_polyptych-annunziata-st-philip-benizi.jpg,0b0c07,58412c,0b0c07,281d14,694323,a58962,0b0c07,281d14,ab906b,53321d,c0a884,7f532a,906d40,9b7e57
benozzo-gozzoli_st-jerome-pulling-a-thorn-from-a-lion-s-paw.jpg,926e56,cfbfad,b08767,cfbfad,633e30,826c5b,a89c8d,764937,826c5b,cfb297,503329,e2d6c7,a37a5e,be9570
eugã¨ne-grasset_spring-1894.jpg,1b1814,897f69,abab9e,685433,0f0c06,282421,0f0c06,221911,543d27,898982,7c6a40,ccccba,2c261e,2e3944
domenico-ghirlandaio_confirmation-of-the-rule-1485.jpg,4f3321,94683d,89552a,4f3321,8e6944,af8d5b,ab9174,8e6944,ae8d5e,aa824a,89552a,4f3321,ccab71,ceb893
grã©goire-michonze_village-with-figures-1931.jpg,505043,a2aea8,3a3f37,65624e,7d887f,c7d5d2,3a3f37,d9ecee,565c4b,6f756a,b6beb7,746951,8a8d78,8ba8af
fra-angelico_the-virgin-of-humility-1445.jpg,3b3a3d,aa793f,996433,3b3a3d,b78439,c1965f,1b1b1b,996433,b78439,324559,6d4427,ac885d,cc965b,e0b267
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,2c1721,9c766b,2c1721,7d5045,a2847f,d5b2a4,dcc5be,5c3d3e,cea08a,2c1721,875548,a2847f,a36c55,c47850
filippo-lippi_coronation-of-the-virgin-1445.jpg,5c4030,af8762,9c6a47,5c4030,c6965a,bdb2a1,623a29,33251d,c6965a,b5ab9c,c5b8a6,6e513e,965b3c,a27852
benozzo-gozzoli_procession-of-the-magus-melchior-detail-1461.jpg,574741,aea69c,413633,6d594e,8f867f,cdc7ba,5d4f4a,7e7978,413633,9f9386,beb6a3,dbd8d0,6f5c51,886753
joaquã­n-sorolla_the-smugglers-1919.jpg,5d594b,958e83,717575,b9a791,3b4743,7f6b53,b7a894,3b4743,b0997b,ccc4b8,978778,7f6b53,295670,6c7074
sandro-botticelli_madonna-of-the-book(1).jpg,403837,ad9586,403837,c6b5a6,7e655b,ac8471,785a4e,332d2b,4d4343,857068,cbc0b4,ac8471,b4a699,cbae98
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,33281e,5f4f3a,33281e,5b4226,515047,746955,6c6e66,515047,605e54,33281e,5b4226,988d77,745b3b,a9763f
arnold-bã¶cklin_the-sacred-grove-1886.jpg,705034,ab8b61,997545,705034,aa8352,d0c1a8,5d412f,9a7b50,ba8c53,dcdfd7,825f3a,c4a279,8a6c44,a77d46
benozzo-gozzoli_dream-of-innocent-iii-and-the-confirmation-of-the-rule-detail.jpg,6c5031,ada687,473c2a,926338,8d8d71,ccc09d,897042,804f34,d3ceb8,be8037,c6b282,473c2a,767f67,a59b7b
joaquã­n-sorolla_orchard-house-valencia-study-1908.jpg,6a3e25,c5966d,b67647,d3b694,482b1b,8b512e,d8bc97,e7d8be,c18553,c7a27d,ac673a,482b1b,844726,925b37
pietro-perugino_birth-of-christ-tondo.jpg,6c432d,d7ccb1,f3f6ee,6c432d,a1805a,d4c18d,f3f6ee,d0b87b,553324,d7cb9f,8a6e56,b9935e,774331,8f643a
carlo-crivelli_enthroned-madonna-saint-jerome-and-st-sebastian-1490.jpg,8b5d46,b99d6a,6b5a42,ab614b,ad8c56,c6ae7f,9d8454,d2af7b,6b5a42,b5a077,dcc994,bd9458,906446,c55e4f
piero-della-francesca_st-john-the-evangelist-and-st-nicholas-of-tolentino(1).jpg,3d2713,a8a18c,c1c5cb,3d2713,6e6842,af8f58,1b180d,b8a76b,f0eae8,a57746,6e6842,92a1ae,423319,7c3b1b
fã©lix-del-marle_the-port-1914.jpg,37312c,be8260,b2583f,37312c,ca9a58,cbbda8,3d3330,201d1a,5f594e,cbbda8,c3482d,ca9a58,856a58,bc664c
giovanni-bellini_the-madonna-of-the-red-cherubs.jpg,151213,8c624f,151213,6e372a,9e724b,b7aa9d,e4e2d6,80664d,bc7d49,d7ad85,918d8d,151213,553630,863823
fra-angelico_st-peter-martyr-1442.jpg,3d302f,b9967d,9b7462,3d302f,c9a585,e3ccaa,b78a70,967e70,292526,c9a585,513a38,e3ccaa,88584c,986f5d
joaquã­n-sorolla_boats-on-the-beach-1909.jpg,857b66,aba89a,9b8f73,6f6759,939692,c3baa3,baac8f,939692,7f7a69,67615a,cdc8b7,564837,92856d,a49979
andrea-del-castagno_holy-trinity-with-st-jerome.jpg,564c44,a79179,39261a,74736d,a37550,abada3,66412d,0c0a08,986242,798f94,6f5846,ad885d,9f9e95,b8bcb0
joaquã­n-sorolla_before-the-bath-1909.jpg,5f564f,aa9d83,94866f,5f564f,b3a581,ccc4ab,938c81,29201e,767473,b3a581,ccc4ab,664f39,927853,998968
leonardo-da-vinci_one-of-leonardo-da-vinci-s-designs-for-an-ornithopter.jpg,d9cba6,f3f0d4,f3f0d4,f1e3b9,a79779,dbd0ad,f3f0d4,dbd0ad,947d5b,f1e3b9,6d5f4a,9e9179,bca781,c2b59a
domenico-ghirlandaio_madonna.jpg,352318,a8936d,352318,98713f,8d917e,e3d7b9,cfb77f,cb9552,977d48,8d917e,805a31,f8f7f3,21120d,493423
domenico-ghirlandaio_preaching-of-st-john-the-baptist-1490.jpg,726150,bdac9a,c8c7c3,b39271,604434,847d6c,7d705a,c8c7c3,b8a686,78533c,8a8a7e,49352d,b17146,aa8b73
domenico-ghirlandaio_st-dominic-burning-heretical-writings-1490.jpg,695141,bea484,cfc1a5,ae8764,4e4036,85624d,81513c,89735d,a97655,c1af8d,b39972,ddd4bc,403028,5c4f44
joaquã­n-sorolla_san-martin-bridge-at-toledo-1906.jpg,484745,bcaea0,393426,565964,ac967e,ccc5c2,595963,4e463d,6380b3,393426,c2ab91,ccc5c2,937c54,998783
benozzo-gozzoli_death-of-the-knight-of-celano.jpg,724b40,b39180,573934,8d5c4b,a0796b,c6a995,b5816a,b2a9a2,8a716c,573934,dfc7b4,8d5c4b,b49484,d39e7b
andrã©-lhote_nature-morte-au-chinois-1930.jpg,303f31,745e3d,62422f,303f31,616e49,ac854c,9d6c26,2d2e25,a48066,344f3e,616e49,62422f,c7b972,dcc48e
andrea-mantegna_lamentation-over-the-dead-christ-1450.jpg,2f2e28,8b725f,7a4c3e,9c9881,1e1e19,403f36,38332a,1e1e19,8fa397,c6c2ae,7a4c3e,474a42,757761,a6855e
carlo-crivelli_madonna-and-child-1.jpg,7d5d49,bea68d,5a5042,a16a50,ab917a,d1baa1,a25943,9f8a77,a07a5c,c9a789,b7997c,5a5042,d8c6a7,ddd5cb
filippo-lippi_the-feast-of-herod-salome-s-dance-detail-1464-2.jpg,644938,b69f8a,cabeb0,a18164,503b2e,775742,704c38,aa9173,d8d1c7,7d624b,bcab98,987154,443328,5d4435
andrea-del-castagno_dormition-of-the-virgin.jpg,6e514e,a98172,9b6e5f,b69385,664138,766164,997670,7a483b,533935,9d664f,b58a73,766164,aa8f8e,c6a9a2
pisanello_study-of-a-head-1436.jpg,c0bfcb,d3d4e7,ccccd8,d3d4e7,a8a5ad,bfbfce,9c979b,a5a3b0,ccccd8,bfbfce,b7b4bb,d3d4e7,756e6f,8c8790
filippo-lippi_annunciation-1450.jpg,483326,b47d5a,a1593d,483326,b88d65,d4b489,171611,a1593d,e9c892,45291b,b88d65,bea081,52382a,705542
benozzo-gozzoli_the-parable-of-the-holy-trinity-and-the-visit-to-the-monks-of-mount-pisano-1465.jpg,5a4540,a69794,382d30,7d5d51,837b84,c8b2a3,78675d,9f705a,6e4e46,be9f8a,382d30,837b84,c5b6af,e1d5cb
fra-angelico_the-coronation-of-the-virgin-1441.jpg,917e66,dcc6a5,b9a283,dcc6a5,403c39,947859,bbab94,e5d6ba,b69873,d3b78f,a08b6b,896547,273237,59473c
antonello-da-messina_christ.jpg,5a4a44,9a9a8b,423e3d,71554c,7d857c,b7af9a,ac8c74,cab48d,423e3d,6f4542,b2bdb3,7d857c,626356,856855
