ObjectID,cut_2,cut_4,cut_8
joaquã­n-sorolla_portrait-of-clothilde-1891.jpg,"[(74, 76, 63), (162, 157, 146)]","[(132, 128, 116), (74, 76, 63), (177, 168, 154), (205, 204, 198)]","[(184, 179, 167), (53, 59, 54), (78, 82, 68), (205, 204, 198), (170, 157, 140), (113, 103, 77), (116, 113, 103), (148, 143, 128)]"
joaquã­n-sorolla_street-in-granada.jpg,"[(149, 120, 97), (215, 189, 165)]","[(220, 212, 202), (210, 167, 128), (138, 96, 59), (160, 144, 136)]","[(220, 212, 202), (166, 149, 136), (190, 160, 135), (93, 109, 137), (175, 113, 65), (100, 79, 53), (208, 153, 107), (213, 181, 148)]"
vittore-carpaccio_portrait-of-a-knight-1510.jpg,"[(64, 54, 45), (161, 151, 129)]","[(140, 116, 91), (64, 54, 45), (178, 168, 138), (187, 203, 195)]","[(152, 166, 149), (162, 186, 180), (204, 170, 128), (213, 220, 210), (47, 41, 33), (81, 68, 56), (129, 99, 73), (151, 133, 109)]"
andrea-del-sarto_the-journey-of-the-magi.jpg,"[(90, 70, 53), (179, 163, 146)]","[(113, 90, 69), (66, 50, 37), (164, 144, 120), (195, 182, 172)]","[(81, 62, 46), (52, 38, 28), (145, 127, 110), (183, 160, 130), (184, 169, 154), (206, 196, 189), (102, 81, 62), (125, 100, 75)]"
leonardo-da-vinci_stof-bethlehem-and-other-plants.jpg,"[(167, 143, 131), (235, 230, 225)]","[(235, 230, 225), (211, 187, 173), (94, 74, 66), (151, 124, 112)]","[(235, 230, 225), (160, 137, 125), (224, 207, 194), (142, 111, 98), (75, 60, 53), (113, 89, 79), (189, 155, 138), (208, 181, 164)]"
andrea-del-sarto_study-for-the-baptism-of-the-people.jpg,"[(170, 121, 107), (208, 182, 172)]","[(187, 144, 128), (208, 182, 172), (139, 82, 71), (166, 116, 102)]","[(140, 76, 64), (200, 171, 159), (149, 95, 82), (187, 144, 128), (217, 193, 185), (118, 63, 55), (164, 104, 89), (169, 127, 115)]"
vittore-carpaccio_the-miracle-of-the-relic-of-the-true-cross-on-the-rialto-bridge-1494.jpg,"[(94, 73, 66), (191, 163, 142)]","[(214, 193, 170), (168, 134, 113), (68, 48, 46), (120, 98, 86)]","[(52, 38, 38), (110, 83, 72), (85, 57, 53), (160, 117, 100), (176, 150, 127), (129, 114, 101), (201, 178, 152), (226, 207, 188)]"
joaquã­n-sorolla_ruins-of-bunol-1894.jpg,"[(103, 96, 64), (179, 172, 149)]","[(75, 77, 57), (131, 115, 70), (147, 139, 109), (212, 205, 190)]","[(221, 219, 212), (126, 125, 74), (163, 137, 72), (117, 99, 68), (75, 77, 57), (147, 139, 109), (198, 179, 137), (207, 204, 198)]"
luca-signorelli_the-end-of-the-world-apocalypse-1502.jpg,"[(64, 54, 46), (171, 153, 140)]","[(147, 124, 107), (64, 54, 46), (177, 161, 151), (214, 203, 196)]","[(12, 15, 14), (100, 81, 70), (137, 111, 95), (177, 161, 151), (45, 37, 32), (157, 137, 120), (204, 191, 179), (224, 215, 212)]"
raphael_the-madonna-of-the-blue-diadem-or-the-madonna-of-the-veil.jpg,"[(96, 68, 58), (209, 177, 155)]","[(70, 53, 48), (121, 82, 68), (195, 144, 113), (222, 210, 198)]","[(70, 53, 48), (166, 126, 103), (103, 73, 63), (140, 91, 72), (241, 223, 205), (224, 161, 122), (194, 180, 176), (214, 213, 206)]"
giovanni-antonio-boltraffio_the-poet-casio-1500.jpg,"[(31, 28, 28), (64, 52, 44)]","[(31, 28, 28), (35, 33, 33), (41, 38, 38), (144, 105, 70)]","[(31, 28, 28), (35, 33, 33), (41, 38, 38), (58, 46, 43), (226, 183, 103), (112, 71, 57), (160, 101, 68), (201, 140, 82)]"
raphael_madonna-della-tenda.jpg,"[(67, 64, 59), (196, 140, 119)]","[(67, 64, 59), (232, 181, 148), (127, 90, 81), (193, 109, 98)]","[(67, 64, 59), (127, 90, 81), (240, 154, 128), (239, 190, 152), (245, 230, 190), (203, 150, 122), (170, 104, 93), (216, 114, 103)]"
raphael_holy-family-known-as-the-grande-famille-of-francois-i-1518.jpg,"[(35, 29, 24), (144, 110, 91)]","[(35, 29, 24), (96, 61, 51), (168, 125, 98), (215, 191, 165)]","[(35, 29, 24), (138, 108, 93), (198, 143, 104), (214, 187, 152), (237, 213, 184), (96, 61, 51), (136, 135, 146), (209, 167, 134)]"
titian_not_detected_224923.jpg,"[(27, 20, 16), (73, 57, 41)]","[(27, 20, 16), (60, 44, 29), (64, 51, 39), (107, 89, 67)]","[(64, 51, 39), (81, 62, 42), (27, 20, 16), (126, 107, 85), (87, 69, 50), (60, 44, 29), (228, 195, 141), (240, 238, 216)]"
raphael_portrait-of-a-young-woman-1.jpg,"[(225, 195, 160), (245, 229, 199)]","[(245, 229, 199), (238, 213, 180), (196, 155, 118), (227, 198, 162)]","[(245, 229, 199), (178, 127, 89), (238, 213, 180), (227, 198, 162), (217, 179, 140), (200, 158, 119), (106, 65, 41), (148, 98, 66)]"
dosso-dossi_st-cosmas-and-st-damian-1534.jpg,"[(41, 29, 27), (130, 85, 67)]","[(41, 29, 27), (92, 55, 46), (142, 84, 64), (195, 146, 114)]","[(41, 29, 27), (113, 78, 62), (212, 152, 111), (171, 89, 66), (217, 184, 156), (175, 124, 94), (79, 50, 43), (104, 59, 49)]"
andrea-mantegna_trumpet-players-1506.jpg,"[(42, 24, 20), (169, 124, 77)]","[(143, 82, 42), (42, 24, 20), (178, 136, 77), (214, 194, 146)]","[(52, 27, 22), (25, 11, 10), (123, 61, 34), (66, 45, 37), (163, 103, 50), (178, 136, 77), (192, 170, 122), (236, 219, 170)]"
michelangelo_study-for-the-colonna-pieta.jpg,"[(186, 161, 137), (234, 213, 186)]","[(209, 183, 156), (234, 213, 186), (141, 119, 102), (184, 160, 136)]","[(138, 114, 98), (227, 203, 175), (240, 222, 196), (158, 135, 115), (184, 160, 136), (110, 91, 78), (205, 178, 149), (213, 188, 163)]"
joaquã­n-sorolla_marian-in-the-gardens-la-granja-1907.jpg,"[(81, 78, 46), (174, 165, 133)]","[(144, 132, 95), (81, 78, 46), (192, 180, 138), (217, 216, 206)]","[(102, 105, 54), (57, 57, 39), (217, 216, 206), (86, 79, 50), (146, 137, 56), (192, 180, 138), (128, 111, 82), (161, 152, 107)]"
leonardo-da-vinci_a-seated-man-and-studies-and-notes-on-the-movement-of-water.jpg,"[(183, 168, 148), (224, 210, 192)]","[(206, 193, 174), (224, 210, 192), (133, 116, 96), (185, 169, 148)]","[(206, 193, 174), (105, 88, 70), (128, 111, 90), (76, 62, 48), (224, 210, 192), (156, 138, 117), (180, 162, 138), (191, 177, 157)]"
raphael_the-parnassus-from-the-stanza-delle-segnatura-detail-1511-1.jpg,"[(71, 61, 57), (167, 148, 140)]","[(153, 120, 100), (181, 176, 180), (57, 43, 35), (86, 79, 79)]","[(156, 157, 171), (81, 69, 62), (91, 89, 95), (57, 43, 35), (137, 101, 83), (205, 194, 189), (149, 131, 118), (188, 147, 116)]"
joaquã­n-sorolla_children-in-the-sea-1909.jpg,"[(97, 103, 116), (123, 128, 148)]","[(106, 115, 141), (139, 140, 156), (84, 96, 114), (110, 110, 118)]","[(89, 102, 124), (127, 128, 150), (106, 115, 141), (137, 140, 158), (80, 90, 105), (110, 110, 118), (159, 157, 155), (171, 174, 179)]"
andrea-mantegna_the-court-of-mantua.jpg,"[(79, 66, 48), (166, 132, 98)]","[(147, 108, 75), (79, 66, 48), (172, 140, 100), (197, 174, 141)]","[(35, 34, 25), (179, 160, 129), (85, 61, 38), (99, 85, 64), (147, 108, 75), (172, 140, 100), (208, 172, 136), (221, 203, 169)]"
pietro-perugino_the-holy-trinity-and-the-apostles-1508.jpg,"[(97, 71, 58), (192, 171, 148)]","[(214, 198, 179), (169, 144, 117), (75, 53, 45), (120, 90, 70)]","[(203, 183, 164), (82, 62, 56), (67, 44, 34), (155, 129, 106), (184, 158, 128), (226, 213, 194), (112, 79, 58), (127, 101, 82)]"
dosso-dossi_sibyl-1525.jpg,"[(39, 22, 22), (122, 86, 38)]","[(39, 22, 22), (67, 41, 26), (142, 100, 41), (212, 160, 58)]","[(39, 22, 22), (221, 173, 87), (199, 148, 77), (240, 196, 125), (210, 153, 25), (142, 100, 41), (50, 30, 23), (84, 52, 29)]"
correggio_judith-1514.jpg,"[(27, 23, 18), (119, 92, 55)]","[(27, 23, 18), (159, 138, 86), (45, 33, 26), (112, 61, 23)]","[(45, 33, 26), (57, 43, 38), (27, 23, 18), (219, 187, 78), (239, 237, 174), (123, 84, 53), (74, 40, 24), (151, 81, 22)]"
joaquã­n-sorolla_the-relic-1893.jpg,"[(112, 66, 50), (192, 124, 82)]","[(177, 103, 67), (112, 66, 50), (206, 136, 80), (210, 156, 111)]","[(207, 152, 115), (206, 136, 80), (144, 81, 59), (205, 144, 98), (177, 103, 67), (222, 181, 135), (58, 41, 36), (103, 59, 48)]"
leonardo-da-vinci_anatomy-of-the-neck-1515.jpg,"[(181, 159, 115), (198, 199, 171)]","[(198, 199, 171), (189, 178, 137), (163, 127, 83), (181, 153, 104)]","[(165, 124, 76), (155, 113, 70), (198, 199, 171), (189, 178, 137), (140, 98, 62), (181, 153, 104), (169, 133, 86), (170, 146, 104)]"
raphael_prime-mover-from-the-stanza-della-segnatura-1511.jpg,"[(165, 132, 103), (215, 199, 176)]","[(194, 150, 113), (215, 199, 176), (124, 95, 75), (150, 134, 110)]","[(150, 134, 110), (144, 105, 80), (180, 170, 149), (219, 189, 153), (104, 86, 71), (230, 219, 201), (184, 138, 104), (203, 162, 122)]"
pietro-perugino_potrait-of-don-biagio-milanesi.jpg,"[(44, 40, 44), (137, 109, 65)]","[(182, 142, 75), (44, 40, 44), (74, 58, 45), (112, 95, 66)]","[(41, 35, 36), (175, 131, 69), (47, 45, 52), (188, 152, 81), (84, 74, 65), (74, 58, 45), (140, 110, 60), (141, 120, 75)]"
luca-signorelli_frescoes-in-the-chapel-of-san-brizio-1502.jpg,"[(86, 63, 48), (149, 133, 121)]","[(123, 110, 99), (175, 157, 143), (62, 47, 37), (110, 80, 60)]","[(126, 112, 100), (118, 100, 85), (62, 47, 37), (110, 80, 60), (162, 135, 114), (188, 178, 171), (131, 120, 111), (132, 133, 138)]"
antã³nio-de-carvalho-da-silva-porto_recanto-de-praia.jpg,"[(85, 87, 70), (172, 161, 134)]","[(137, 124, 94), (206, 199, 175), (75, 75, 54), (95, 100, 86)]","[(230, 227, 208), (221, 206, 174), (127, 109, 77), (95, 100, 86), (187, 181, 158), (75, 75, 54), (129, 129, 108), (167, 149, 115)]"
raphael_angel-from-the-polyptych-of-st-nicolas-of-tolentino-1501.jpg,"[(56, 48, 39), (162, 113, 84)]","[(56, 48, 39), (125, 78, 61), (176, 124, 88), (222, 172, 124)]","[(124, 80, 62), (98, 72, 58), (56, 48, 39), (214, 150, 102), (180, 86, 68), (230, 194, 145), (160, 120, 87), (192, 129, 89)]"
pinturicchio_madonna-with-writing-child-and-bishop-1495.jpg,"[(88, 40, 45), (170, 125, 96)]","[(140, 93, 73), (201, 157, 119), (51, 31, 43), (125, 49, 47)]","[(51, 31, 43), (208, 162, 119), (106, 87, 69), (173, 99, 78), (223, 183, 146), (125, 49, 47), (177, 135, 104), (197, 146, 109)]"
joaquã­n-sorolla_almond-trees-in-asis.jpg,"[(73, 59, 44), (183, 161, 140)]","[(195, 188, 176), (172, 135, 104), (45, 37, 26), (101, 80, 61)]","[(104, 81, 60), (92, 68, 47), (156, 116, 84), (187, 153, 124), (195, 188, 176), (118, 104, 90), (24, 25, 20), (66, 48, 33)]"
raphael_madonna-of-the-cloth-detail.jpg,"[(31, 26, 22), (183, 153, 124)]","[(31, 26, 22), (159, 114, 84), (194, 173, 138), (221, 211, 191)]","[(15, 16, 14), (127, 79, 62), (221, 211, 191), (181, 133, 97), (147, 110, 82), (194, 173, 138), (25, 24, 21), (69, 49, 39)]"
ferdinand-georg-waldmã¼ller_the-ruin-of-the-greek-theater-in-taormina-sicily-1844.jpg,"[(130, 119, 111), (195, 171, 127)]","[(162, 166, 177), (99, 72, 45), (200, 154, 73), (190, 188, 181)]","[(166, 178, 200), (207, 168, 84), (60, 44, 34), (190, 188, 181), (137, 100, 56), (192, 139, 63), (145, 143, 147), (170, 164, 162)]"
pietro-perugino_altarpiece-of-st-augustine-scene-baptism-of-christ-1510.jpg,"[(125, 107, 94), (198, 150, 122)]","[(195, 129, 100), (201, 170, 144), (104, 80, 69), (145, 135, 119)]","[(202, 159, 125), (128, 84, 70), (144, 110, 88), (72, 63, 59), (195, 129, 100), (199, 181, 163), (129, 126, 113), (162, 144, 124)]"
vittore-carpaccio_st-george-baptising-the-gentile-1507.jpg,"[(104, 64, 52), (189, 142, 114)]","[(173, 118, 92), (205, 166, 135), (77, 46, 40), (131, 82, 65)]","[(123, 69, 54), (202, 171, 143), (199, 151, 118), (221, 192, 162), (173, 118, 92), (140, 96, 75), (57, 38, 35), (97, 54, 45)]"
joaquã­n-sorolla_mending-the-sail-1904.jpg,"[(143, 108, 60), (166, 164, 162)]","[(124, 121, 128), (208, 207, 196), (119, 90, 53), (166, 127, 66)]","[(147, 108, 56), (223, 227, 226), (166, 127, 66), (91, 73, 51), (194, 186, 166), (112, 104, 102), (117, 121, 145), (156, 157, 162)]"
giovanni-bellini_orpheus.jpg,"[(30, 32, 11), (90, 74, 19)]","[(30, 32, 11), (62, 57, 17), (92, 75, 16), (146, 106, 28)]","[(196, 142, 58), (30, 32, 11), (128, 91, 18), (62, 57, 17), (166, 122, 52), (92, 75, 16), (130, 108, 16), (162, 114, 26)]"
joaquã­n-sorolla_beach-of-biarritz-france.jpg,"[(155, 139, 124), (212, 167, 109)]","[(212, 188, 155), (212, 146, 63), (147, 114, 85), (163, 164, 164)]","[(163, 164, 164), (144, 134, 123), (212, 188, 155), (44, 53, 38), (212, 146, 63), (135, 85, 57), (176, 98, 46), (178, 153, 122)]"
pietro-perugino_polyptych-of-st-peter-santa-flavia.jpg,"[(41, 40, 30), (128, 75, 42)]","[(41, 40, 30), (105, 35, 24), (109, 93, 52), (194, 138, 67)]","[(81, 37, 25), (41, 40, 30), (130, 34, 23), (182, 119, 55), (97, 82, 36), (121, 105, 68), (210, 151, 67), (202, 163, 90)]"
michelangelo_the-rebellious-slave-1513.jpg,"[(74, 67, 60), (145, 138, 125)]","[(106, 99, 91), (74, 67, 60), (163, 156, 138), (204, 197, 181)]","[(92, 86, 82), (194, 185, 164), (84, 76, 70), (63, 58, 49), (121, 113, 99), (163, 156, 138), (206, 200, 182), (221, 219, 211)]"
lorenzo-lotto_portrait-of-a-man-in-black-silk-cloak.jpg,"[(36, 37, 29), (103, 101, 92)]","[(36, 37, 29), (75, 70, 58), (113, 105, 95), (149, 157, 157)]","[(88, 96, 95), (112, 136, 143), (160, 158, 159), (36, 37, 29), (138, 113, 96), (211, 199, 184), (63, 64, 54), (87, 76, 61)]"
michelangelo_the-ancestors-of-christ-jehoshaphat-joram-1512.jpg,"[(110, 100, 91), (214, 198, 182)]","[(236, 235, 232), (193, 161, 132), (84, 74, 70), (137, 125, 113)]","[(180, 159, 137), (66, 63, 60), (102, 86, 79), (198, 181, 156), (236, 235, 232), (195, 121, 78), (126, 112, 98), (148, 138, 128)]"
giovanni-bellini_baptism-of-christ-st-john-altarpiece-1502-2.jpg,"[(70, 63, 53), (200, 175, 146)]","[(227, 222, 198), (70, 63, 53), (162, 106, 80), (183, 150, 109)]","[(243, 246, 241), (84, 68, 56), (108, 101, 84), (162, 106, 80), (183, 150, 109), (211, 198, 156), (30, 34, 30), (56, 49, 43)]"
joaquã­n-sorolla_girl-with-flowers.jpg,"[(107, 86, 80), (202, 155, 109)]","[(134, 111, 102), (80, 62, 57), (203, 143, 84), (201, 168, 134)]","[(150, 122, 108), (201, 168, 134), (51, 42, 44), (109, 81, 71), (214, 156, 82), (119, 100, 96), (197, 126, 65), (184, 133, 104)]"
andrã©-lhote_la-plage-1957.jpg,"[(156, 138, 95), (165, 164, 153)]","[(181, 149, 95), (131, 127, 96), (147, 155, 150), (183, 173, 157)]","[(102, 95, 84), (112, 137, 112), (154, 151, 106), (155, 124, 81), (147, 155, 150), (181, 149, 95), (184, 166, 146), (183, 180, 168)]"
michelangelo_samson-and-two-philistines.jpg,"[(37, 30, 31), (80, 64, 59)]","[(37, 30, 31), (52, 39, 38), (92, 66, 59), (124, 114, 102)]","[(71, 62, 57), (91, 89, 77), (37, 30, 31), (137, 99, 79), (133, 134, 127), (114, 69, 61), (42, 35, 35), (62, 44, 42)]"
michelangelo_ignudo-16.jpg,"[(109, 72, 58), (191, 167, 150)]","[(130, 90, 74), (88, 53, 42), (163, 132, 116), (218, 203, 185)]","[(100, 68, 55), (231, 222, 207), (149, 123, 107), (178, 142, 124), (206, 183, 164), (130, 90, 74), (60, 32, 23), (90, 43, 33)]"
georges-lacombeâ _the-green-wave-vorhor.jpg,"[(46, 38, 28), (158, 146, 118)]","[(46, 38, 28), (160, 128, 76), (135, 154, 162), (178, 172, 157)]","[(33, 29, 21), (194, 153, 79), (135, 154, 162), (169, 154, 139), (59, 47, 35), (125, 103, 73), (205, 190, 152), (168, 191, 197)]"
michelangelo_the-dying-slave-1515.jpg,"[(91, 70, 50), (132, 115, 83)]","[(118, 98, 69), (91, 70, 50), (133, 113, 81), (161, 150, 113)]","[(105, 85, 59), (167, 156, 119), (118, 98, 69), (133, 113, 81), (145, 130, 94), (76, 56, 40), (181, 174, 137), (193, 193, 159)]"
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,"[(107, 79, 61), (146, 160, 183)]","[(57, 52, 44), (156, 107, 78), (116, 154, 195), (175, 166, 170)]","[(182, 120, 84), (131, 93, 72), (174, 143, 130), (178, 182, 194), (57, 52, 44), (174, 198, 226), (105, 140, 179), (128, 169, 211)]"
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,"[(136, 115, 85), (199, 177, 136)]","[(120, 100, 73), (151, 130, 96), (179, 158, 120), (218, 197, 153)]","[(159, 142, 117), (222, 200, 152), (200, 173, 122), (212, 188, 140), (120, 100, 73), (227, 213, 179), (140, 120, 90), (163, 141, 102)]"
leonardo-da-vinci_the-virgin-of-the-rocks.jpg,"[(22, 22, 18), (57, 44, 32)]","[(45, 31, 18), (22, 22, 18), (46, 42, 35), (90, 73, 58)]","[(68, 48, 33), (45, 31, 18), (99, 111, 109), (94, 74, 55), (156, 135, 112), (46, 42, 35), (16, 14, 9), (28, 30, 27)]"
luca-signorelli_empedocles-1502.jpg,"[(101, 77, 42), (195, 170, 124)]","[(65, 51, 31), (136, 102, 53), (187, 153, 91), (202, 187, 158)]","[(136, 105, 60), (106, 78, 46), (65, 51, 31), (215, 174, 92), (160, 132, 89), (196, 149, 61), (195, 172, 129), (208, 201, 187)]"
leonardo-da-vinci_matched-couple.jpg,"[(216, 193, 165), (230, 216, 197)]","[(224, 204, 176), (230, 216, 197), (201, 169, 139), (216, 195, 168)]","[(216, 195, 168), (191, 158, 128), (224, 204, 176), (210, 180, 149), (200, 169, 138), (230, 216, 197), (171, 131, 104), (186, 144, 114)]"
arnold-bã¶cklin_the-bagpiper.jpg,"[(43, 42, 39), (159, 157, 160)]","[(43, 42, 39), (120, 114, 118), (171, 174, 182), (224, 226, 225)]","[(84, 76, 76), (231, 236, 238), (216, 216, 212), (143, 138, 143), (110, 106, 110), (171, 174, 182), (31, 33, 30), (56, 50, 49)]"
andrea-del-sarto_holy-family.jpg,"[(38, 32, 26), (119, 86, 60)]","[(38, 32, 26), (85, 67, 48), (137, 85, 59), (169, 124, 84)]","[(49, 43, 33), (82, 53, 39), (26, 21, 18), (137, 85, 59), (88, 82, 58), (149, 117, 78), (179, 119, 81), (197, 143, 98)]"
luca-signorelli_life-of-st-benedict-benedict-tells-two-monks-what-they-have-eaten-1502.jpg,"[(134, 96, 70), (211, 194, 173)]","[(104, 67, 49), (164, 125, 90), (196, 176, 153), (225, 211, 193)]","[(229, 220, 208), (222, 203, 177), (147, 105, 76), (118, 82, 60), (91, 52, 38), (180, 146, 104), (185, 169, 152), (208, 183, 154)]"
titian_giacomo-doria-1535.jpg,"[(18, 16, 15), (79, 68, 57)]","[(18, 16, 15), (57, 49, 41), (71, 61, 49), (133, 116, 96)]","[(18, 16, 15), (71, 61, 49), (57, 49, 41), (136, 131, 114), (197, 145, 113), (191, 170, 141), (89, 79, 66), (113, 95, 78)]"
leonardo-da-vinci_studies-of-the-arm-showing-the-movements-made-by-the-biceps.jpg,"[(178, 170, 147), (226, 222, 203)]","[(226, 222, 203), (207, 198, 173), (123, 115, 96), (176, 169, 147)]","[(97, 87, 68), (118, 110, 91), (226, 222, 203), (207, 198, 173), (146, 137, 117), (70, 61, 46), (170, 161, 138), (182, 176, 157)]"
luca-signorelli_the-martyrdom-of-st-sebastian-1.jpg,"[(75, 67, 50), (186, 152, 96)]","[(164, 114, 65), (75, 67, 50), (210, 173, 95), (209, 209, 161)]","[(180, 187, 146), (187, 163, 101), (233, 182, 89), (237, 230, 175), (105, 98, 73), (164, 114, 65), (16, 16, 13), (73, 57, 42)]"
michelangelo_the-prophet-daniel-1511.jpg,"[(94, 77, 75), (166, 141, 134)]","[(143, 115, 106), (94, 77, 75), (169, 146, 144), (211, 187, 179)]","[(132, 106, 100), (110, 92, 90), (205, 177, 164), (217, 198, 195), (169, 146, 144), (154, 123, 112), (59, 52, 53), (98, 71, 66)]"
fã©lix-del-marle_self-portrait-1913.jpg,"[(167, 155, 134), (238, 228, 207)]","[(238, 228, 207), (225, 215, 189), (64, 53, 43), (155, 138, 114)]","[(120, 101, 80), (238, 228, 207), (83, 70, 56), (44, 36, 30), (148, 129, 103), (176, 161, 136), (218, 205, 176), (232, 224, 202)]"
giovanni-antonio-boltraffio_madonna-litta-1490.jpg,"[(42, 49, 46), (135, 131, 122)]","[(144, 160, 166), (126, 103, 79), (26, 27, 24), (59, 71, 67)]","[(52, 55, 47), (26, 27, 24), (98, 90, 70), (103, 142, 170), (186, 177, 162), (66, 87, 88), (134, 111, 85), (174, 122, 90)]"
joaquã­n-sorolla_children-on-the-beach-1910.jpg,"[(108, 93, 77), (166, 137, 110)]","[(147, 118, 97), (184, 156, 124), (94, 74, 60), (122, 112, 93)]","[(156, 150, 135), (112, 85, 67), (147, 118, 97), (122, 112, 93), (209, 175, 138), (76, 62, 54), (159, 139, 114), (213, 157, 108)]"
pietro-perugino_self-portrait-1500.jpg,"[(62, 56, 48), (159, 125, 67)]","[(62, 56, 48), (175, 115, 48), (112, 118, 82), (173, 155, 90)]","[(218, 157, 59), (112, 118, 82), (62, 56, 48), (205, 109, 33), (138, 96, 49), (177, 151, 81), (142, 142, 97), (194, 173, 103)]"
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,"[(74, 91, 72), (139, 146, 119)]","[(122, 129, 87), (74, 91, 72), (123, 131, 119), (189, 193, 182)]","[(123, 131, 119), (79, 96, 59), (227, 232, 227), (86, 102, 90), (45, 66, 49), (122, 129, 87), (145, 147, 121), (156, 163, 150)]"
raphael_madonna-with-the-baldachino-detail-1508.jpg,"[(51, 38, 19), (165, 133, 90)]","[(139, 99, 51), (51, 38, 19), (177, 146, 100), (205, 188, 158)]","[(122, 79, 38), (60, 42, 17), (34, 20, 7), (155, 118, 64), (177, 146, 100), (75, 69, 46), (185, 172, 144), (224, 203, 172)]"
joaquã­n-sorolla_virgin-mary-1887.jpg,"[(55, 43, 30), (187, 141, 78)]","[(168, 124, 63), (206, 158, 92), (28, 25, 20), (83, 62, 39)]","[(28, 25, 20), (48, 40, 33), (215, 164, 92), (192, 145, 84), (168, 124, 63), (225, 177, 109), (101, 70, 40), (135, 99, 52)]"
andrea-mantegna_judith-and-holofernes-1500.jpg,"[(76, 66, 55), (141, 128, 108)]","[(120, 105, 87), (76, 66, 55), (146, 132, 111), (178, 168, 145)]","[(60, 55, 47), (181, 171, 147), (91, 78, 63), (165, 152, 130), (146, 132, 111), (203, 197, 175), (110, 97, 82), (130, 114, 93)]"
lorenzo-lotto_the-charity-of-st-anthony-1542.jpg,"[(37, 28, 20), (135, 92, 63)]","[(37, 28, 20), (109, 62, 38), (122, 96, 67), (198, 149, 107)]","[(84, 56, 36), (110, 64, 39), (37, 28, 20), (158, 72, 41), (187, 125, 80), (122, 96, 67), (199, 157, 114), (222, 190, 155)]"
