ObjectID,cut_2,cut_4,cut_8
katsushika-hokusai_big-beak-and-mirabilis.jpg,"[(149, 138, 124), (210, 195, 180)]","[(116, 112, 102), (183, 165, 146), (206, 183, 164), (214, 206, 195)]","[(159, 159, 145), (186, 180, 166), (214, 206, 195), (206, 183, 164), (148, 116, 96), (78, 86, 83), (181, 134, 107), (180, 166, 145)]"
kitagawa-utamaro_the-hour-of-the-horse-1.jpg,"[(188, 149, 116), (240, 204, 167)]","[(229, 186, 150), (240, 204, 167), (105, 83, 62), (189, 138, 102)]","[(240, 219, 189), (231, 207, 180), (136, 104, 78), (75, 62, 47), (227, 166, 121), (240, 189, 144), (186, 119, 80), (192, 157, 125)]"
joaquã­n-sorolla_beach-of-biarritz-france.jpg,"[(155, 139, 124), (212, 167, 109)]","[(212, 188, 155), (212, 146, 63), (147, 114, 85), (163, 164, 164)]","[(163, 164, 164), (144, 134, 123), (212, 188, 155), (44, 53, 38), (212, 146, 63), (135, 85, 57), (176, 98, 46), (178, 153, 122)]"
utagawa-sadatora_hinaogi-of-the-daikokuya.jpg,"[(144, 150, 129), (234, 227, 200)]","[(234, 227, 200), (188, 182, 152), (81, 95, 77), (118, 142, 134)]","[(118, 142, 134), (102, 126, 103), (164, 175, 157), (159, 148, 118), (213, 202, 167), (234, 227, 200), (40, 44, 33), (81, 84, 67)]"
joaquã­n-sorolla_girl-with-flowers.jpg,"[(107, 86, 80), (202, 155, 109)]","[(134, 111, 102), (80, 62, 57), (203, 143, 84), (201, 168, 134)]","[(150, 122, 108), (201, 168, 134), (51, 42, 44), (109, 81, 71), (214, 156, 82), (119, 100, 96), (197, 126, 65), (184, 133, 104)]"
katsushika-hokusai_the-fuji-reflects-in-lake-kawaguchi-seen-from-the-misaka-pass-in-the-kai-province.jpg,"[(86, 119, 120), (164, 193, 178)]","[(117, 155, 165), (164, 193, 178), (17, 43, 59), (93, 123, 92)]","[(128, 149, 146), (135, 176, 180), (17, 43, 59), (162, 200, 201), (93, 123, 92), (73, 119, 153), (147, 173, 166), (185, 199, 142)]"
andrã©-lhote_la-plage-1957.jpg,"[(156, 138, 95), (165, 164, 153)]","[(181, 149, 95), (131, 127, 96), (147, 155, 150), (183, 173, 157)]","[(102, 95, 84), (112, 137, 112), (154, 151, 106), (155, 124, 81), (147, 155, 150), (181, 149, 95), (184, 166, 146), (183, 180, 168)]"
katsushika-hokusai_two-carps.jpg,"[(102, 124, 130), (236, 225, 216)]","[(236, 225, 216), (73, 88, 94), (97, 143, 158), (163, 175, 173)]","[(245, 236, 231), (36, 73, 98), (135, 167, 174), (163, 175, 173), (59, 120, 142), (226, 215, 201), (81, 82, 75), (141, 125, 105)]"
georges-lacombeâ _the-green-wave-vorhor.jpg,"[(46, 38, 28), (158, 146, 118)]","[(46, 38, 28), (160, 128, 76), (135, 154, 162), (178, 172, 157)]","[(33, 29, 21), (194, 153, 79), (135, 154, 162), (169, 154, 139), (59, 47, 35), (125, 103, 73), (205, 190, 152), (168, 191, 197)]"
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,"[(107, 79, 61), (146, 160, 183)]","[(57, 52, 44), (156, 107, 78), (116, 154, 195), (175, 166, 170)]","[(182, 120, 84), (131, 93, 72), (174, 143, 130), (178, 182, 194), (57, 52, 44), (174, 198, 226), (105, 140, 179), (128, 169, 211)]"
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,"[(136, 115, 85), (199, 177, 136)]","[(120, 100, 73), (151, 130, 96), (179, 158, 120), (218, 197, 153)]","[(159, 142, 117), (222, 200, 152), (200, 173, 122), (212, 188, 140), (120, 100, 73), (227, 213, 179), (140, 120, 90), (163, 141, 102)]"
ito-jakuchu_old-pine-tree-and-peacock-1761.jpg,"[(27, 32, 24), (127, 112, 83)]","[(27, 32, 24), (100, 81, 49), (129, 116, 91), (181, 167, 145)]","[(189, 182, 167), (79, 71, 45), (110, 100, 73), (172, 153, 122), (148, 132, 109), (121, 91, 53), (20, 23, 17), (34, 41, 31)]"
arnold-bã¶cklin_the-bagpiper.jpg,"[(43, 42, 39), (159, 157, 160)]","[(43, 42, 39), (120, 114, 118), (171, 174, 182), (224, 226, 225)]","[(84, 76, 76), (231, 236, 238), (216, 216, 212), (143, 138, 143), (110, 106, 110), (171, 174, 182), (31, 33, 30), (56, 50, 49)]"
keisai-eisen_no-41-distant-view-of-kanagawa-bridge-near-nojiri-station-1844(1).jpg,"[(71, 89, 76), (152, 145, 120)]","[(71, 89, 76), (118, 116, 95), (170, 160, 134), (203, 188, 155)]","[(80, 102, 86), (203, 188, 155), (170, 160, 134), (133, 103, 84), (62, 75, 65), (141, 131, 112), (97, 110, 86), (100, 120, 97)]"
katsushika-hokusai_drawing-of-seated-nobleman-in-full-costume.jpg,"[(173, 163, 145), (191, 181, 161)]","[(191, 181, 161), (186, 176, 157), (137, 130, 113), (181, 171, 153)]","[(191, 181, 161), (186, 176, 157), (71, 66, 55), (106, 99, 84), (181, 171, 153), (134, 126, 109), (157, 148, 130), (170, 162, 144)]"
utagawa-kuniyoshi_self-portrait-of-the-shunga-album.jpg,"[(77, 86, 88), (151, 137, 122)]","[(127, 119, 111), (174, 154, 133), (56, 57, 53), (98, 115, 124)]","[(116, 130, 137), (98, 115, 124), (163, 144, 122), (220, 164, 113), (56, 57, 53), (138, 109, 84), (126, 140, 147), (188, 169, 152)]"
fã©lix-del-marle_self-portrait-1913.jpg,"[(167, 155, 134), (238, 228, 207)]","[(238, 228, 207), (225, 215, 189), (64, 53, 43), (155, 138, 114)]","[(120, 101, 80), (238, 228, 207), (83, 70, 56), (44, 36, 30), (148, 129, 103), (176, 161, 136), (218, 205, 176), (232, 224, 202)]"
keisai-eisen_the-courtesan-kaoru-of-owariya-matched-with-okitsu-1825(1).jpg,"[(144, 118, 98), (230, 215, 192)]","[(180, 155, 131), (230, 215, 192), (76, 64, 52), (141, 97, 79)]","[(238, 231, 212), (226, 215, 195), (192, 177, 161), (141, 97, 79), (168, 134, 101), (76, 64, 52), (216, 167, 127), (218, 203, 177)]"
joaquã­n-sorolla_children-on-the-beach-1910.jpg,"[(108, 93, 77), (166, 137, 110)]","[(147, 118, 97), (184, 156, 124), (94, 74, 60), (122, 112, 93)]","[(156, 150, 135), (112, 85, 67), (147, 118, 97), (122, 112, 93), (209, 175, 138), (76, 62, 54), (159, 139, 114), (213, 157, 108)]"
tsukioka-yoshitoshi_lu-zhishen.jpg,"[(74, 81, 66), (161, 132, 108)]","[(137, 99, 83), (74, 81, 66), (164, 143, 111), (205, 187, 157)]","[(218, 186, 151), (230, 218, 184), (187, 173, 146), (143, 133, 108), (137, 99, 83), (185, 153, 114), (55, 52, 45), (94, 109, 86)]"
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,"[(74, 91, 72), (139, 146, 119)]","[(122, 129, 87), (74, 91, 72), (123, 131, 119), (189, 193, 182)]","[(123, 131, 119), (79, 96, 59), (227, 232, 227), (86, 102, 90), (45, 66, 49), (122, 129, 87), (145, 147, 121), (156, 163, 150)]"
joaquã­n-sorolla_virgin-mary-1887.jpg,"[(55, 43, 30), (187, 141, 78)]","[(168, 124, 63), (206, 158, 92), (28, 25, 20), (83, 62, 39)]","[(28, 25, 20), (48, 40, 33), (215, 164, 92), (192, 145, 84), (168, 124, 63), (225, 177, 109), (101, 70, 40), (135, 99, 52)]"
kitagawa-utamaro_from-the-series-kasen-koi-no-bu-1794.jpg,"[(99, 98, 95), (157, 158, 158)]","[(135, 133, 128), (157, 158, 158), (25, 26, 25), (100, 101, 99)]","[(25, 26, 25), (114, 116, 115), (135, 133, 128), (104, 102, 97), (165, 168, 170), (148, 148, 145), (55, 56, 54), (82, 85, 84)]"
joaquã­n-sorolla_portrait-of-a-woman.jpg,"[(30, 29, 25), (101, 91, 82)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (188, 177, 165)]","[(66, 57, 50), (30, 29, 25), (85, 73, 64), (127, 108, 91), (216, 211, 203), (139, 128, 116), (172, 159, 144), (202, 179, 157)]"
eugã¨ne-grasset_inqui-tude.jpg,"[(86, 91, 70), (196, 176, 88)]","[(190, 160, 48), (202, 193, 128), (63, 62, 40), (109, 121, 101)]","[(39, 42, 37), (180, 136, 43), (200, 184, 53), (209, 204, 173), (87, 81, 43), (195, 181, 84), (89, 96, 77), (129, 146, 125)]"
joaquã­n-sorolla_inquisitive-child-1916.jpg,"[(107, 94, 91), (156, 166, 171)]","[(127, 141, 165), (185, 191, 177), (81, 74, 85), (134, 115, 97)]","[(192, 201, 168), (123, 99, 87), (81, 74, 85), (205, 219, 220), (144, 130, 106), (170, 171, 160), (116, 123, 148), (139, 159, 182)]"
fã©lix-del-marle_the-port-1914-1.jpg,"[(12, 17, 13), (113, 76, 46)]","[(12, 17, 13), (68, 55, 36), (152, 52, 30), (163, 142, 82)]","[(161, 131, 58), (66, 28, 20), (75, 69, 37), (12, 17, 13), (165, 153, 106), (152, 52, 30), (52, 80, 62), (78, 111, 72)]"
katsushika-hokusai_shichiri-beach-in-sagami-province.jpg,"[(88, 119, 115), (239, 216, 168)]","[(239, 216, 168), (140, 172, 154), (23, 43, 64), (51, 88, 88)]","[(23, 43, 64), (59, 102, 112), (177, 201, 174), (92, 131, 107), (239, 216, 168), (113, 154, 159), (37, 66, 57), (50, 82, 68)]"
joaquã­n-sorolla_valencia-landscape-1894.jpg,"[(82, 87, 58), (168, 157, 123)]","[(133, 127, 91), (82, 87, 58), (198, 174, 133), (210, 200, 178)]","[(64, 74, 54), (145, 134, 87), (198, 174, 133), (156, 148, 113), (210, 200, 178), (99, 100, 62), (102, 107, 79), (127, 119, 83)]"
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,"[(70, 66, 55), (145, 129, 99)]","[(128, 100, 63), (161, 158, 134), (62, 50, 35), (78, 83, 75)]","[(122, 81, 45), (62, 50, 35), (151, 161, 151), (78, 83, 75), (134, 118, 82), (146, 140, 112), (196, 180, 143), (208, 204, 182)]"
utagawa-kuniyoshi_kansaki-yagoro-noriyasu-seen-behind-a-transparent-screen.jpg,"[(86, 71, 59), (210, 161, 123)]","[(228, 191, 150), (192, 131, 95), (62, 45, 37), (110, 96, 82)]","[(34, 27, 23), (91, 64, 50), (193, 86, 57), (110, 96, 82), (190, 153, 118), (194, 131, 86), (230, 181, 128), (227, 200, 173)]"
arnold-bã¶cklin_triton-and-nereid-1877.jpg,"[(83, 63, 34), (169, 152, 126)]","[(196, 180, 162), (83, 63, 34), (113, 102, 76), (172, 147, 104)]","[(209, 185, 157), (58, 43, 27), (217, 203, 195), (172, 147, 104), (113, 102, 76), (178, 167, 149), (90, 71, 40), (125, 96, 42)]"
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,"[(58, 66, 63), (148, 157, 152)]","[(111, 124, 125), (185, 189, 179), (44, 53, 54), (73, 79, 72)]","[(60, 70, 69), (44, 53, 54), (72, 80, 76), (191, 204, 202), (179, 175, 156), (111, 124, 125), (84, 87, 75), (117, 103, 74)]"
eugã¨ne-grasset_spring-1894.jpg,"[(27, 24, 20), (137, 127, 105)]","[(171, 171, 158), (104, 84, 51), (15, 12, 6), (40, 36, 33)]","[(15, 12, 6), (34, 25, 17), (84, 61, 39), (137, 137, 130), (124, 106, 64), (204, 204, 186), (44, 38, 30), (46, 57, 68)]"
grã©goire-michonze_village-with-figures-1931.jpg,"[(80, 80, 67), (162, 174, 168)]","[(58, 63, 55), (101, 98, 78), (125, 136, 127), (199, 213, 210)]","[(58, 63, 55), (217, 236, 238), (86, 92, 75), (111, 117, 106), (182, 190, 183), (116, 105, 81), (138, 141, 120), (139, 168, 175)]"
katsushika-hokusai_cargo-ship-and-wave.jpg,"[(100, 102, 105), (233, 234, 239)]","[(233, 234, 239), (70, 72, 75), (111, 112, 116), (151, 151, 156)]","[(66, 69, 71), (243, 245, 248), (82, 84, 87), (111, 112, 116), (151, 151, 156), (50, 52, 54), (210, 211, 216), (234, 235, 242)]"
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,"[(44, 23, 33), (156, 118, 107)]","[(44, 23, 33), (125, 80, 69), (162, 132, 127), (213, 178, 164)]","[(220, 197, 190), (92, 61, 62), (206, 160, 138), (44, 23, 33), (135, 85, 72), (162, 132, 127), (163, 108, 85), (196, 120, 80)]"
katsushika-hokusai_hydrangea-and-swallow.jpg,"[(153, 139, 117), (251, 222, 139)]","[(251, 222, 139), (227, 205, 162), (18, 19, 31), (139, 128, 112)]","[(250, 212, 125), (237, 194, 126), (217, 216, 198), (18, 19, 31), (170, 152, 126), (251, 231, 153), (96, 90, 80), (119, 118, 115)]"
joaquã­n-sorolla_the-smugglers-1919.jpg,"[(93, 89, 75), (149, 142, 131)]","[(113, 117, 117), (185, 167, 145), (59, 71, 67), (127, 107, 83)]","[(183, 168, 148), (59, 71, 67), (176, 153, 123), (204, 196, 184), (151, 135, 120), (127, 107, 83), (41, 86, 112), (108, 112, 116)]"
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,"[(51, 40, 30), (95, 79, 58)]","[(51, 40, 30), (91, 66, 38), (81, 80, 71), (116, 105, 85)]","[(108, 110, 102), (81, 80, 71), (96, 94, 84), (51, 40, 30), (91, 66, 38), (152, 141, 119), (116, 91, 59), (169, 118, 63)]"
keisai-eisen_kanbara-kaoyo-of-the-tamaya-from-the-series-a-t-kaid-board-game-of-courtesans-1823.jpg,"[(131, 119, 102), (215, 208, 193)]","[(215, 208, 193), (92, 90, 80), (159, 128, 110), (183, 167, 139)]","[(57, 53, 48), (90, 85, 75), (215, 208, 193), (158, 139, 122), (110, 111, 98), (160, 117, 97), (171, 159, 136), (194, 176, 141)]"
arnold-bã¶cklin_the-sacred-grove-1886.jpg,"[(112, 80, 52), (171, 139, 97)]","[(153, 117, 69), (112, 80, 52), (170, 131, 82), (208, 193, 168)]","[(93, 65, 47), (154, 123, 80), (186, 140, 83), (220, 223, 215), (130, 95, 58), (196, 162, 121), (138, 108, 68), (167, 125, 70)]"
joaquã­n-sorolla_orchard-house-valencia-study-1908.jpg,"[(106, 62, 37), (197, 150, 109)]","[(182, 118, 71), (211, 182, 148), (72, 43, 27), (139, 81, 46)]","[(216, 188, 151), (231, 216, 190), (193, 133, 83), (199, 162, 125), (172, 103, 58), (72, 43, 27), (132, 71, 38), (146, 91, 55)]"
fã©lix-del-marle_the-port-1914.jpg,"[(55, 49, 44), (190, 130, 96)]","[(178, 88, 63), (55, 49, 44), (202, 154, 88), (203, 189, 168)]","[(61, 51, 48), (32, 29, 26), (95, 89, 78), (203, 189, 168), (195, 72, 45), (202, 154, 88), (133, 106, 88), (188, 102, 76)]"
joaquã­n-sorolla_boats-on-the-beach-1909.jpg,"[(133, 123, 102), (171, 168, 154)]","[(155, 143, 115), (111, 103, 89), (147, 150, 146), (195, 186, 163)]","[(186, 172, 143), (147, 150, 146), (127, 122, 105), (103, 97, 90), (205, 200, 183), (86, 72, 55), (146, 133, 109), (164, 153, 121)]"
