ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7
antã³nio-de-carvalho-da-silva-porto_recanto-de-praia.jpg,555746,aca186,897c5e,cec7af,4b4b36,5f6456,e6e3d0,ddceae,7f6d4d,5f6456,bbb59e,4b4b36,81816c,a79573
olexandr-archipenko_female-nude-frauenakt.jpg,9f9a75,b0b69b,a4ab8f,b0b69b,8e7c4f,a69668,a4ab8f,a8a27b,936c35,b0b69b,949069,7f6436,a27f47,a69462
julio-gonzalez_nu-assis-de-dos-1927.jpg,4a3b3a,d2cfcb,f6fafb,4a3b3a,7e685a,dfdfdc,f5f9fa,f6fafa,f6fafb,7e685a,a4988d,4a3b3a,ddd7ce,f3f5f5
andre-masson_l-homme-embl-matique.jpg,636869,bba375,bfbca6,636869,af6735,bfab52,d6cda8,6d7d93,a9aaa4,64694b,4c3c34,bfab52,b06e22,ae6148
andre-derain_landscape-of-carri-res-1909.jpg,35362b,706347,564931,35362b,706d52,a38e68,98957a,322b1f,9a7e50,564931,394136,c2aa84,746440,6c7663
albert-gleizes_landscape-with-chimneys-1913.jpg,a39876,c8c1a0,c2b690,c8c1a0,625b44,a49874,313228,c2b690,48422e,56503e,c8c1a0,7c7153,9c8e69,ada17e
joaquã­n-sorolla_almond-trees-in-asis.jpg,493b2c,b7a18c,c3bcb0,ac8768,2d251a,65503d,68513c,5c442f,9c7454,bb997c,c3bcb0,76685a,181914,423021
joan-miro_standing-nude-1.jpg,92795e,efa763,cbb89c,593a21,f08627,eec89e,e3d2c5,3b2818,d6bea9,774c2a,f08627,8f7d3d,f1b871,ead7cb
romare-bearden_berkeley-the-city-and-its-people-1973.jpg,635b4c,9a9a8f,454940,806e58,78828b,bcb193,848e8b,c0ac7c,b9b7aa,6c778a,705f51,907c5e,393834,525a4c
ferdinand-georg-waldmã¼ller_the-ruin-of-the-greek-theater-in-taormina-sicily-1844.jpg,82776f,c3ab7f,a2a6b1,63482d,c89a49,bebcb5,a6b2c8,cfa854,3c2c22,bebcb5,896438,c08b3f,918f93,aaa4a2
joaquã­n-sorolla_mending-the-sail-1904.jpg,8f6c3c,a6a4a2,7c7980,d0cfc4,775a35,a67f42,936c38,dfe3e2,a67f42,5b4933,c2baa6,706866,757991,9c9da2
joaquã­n-sorolla_beach-of-biarritz-france.jpg,9b8b7c,d4a76d,d4bc9b,d4923f,937255,a3a4a4,a3a4a4,90867b,d4bc9b,2c3526,d4923f,875539,b0622e,b2997a
fernand-leger_the-two-women-in-blue-vase-1935.jpg,424443,b1b3b6,dadfeb,424443,70716d,a09c96,dadfeb,918677,726556,4a4f4c,252e34,b0b2b4,5f6b70,80766b
m.-h.-maxy_still-life.jpg,676451,aaaaa2,4e5143,aaaaa2,7a6a5a,848365,cbcbc6,96958d,b4b1a7,404037,5d624f,7a6a5a,858555,838175
leopold-survage_le-voyage-dans-l-infini-le-depart-1959.jpg,bcaf8e,e0c599,c2c0a7,b69e75,ddbd8b,e3cda8,e3cda8,c2c0a7,9f9477,c8ac7e,b59c71,ddbd8b,796e57,987d56
jean-david_house.jpg,7c5331,cec5b2,a56637,53412a,b8a98e,e4e1d6,eef2f0,99512d,b07a41,635033,dad1bb,423322,ad9f84,c2b498
joaquã­n-sorolla_girl-with-flowers.jpg,6b5650,ca9b6d,866f66,503e39,cb8f54,c9a886,967a6c,c9a886,332a2c,6d5147,d69c52,776460,c57e41,b88568
andrã©-lhote_la-plage-1957.jpg,9c8a5f,a5a499,b5955f,837f60,939b96,b7ad9d,665f54,708970,9a976a,9b7c51,939b96,b5955f,b8a692,b7b4a8
georges-lacombeâ _the-green-wave-vorhor.jpg,2e261c,9e9276,2e261c,a0804c,879aa2,b2ac9d,211d15,c2994f,879aa2,a99a8b,3b2f23,7d6749,cdbe98,a8bfc5
lyonel-feininger_market-church-in-halle-1930.jpg,5f7588,c6c8c1,4c4e4b,729bc6,c8b99a,c4d7e9,81add9,deceac,ae9976,b7ae99,c4d7e9,638ab4,31363b,68665a
antã³nio-de-carvalho-da-silva-porto_na-cisterna.jpg,6b4f3d,92a0b7,39342c,9c6b4e,749ac3,afa6aa,b67854,835d48,ae8f82,b2b6c2,39342c,aec6e2,698cb3,80a9d3
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,887355,c7b188,786449,978260,b39e78,dac599,9f8e75,dec898,c8ad7a,d4bc8c,786449,e3d5b3,8c785a,a38d66
juan-gris_the-miller-1918.jpg,48311e,be9e66,ba7b2f,c3c29e,2d1f17,634326,db7b1d,52402c,2d1f17,754721,f0e9bf,987b41,74816d,b7b68e
henri-laurens_man-with-clarinet-1919.jpg,848272,a9a18b,8b8e84,7d7660,a19275,b1b0a2,777e73,8b8e84,6e6f5f,a19275,8c7d5f,b1b0a2,4b4433,6f6144
arnold-bã¶cklin_the-bagpiper.jpg,2b2a27,9f9da0,2b2a27,787276,abaeb6,e0e2e1,544c4c,e7ecee,d8d8d4,8f8a8f,6e6a6e,abaeb6,1f211e,383231
alfred-manessier_les-p-lerins-d-emmaus-1944.jpg,3e403f,a06952,9b4d30,a48574,362d26,465358,3d3e4a,362d26,893d28,9b6b61,4f6965,ad5e39,af976d,aba69f
louis-marcoussis_portret-van-albert-flechteim-1914.jpg,4a4e33,a5b39c,cac9aa,819d8e,1c2e29,786e3d,1c2e29,817f47,be9d48,5c8882,504e32,a6b19a,c5bfa0,cfd3b4
nikos-hadjikyriakos-ghikas_london-roofs-i-1945.jpg,897960,b3ab9c,716755,a18a6a,a29d92,c4baa6,7e7762,6c6059,a99672,c4baa6,987e61,a29d92,4c4331,6f5b3f
henri-laurens_la-dormeuse-1943.jpg,84613c,e9e8e3,a37a4c,66482c,dbd5cb,f6fafb,f6fafb,f6f9fa,f6fafb,a37a4c,c2b39e,f0f1ed,51371f,7a5a38
fernand-leger_portrait-of-henry-viel-a-friend-of-painter-fernand-leger-1904.jpg,beae9a,e3d6bf,dacbb4,e3d6bf,847466,bfaf9b,65564c,7c6d60,dacbb4,9c8c7b,4f423b,e3d6bf,b6a692,c7b8a4
nikos-hadjikyriakos-ghikas_studio-in-paris-1965.jpg,664f3c,978876,4e3d33,7e6245,807569,ae9b83,79684c,96754a,4e3d33,75553f,807569,b5a899,a08366,ae9673
pablo-picasso_interior-with-girl-drawing-1956.jpg,62672c,bfbcb4,2f4824,948535,959b98,e9ded0,dcbf35,879a3d,6e827d,bbb3b3,e9ded0,775e30,232612,3a6a35
georges-braque_the-studio-v-1949.jpg,322a23,856450,322a23,644434,89624c,c2a68f,322a23,a1856d,bf9c80,caaf99,dfcab5,644434,765b4a,9d684d
georges-braque_the-terrace-1948.jpg,a5301d,ca665c,881618,c24922,bc3839,d9957e,6d1316,a3191b,de794c,d4b2b0,aa2822,bc3839,d03c22,e59a1f
fã©lix-del-marle_self-portrait-1913.jpg,a79b86,eee4cf,eee4cf,e1d7bd,40352b,9b8a72,786550,eee4cf,534638,2c241e,948167,b0a188,dacdb0,e8e0ca
paul-klee_wall-painting-from-the-temple-of-longing-1922(1).jpg,a28861,dfcca3,c4a06f,817054,d7be8a,e7dabc,c4a680,e7dabc,836d4e,c3995d,4e3c29,d7be8a,97855f,9a9279
pablo-picasso_el-paseo-de-colon-1917.jpg,786641,bcb99a,9e8555,51472e,a3a48a,d5ceaa,cec6a0,dbd7b5,686041,a3a48a,96744c,3b2f1c,938f66,ba9b55
georges-braque_the-studio-iii-1949.jpg,0c1317,60696e,0c1317,343a3e,596873,bfc7ca,edf2f1,242e36,0c1317,c8d2d5,434647,a3adb0,475866,6a7981
joaquã­n-sorolla_children-on-the-beach-1910.jpg,6c5d4d,a6896e,937661,b89c7c,5e4a3c,7a705d,9c9687,705543,937661,7a705d,d1af8a,4c3e36,9f8b72,d59d6c
wifredo-lam_the-jungle-1943.jpg,374331,9e9261,374331,a6ac85,876135,a48f47,85864c,c49841,83947a,293121,455440,c9c38f,6b603c,a2622e
pablo-picasso_still-life-with-the-mandolin-1924.jpg,6a7053,bdbd97,c8ccb7,b1ad78,5e5024,759081,c8ccb7,8ca9a2,80682b,5e7860,bdbb87,a69f69,24311c,563f1f
pyotr-konchalovsky_abramtsevo-the-boys-at-the-river-drawing-for-the-painting-boys-bathing-1920.jpg,777873,bec1bf,bec1bf,969793,444541,6b6c67,b6b8b5,51524d,a2a49f,c7cac8,6b6c67,898a86,2e2f2b,40413d
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,4a5b48,8b9277,7a8157,4a5b48,7b8377,bdc1b6,7b8377,4f603b,e3e8e3,56665a,2d4231,7a8157,919379,9ca396
joaquã­n-sorolla_virgin-mary-1887.jpg,372b1e,bb8d4e,a87c3f,ce9e5c,1c1914,533e27,1c1914,302821,d7a45c,c09154,a87c3f,e1b16d,654628,876334
olga-rozanova_still-life-with-peatcher-and-apples.jpg,4a2f2c,b9aca5,1c1916,784543,968174,dcd6d5,eeebe9,544541,1c1916,b68a77,767872,c9c1c2,a13b32,974f56
kazimir-malevich_in-the-baths-1911.jpg,71726e,c2c4c1,949591,c2c4c1,343531,676864,c6c8c5,b5b7b3,454642,d9dbd9,676864,949591,191916,2e2e2b
fernand-leger_the-city-1919.jpg,6d413f,d4c4a9,e5ddc9,c3aa8a,462d2b,945652,e9d898,826167,e5ddc9,a64b3c,a68f85,d7b286,331a1c,59403a
joaquã­n-sorolla_portrait-of-a-woman.jpg,1e1d19,655b52,423932,1e1d19,554940,bcb1a5,423932,1e1d19,554940,7f6c5b,d8d3cb,8b8074,ac9f90,cab39d
salvador-dali_still-life-by-moonlight.jpg,231d21,8e716d,231d21,564447,b76d62,d7d1c4,e6e2d5,4a393b,c8bfb3,bd4f43,b08a82,624f54,171317,30262b
salvador-dali_still-life-4.jpg,698044,a3c097,7eab7b,c7d4b3,526c40,809348,435230,608650,b3c497,83893d,dce4cf,7eab7b,709d59,889f4d
eugã¨ne-grasset_inqui-tude.jpg,565b46,c4b058,bea030,cac180,3f3e28,6d7965,272a25,b4882b,c8b835,d1ccad,57512b,c3b554,59604d,81927d
joaquã­n-sorolla_inquisitive-child-1916.jpg,6b5e5b,9ca6ab,7f8da5,b9bfb1,514a55,867361,c0c9a8,7b6357,514a55,cddbdc,90826a,aaaba0,747b94,8b9fb6
fã©lix-del-marle_the-port-1914-1.jpg,0c110d,714c2e,0c110d,443724,98341e,a38e52,a1833a,421c14,4b4525,0c110d,a5996a,98341e,34503e,4e6f48
max-weber_rush-hour.jpg,3c362d,ac9972,3c362d,beb495,836442,b0975b,9a8a5c,c6a45b,836442,2c231f,aaa084,4b483b,d0bf94,d5d1b9
amadeo-de-souza-cardoso_zinc-1917.jpg,333436,9f6d58,333436,7e3936,b68d54,cab69f,e5c9a8,9d8357,9a312c,cf9751,afa296,333436,682224,5e5e5d
marsden-hartley_e-1915.jpg,29241f,c98e61,b74c12,dbd0af,020301,50453c,020301,ad310c,e9e7de,3a1d16,c06718,ccb981,5d5c3f,6e7d85
joaquã­n-sorolla_valencia-landscape-1894.jpg,52573a,a89d7b,857f5b,52573a,c6ae85,d2c8b2,404a36,918657,c6ae85,9c9471,d2c8b2,63643e,666b4f,7f7753
fernand-leger_the-mask-negro.jpg,423e41,d7bfab,212831,d7bfab,323c45,966c5f,bd7a65,212831,e7d6c5,88695c,545455,323c45,bf9681,d2b9a1
fernand-leger_propellers-2nd-state-1918.jpg,464c47,cec296,d9dcd4,c3a958,2c271b,607174,d9dcd4,b09d74,748a98,c18419,4d5750,2c271b,d8c135,c4c19e
louis-marcoussis_composition-au-visage-et-au-coquillage-1939.jpg,473228,a95c39,473228,a5471f,a85a3b,b3876c,8f867e,da874b,ad775d,b79687,473228,a85a3b,88381e,c25621
fernand-leger_the-mechanic-1920.jpg,433724,cec1a5,1b1a17,6b5330,b4a481,e8dfca,efeeed,1b1a17,3e392a,93522a,9e8843,e1d0a6,9a8d6e,ceba93
henri-le-fauconnier_abundance-1910.jpg,573c24,b48359,b99973,af6e40,3b2212,725636,21170d,552c16,6d4725,a55e33,b87d4c,786446,b78e65,bca380
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,464237,918163,80643f,a19e86,3e3223,4e534b,7a512d,3e3223,97a197,4e534b,867652,928c70,c4b48f,d0ccb6
piet-mondrian_still-life-with-gingerpot-1-1911.jpg,4f392f,aea79b,392520,644e3d,93877b,cac8bb,afb3a9,392520,d0bc9f,ab9884,7b7673,644e3d,c5cec9,e3e2da
jean-david_houses-in-flames.jpg,6d4f2f,cbbb96,d2c4a2,c5b38a,4d3a25,8e6339,c8b893,7d502f,9a6d37,d2c4a2,a4814f,4d3a25,c0a674,c4b58d
carlos-merida_la-m-scara-de-hun-came-1965.jpg,354b58,afb7b0,2e302e,3b6682,9da1a1,c0cdc0,2e302e,e1dabd,ded0a2,3d8cb7,39404d,9fbfc3,4e649b,6c80a3
amedee-ozenfant_maternity-1941.jpg,253f44,757c6e,5a6257,253f44,758374,adab97,758374,1f3638,b2b3a0,9a9882,cdc8b7,2c4850,536358,606255
fernand-leger_the-large-tug-boat-1923.jpg,464323,939c9c,aeb5b4,788485,1a2a1f,735b28,8d9792,787237,a58512,1a2a1f,583b2c,647177,a5ada9,b7bdbe
arnold-bã¶cklin_triton-and-nereid-1877.jpg,533f22,a9987e,c4b4a2,533f22,71664c,ac9368,d1b99d,3a2b1b,d9cbc3,ac9368,71664c,b2a795,5a4728,7d602a
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,3a423f,949d98,6f7c7d,b9bdb3,2c3536,494f48,3c4645,2c3536,48504c,bfccca,b3af9c,6f7c7d,54574b,75674a
pablo-picasso_crane-book-and-oil-lamp-1946.jpg,836f38,d9dcd1,46392b,c0a646,c0c7c6,f1f1db,c2cdce,e3e5d1,f1f1db,e6c539,46392b,9a8752,576ba3,9aa2ae
gino-severini_odalisque-with-mirrors-1942.jpg,483744,b59f9d,252536,6c4a51,9b7975,cfc6c5,f2ebe4,757075,252536,aca0a6,4e485d,c28275,6b4741,a94f4b
marc-chagall_the-fiddler-1914.jpg,2b2724,bc9677,d6ccb5,a26039,1b1c1c,3b322c,403229,312723,963b2c,1b1c1c,ae8546,d6ccb5,463f31,4c5354
auguste-herbin_paysage-c-ret-1913.jpg,484d3d,8d8063,836b51,969575,3a3c2d,555d4e,444934,7f7562,908d60,866240,9d9c89,302f26,4e5045,5d6b57
ben-nicholson_rafael-1967.jpg,b5ae9c,c4bdaf,bab3a1,c4bdaf,a9a290,b5ae9c,b5ae9c,b2ab99,bab3a1,aca594,c4bdaf,9f9886,857e6d,928b7a
eugã¨ne-grasset_spring-1894.jpg,1b1814,897f69,abab9e,685433,0f0c06,282421,0f0c06,221911,543d27,898982,7c6a40,ccccba,2c261e,2e3944
vicente-manansala_birds-of-paradise.jpg,8e7d60,d0af54,cfaa3f,d0b469,947c4d,887e73,af8f4a,cfaf57,a59578,6a676e,cfaa3f,796950,d0b56c,d2be88
marc-chagall_composition-with-goat-1917.jpg,5b423f,cb9a60,c47d23,5b423f,c08c55,e4e3e3,c47d23,c27b2e,e4e3e3,955827,1b224c,a26a3d,b87e43,c5bcb6
grã©goire-michonze_village-with-figures-1931.jpg,505043,a2aea8,3a3f37,65624e,7d887f,c7d5d2,3a3f37,d9ecee,565c4b,6f756a,b6beb7,746951,8a8d78,8ba8af
salvador-dali_the-voyeur.jpg,362b1a,4d5d7c,1d1b14,503a20,2d4167,6d7890,2c271f,1d1b14,2d4167,3f5279,647eaf,d4bfa0,3b2d19,ae6c2a
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,2c1721,9c766b,2c1721,7d5045,a2847f,d5b2a4,dcc5be,5c3d3e,cea08a,2c1721,875548,a2847f,a36c55,c47850
arshile-gorky_untitled-abstract-landscape.jpg,64663c,c1beaf,c1beaf,4a4e2f,6f6d3b,8f8e56,6e692d,88896c,a29d74,898a3c,707249,c1beaf,413a28,536235
marcel-duchamp_sonata-1911.jpg,ae805d,e6cfbe,e6cfbe,c99b72,81553f,a6744f,915a2f,a46c3c,a87d63,8a6355,5f3521,e6cfbe,c28f5f,d0a685
joaquã­n-sorolla_the-smugglers-1919.jpg,5d594b,958e83,717575,b9a791,3b4743,7f6b53,b7a894,3b4743,b0997b,ccc4b8,978778,7f6b53,295670,6c7074
olga-rozanova_writing-desk.jpg,78503e,b9babf,333339,be6c44,89909f,e8e4df,333339,515f79,787787,ed733a,aeb4bf,8f644d,e5d9c8,ebf0f5
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,33281e,5f4f3a,33281e,5b4226,515047,746955,6c6e66,515047,605e54,33281e,5b4226,988d77,745b3b,a9763f
olga-rozanova_jack-of-clubs-1916.jpg,0d1617,7a7d6c,0d1617,7a9199,2e4245,c98f3c,eca942,cd913b,2e4245,4a6f79,0d1617,7e5930,8a9a9e,c8ccd2
pablo-picasso_still-life-1922.jpg,281614,897669,604131,281614,736559,f1f0e7,f8faf5,f6f7ee,11110f,604131,ded5c3,401b19,454550,a28562
arnold-bã¶cklin_the-sacred-grove-1886.jpg,705034,ab8b61,997545,705034,aa8352,d0c1a8,5d412f,9a7b50,ba8c53,dcdfd7,825f3a,c4a279,8a6c44,a77d46
jean-david_still-life-on-a-white-tablecloth.jpg,999a91,c7c9c6,a5a79f,c7c9c6,7d7767,9ea39f,9ea39f,a5a79f,7c6c4e,e1e2e1,929791,51432c,a5a9a5,b6b8b1
joaquã­n-sorolla_orchard-house-valencia-study-1908.jpg,6a3e25,c5966d,b67647,d3b694,482b1b,8b512e,d8bc97,e7d8be,c18553,c7a27d,ac673a,482b1b,844726,925b37
