ObjectID,cut_2,cut_4,cut_8
jacopo-pontormo_zwei-der-vier-evangelisten-tondi-der-capponi-kapelle-in-santa-felicita-in-florenz-szene0-hl-1525.jpg,"[(130, 99, 79), (239, 230, 218)]","[(187, 143, 110), (239, 230, 218), (36, 34, 34), (112, 75, 61)]","[(253, 253, 253), (36, 34, 34), (142, 101, 81), (82, 49, 42), (209, 185, 152), (187, 143, 110), (235, 213, 184), (251, 249, 247)]"
giuseppe-arcimboldo_flora-1588(1).jpg,"[(56, 29, 36), (133, 88, 77)]","[(56, 29, 36), (98, 50, 47), (147, 93, 77), (190, 157, 138)]","[(79, 44, 44), (124, 85, 76), (56, 29, 36), (167, 128, 116), (171, 101, 77), (212, 186, 160), (100, 55, 51), (135, 58, 48)]"
giorgio-vasari_allegory-of-the-immaculate-conception.jpg,"[(29, 25, 17), (140, 94, 56)]","[(29, 25, 17), (103, 69, 42), (156, 99, 59), (197, 139, 81)]","[(156, 99, 59), (182, 127, 79), (126, 88, 58), (213, 150, 83), (29, 25, 17), (94, 59, 31), (87, 65, 47), (112, 73, 47)]"
agnolo-bronzino_portrait-of-cosimo-i-de-medici-as-orpheus.jpg,"[(53, 41, 31), (171, 146, 123)]","[(209, 191, 170), (53, 41, 31), (100, 76, 56), (165, 126, 97)]","[(57, 46, 34), (40, 34, 26), (76, 51, 39), (100, 76, 56), (222, 214, 202), (165, 126, 97), (188, 158, 131), (206, 177, 147)]"
hans-von-aachen_ecce-homo-1600.jpg,"[(139, 132, 119), (191, 179, 161)]","[(179, 168, 150), (202, 190, 172), (124, 118, 107), (154, 146, 131)]","[(193, 182, 165), (132, 127, 116), (124, 117, 103), (179, 168, 150), (106, 101, 91), (211, 198, 178), (149, 140, 125), (160, 152, 138)]"
tintoretto_the-adoration-of-the-magi-1582.jpg,"[(35, 24, 19), (105, 72, 57)]","[(35, 24, 19), (81, 51, 37), (96, 76, 66), (160, 111, 89)]","[(65, 45, 34), (81, 53, 39), (35, 24, 19), (96, 76, 66), (145, 91, 65), (111, 62, 42), (151, 112, 96), (200, 151, 129)]"
tintoretto_christ-1.jpg,"[(85, 85, 85), (157, 157, 157)]","[(121, 121, 121), (85, 85, 85), (168, 168, 168), (219, 219, 219)]","[(94, 94, 94), (155, 155, 155), (209, 209, 209), (76, 76, 76), (181, 181, 181), (230, 230, 230), (112, 112, 112), (130, 130, 130)]"
paolo-veronese_the-banishment-of-vashti-1556.jpg,"[(66, 53, 57), (167, 149, 142)]","[(188, 187, 189), (145, 111, 95), (41, 27, 33), (92, 79, 81)]","[(19, 17, 25), (188, 187, 189), (138, 70, 61), (63, 38, 42), (153, 131, 115), (138, 111, 92), (75, 62, 68), (108, 95, 95)]"
agnolo-bronzino_portrait-of-a-young-man-with-book.jpg,"[(36, 34, 34), (117, 84, 67)]","[(36, 34, 34), (75, 48, 41), (129, 88, 66), (189, 154, 119)]","[(36, 34, 34), (104, 77, 59), (197, 158, 120), (153, 100, 73), (75, 48, 41), (213, 179, 142), (162, 136, 106), (183, 144, 109)]"
andrea-del-sarto_the-annunciation.jpg,"[(31, 22, 21), (163, 119, 110)]","[(31, 22, 21), (131, 68, 47), (161, 126, 126), (229, 214, 218)]","[(242, 232, 234), (93, 50, 41), (31, 22, 21), (123, 108, 119), (198, 145, 132), (216, 195, 203), (151, 64, 44), (188, 107, 62)]"
el-greco_deposition-in-the-tomb.jpg,"[(62, 42, 28), (151, 135, 108)]","[(121, 100, 71), (62, 42, 28), (160, 145, 111), (202, 195, 177)]","[(35, 26, 20), (160, 145, 111), (103, 85, 59), (90, 59, 36), (138, 115, 82), (179, 167, 137), (206, 200, 185), (244, 246, 251)]"
giorgio-vasari_assumption-of-the-virgin.jpg,"[(74, 62, 50), (148, 135, 121)]","[(112, 105, 99), (74, 62, 50), (166, 141, 116), (201, 189, 172)]","[(47, 43, 39), (88, 66, 56), (191, 176, 150), (211, 202, 193), (112, 105, 99), (166, 141, 116), (97, 85, 64), (136, 108, 64)]"
rosso-fiorentino_the-holy-family-with-the-infant-saint-john-the-baptist-1521.jpg,"[(77, 58, 31), (167, 133, 71)]","[(77, 58, 31), (143, 104, 39), (172, 141, 76), (210, 184, 129)]","[(186, 151, 82), (158, 131, 71), (221, 198, 147), (130, 93, 35), (199, 170, 111), (155, 115, 44), (59, 46, 30), (94, 70, 33)]"
tintoretto_st-roch-in-prison-visited-by-an-angel-1567.jpg,"[(29, 24, 22), (92, 70, 54)]","[(29, 24, 22), (67, 46, 33), (82, 63, 52), (151, 124, 96)]","[(29, 24, 22), (213, 197, 175), (67, 46, 33), (136, 119, 111), (197, 159, 114), (82, 63, 52), (113, 90, 63), (151, 108, 66)]"
gregorio-lopes_morte-da-virgem-1527.jpg,"[(47, 39, 24), (147, 113, 54)]","[(47, 39, 24), (118, 81, 37), (171, 133, 45), (178, 156, 95)]","[(197, 154, 87), (148, 118, 47), (150, 136, 83), (47, 39, 24), (195, 148, 42), (118, 81, 37), (210, 190, 117), (220, 206, 142)]"
parmigianino_madonna-of-the-rose-1530.jpg,"[(34, 30, 29), (110, 83, 64)]","[(34, 30, 29), (74, 48, 37), (123, 96, 70), (170, 141, 113)]","[(108, 77, 51), (120, 94, 64), (34, 30, 29), (132, 107, 82), (157, 131, 104), (74, 48, 37), (180, 143, 112), (187, 158, 132)]"
el-greco_pentecost.jpg,"[(22, 22, 21), (128, 121, 114)]","[(22, 22, 21), (84, 74, 66), (138, 133, 133), (207, 203, 190)]","[(83, 81, 76), (22, 22, 21), (64, 53, 51), (120, 118, 123), (157, 148, 143), (125, 108, 87), (199, 190, 161), (214, 215, 219)]"
giorgio-vasari_lorenzo-de-medici-the-magnificent.jpg,"[(48, 42, 38), (117, 98, 89)]","[(48, 42, 38), (96, 76, 68), (126, 104, 92), (151, 135, 128)]","[(117, 114, 118), (108, 99, 95), (48, 42, 38), (83, 69, 64), (144, 108, 89), (109, 83, 73), (159, 138, 127), (213, 175, 149)]"
rosso-fiorentino_dead-christ-with-angels-1526.jpg,"[(16, 16, 13), (127, 109, 78)]","[(16, 16, 13), (72, 56, 36), (152, 131, 87), (210, 195, 151)]","[(16, 16, 13), (52, 41, 29), (200, 180, 123), (220, 211, 180), (93, 70, 44), (129, 111, 79), (171, 140, 84), (182, 161, 108)]"
titian_venus-and-adonis-1559.jpg,"[(47, 34, 28), (164, 128, 98)]","[(47, 34, 28), (129, 90, 66), (175, 137, 103), (221, 197, 158)]","[(186, 146, 108), (163, 128, 98), (112, 77, 57), (208, 175, 135), (146, 103, 75), (235, 218, 181), (26, 22, 19), (67, 47, 38)]"
tintoretto_triumph-of-venice-1584.jpg,"[(70, 53, 46), (179, 137, 102)]","[(153, 104, 73), (70, 53, 46), (196, 152, 106), (212, 189, 158)]","[(28, 24, 24), (64, 44, 38), (194, 175, 153), (153, 104, 73), (230, 203, 163), (93, 72, 62), (183, 143, 103), (209, 161, 109)]"
titian_portrait-of-the-great-elector-john-frederick-of-saxony.jpg,"[(35, 34, 34), (88, 59, 44)]","[(35, 34, 34), (55, 37, 34), (97, 60, 39), (145, 103, 71)]","[(35, 34, 34), (55, 37, 34), (119, 84, 55), (97, 60, 39), (149, 101, 68), (182, 133, 96), (198, 146, 103), (208, 163, 121)]"
paolo-veronese_venice-hercules-and-ceres-1575.jpg,"[(1, 0, 1), (97, 73, 64)]","[(1, 0, 1), (55, 35, 38), (118, 85, 58), (158, 136, 122)]","[(1, 0, 1), (93, 69, 55), (184, 148, 114), (117, 103, 105), (55, 35, 38), (144, 101, 61), (204, 178, 140), (220, 204, 187)]"
tintoretto_jonah-leaves-the-whale-s-belly-1578.jpg,"[(22, 17, 11), (134, 102, 62)]","[(22, 17, 11), (82, 55, 31), (155, 114, 65), (217, 184, 119)]","[(22, 17, 11), (233, 188, 113), (128, 102, 60), (241, 212, 144), (182, 127, 70), (196, 169, 110), (66, 45, 28), (98, 64, 35)]"
tintoretto_the-wise-and-foolish-virgins.jpg,"[(100, 72, 59), (183, 156, 122)]","[(159, 127, 96), (207, 184, 147), (81, 59, 50), (119, 86, 69)]","[(81, 59, 50), (142, 114, 91), (165, 127, 97), (186, 154, 107), (119, 86, 69), (188, 163, 133), (221, 198, 143), (229, 214, 179)]"
giorgio-vasari_st-luke-painting-the-virgin.jpg,"[(45, 41, 34), (158, 138, 109)]","[(45, 41, 34), (128, 106, 77), (167, 148, 121), (210, 192, 160)]","[(131, 114, 88), (109, 89, 65), (201, 178, 140), (219, 206, 180), (165, 133, 89), (45, 41, 34), (152, 139, 118), (181, 156, 124)]"
tintoretto_portrait-of-a-distinguished-man.jpg,"[(28, 20, 22), (46, 29, 30)]","[(28, 20, 22), (33, 22, 24), (38, 25, 28), (77, 49, 45)]","[(28, 20, 22), (33, 22, 24), (38, 25, 28), (45, 30, 32), (60, 40, 39), (191, 123, 91), (102, 61, 53), (149, 84, 65)]"
lavinia-fontana_self-portrait-at-the-clavichord-with-a-servant-1577.jpg,"[(29, 29, 28), (112, 79, 64)]","[(29, 29, 28), (74, 51, 47), (118, 75, 63), (181, 140, 101)]","[(29, 29, 28), (194, 146, 102), (216, 169, 113), (74, 51, 47), (215, 184, 137), (158, 118, 88), (108, 69, 60), (129, 82, 66)]"
titian_st-john-the-almsgiver-1550.jpg,"[(24, 22, 19), (104, 84, 68)]","[(24, 22, 19), (62, 46, 36), (110, 83, 60), (183, 161, 140)]","[(24, 22, 19), (231, 222, 207), (166, 136, 110), (200, 176, 152), (136, 111, 93), (62, 46, 36), (93, 73, 57), (128, 93, 64)]"
agnolo-bronzino_the-panciatichi-holy-family-1540.jpg,"[(32, 16, 17), (165, 120, 96)]","[(32, 16, 17), (107, 77, 60), (213, 123, 94), (231, 202, 171)]","[(17, 13, 16), (214, 156, 122), (231, 202, 171), (211, 91, 67), (85, 50, 31), (46, 20, 18), (117, 84, 63), (143, 124, 115)]"
jacopo-pontormo_st-julian.jpg,"[(116, 91, 44), (158, 136, 84)]","[(140, 115, 61), (116, 91, 44), (152, 127, 72), (201, 189, 142)]","[(246, 248, 217), (163, 139, 83), (103, 81, 39), (129, 100, 48), (152, 127, 72), (140, 115, 61), (218, 210, 164), (247, 250, 204)]"
titian_madonna-and-child-1570.jpg,"[(31, 26, 20), (160, 126, 84)]","[(31, 26, 20), (118, 79, 42), (188, 148, 94), (217, 197, 156)]","[(31, 26, 20), (88, 58, 33), (212, 165, 97), (164, 132, 92), (222, 210, 179), (212, 184, 133), (128, 87, 47), (168, 112, 55)]"
el-greco_the-dream-of-philip-ii-1579.jpg,"[(82, 50, 23), (161, 116, 34)]","[(139, 91, 27), (82, 50, 23), (182, 132, 26), (183, 148, 56)]","[(59, 38, 22), (166, 126, 47), (104, 61, 23), (152, 97, 26), (126, 85, 29), (182, 132, 26), (193, 157, 50), (206, 181, 80)]"
jacopo-pontormo_cosimo-de-medici-il-vecchio.jpg,"[(83, 79, 67), (227, 227, 221)]","[(56, 52, 40), (227, 227, 221), (85, 80, 68), (136, 131, 120)]","[(242, 243, 238), (85, 80, 68), (235, 235, 230), (154, 149, 138), (56, 52, 40), (118, 113, 101), (179, 176, 167), (202, 200, 193)]"
andrea-del-sarto_the-sacrifice-of-abraham.jpg,"[(99, 55, 65), (163, 137, 137)]","[(145, 105, 106), (181, 169, 169), (78, 48, 57), (121, 62, 73)]","[(121, 95, 104), (101, 61, 69), (78, 48, 57), (169, 114, 107), (147, 146, 159), (141, 64, 78), (204, 173, 161), (226, 209, 198)]"
giuseppe-arcimboldo_autumn-1573(1).jpg,"[(45, 35, 28), (116, 75, 52)]","[(45, 35, 28), (80, 56, 43), (130, 79, 55), (173, 110, 67)]","[(45, 35, 28), (119, 76, 54), (186, 106, 63), (80, 56, 43), (151, 100, 64), (142, 82, 56), (195, 123, 70), (209, 148, 87)]"
parmigianino_mystic-marriage-of-st-catherine-1527.jpg,"[(90, 70, 49), (160, 134, 101)]","[(137, 106, 73), (90, 70, 49), (160, 143, 113), (204, 180, 145)]","[(41, 42, 36), (195, 168, 130), (214, 193, 160), (117, 85, 56), (86, 67, 47), (160, 143, 113), (132, 96, 63), (143, 116, 82)]"
correggio_deposition-1525.jpg,"[(39, 35, 18), (151, 121, 72)]","[(39, 35, 18), (117, 80, 40), (160, 125, 68), (212, 197, 138)]","[(93, 70, 38), (133, 108, 66), (39, 35, 18), (230, 224, 168), (187, 142, 69), (193, 170, 109), (119, 83, 41), (163, 99, 43)]"
hans-von-aachen_self-portrait-1574.jpg,"[(16, 23, 26), (89, 78, 66)]","[(16, 23, 26), (28, 30, 35), (88, 66, 56), (210, 185, 137)]","[(16, 23, 26), (28, 30, 35), (184, 117, 84), (207, 175, 122), (225, 224, 170), (58, 46, 45), (107, 70, 57), (131, 100, 79)]"
giorgio-vasari_jesus-christ-in-the-house-of-martha-and-mary.jpg,"[(112, 99, 85), (168, 156, 148)]","[(140, 133, 129), (196, 179, 166), (93, 87, 76), (132, 112, 94)]","[(116, 105, 93), (191, 178, 167), (93, 87, 76), (140, 133, 129), (178, 152, 135), (148, 119, 96), (220, 214, 200), (252, 252, 250)]"
titian_madonna-and-child-in-an-evening-landscape-1565.jpg,"[(36, 31, 28), (137, 104, 68)]","[(36, 31, 28), (169, 143, 95), (62, 48, 42), (147, 82, 41)]","[(62, 48, 42), (89, 68, 62), (36, 31, 28), (212, 176, 82), (219, 218, 168), (155, 110, 69), (111, 67, 41), (182, 96, 41)]"
parmigianino_the-conversion-of-st-paul-1528.jpg,"[(66, 52, 50), (143, 123, 110)]","[(66, 52, 50), (110, 88, 80), (161, 134, 115), (192, 181, 167)]","[(138, 125, 113), (214, 197, 176), (171, 165, 158), (66, 52, 50), (185, 144, 116), (104, 78, 69), (105, 92, 89), (126, 103, 92)]"
tintoretto_allegory-of-the-scuola-di-san-marco.jpg,"[(41, 34, 27), (154, 127, 108)]","[(41, 34, 27), (125, 85, 61), (177, 154, 132), (190, 183, 176)]","[(189, 189, 191), (154, 99, 69), (171, 128, 87), (41, 34, 27), (182, 180, 177), (96, 71, 53), (196, 165, 133), (188, 188, 190)]"
tintoretto_man-with-gold-chain.jpg,"[(49, 43, 39), (97, 79, 65)]","[(49, 43, 39), (81, 65, 55), (93, 77, 66), (135, 110, 86)]","[(117, 101, 87), (93, 77, 66), (49, 43, 39), (81, 65, 55), (155, 125, 94), (117, 93, 73), (213, 169, 112), (229, 197, 146)]"
correggio_madonna-and-child-with-st-sebastian-1524.jpg,"[(59, 38, 19), (135, 109, 70)]","[(81, 53, 41), (59, 38, 19), (170, 134, 40), (207, 197, 158)]","[(28, 21, 17), (237, 246, 243), (55, 30, 19), (178, 148, 73), (170, 134, 40), (81, 53, 41), (89, 55, 22), (158, 105, 22)]"
paolo-veronese_temptation-of-st-anthony-1552.jpg,"[(90, 74, 47), (133, 117, 90)]","[(120, 101, 70), (90, 74, 47), (133, 117, 89), (159, 149, 131)]","[(103, 85, 55), (159, 150, 133), (146, 133, 111), (133, 117, 89), (120, 101, 70), (77, 62, 40), (172, 166, 154), (195, 193, 187)]"
giuseppe-arcimboldo_winter-1573(1).jpg,"[(73, 42, 51), (153, 96, 72)]","[(73, 42, 51), (128, 75, 66), (161, 99, 73), (194, 136, 85)]","[(143, 98, 76), (179, 100, 70), (195, 136, 85), (225, 177, 97), (73, 42, 51), (178, 116, 79), (111, 70, 66), (145, 79, 65)]"
tintoretto_the-fall-of-man-1578.jpg,"[(47, 36, 22), (161, 146, 127)]","[(47, 36, 22), (188, 188, 190), (96, 68, 38), (173, 138, 89)]","[(47, 36, 22), (188, 188, 190), (223, 196, 142), (191, 139, 81), (136, 97, 52), (143, 118, 82), (83, 62, 36), (109, 75, 41)]"
maerten-van-heemskerck_the-triumphal-procession-of-bacchus.jpg,"[(62, 47, 42), (139, 125, 115)]","[(111, 99, 89), (62, 47, 42), (152, 122, 97), (179, 180, 186)]","[(142, 146, 153), (37, 30, 29), (88, 65, 55), (173, 165, 159), (152, 122, 97), (201, 205, 216), (108, 87, 73), (115, 110, 105)]"
tintoretto_portrait-of-a-woman.jpg,"[(51, 52, 45), (165, 147, 77)]","[(51, 52, 45), (197, 182, 103), (102, 91, 46), (164, 134, 57)]","[(51, 52, 45), (121, 109, 49), (157, 123, 47), (171, 145, 68), (203, 193, 119), (191, 171, 87), (69, 65, 45), (97, 80, 40)]"
titian_sacrifice-of-isaac-1544.jpg,"[(49, 36, 33), (111, 95, 84)]","[(93, 76, 67), (49, 36, 33), (97, 89, 86), (161, 137, 117)]","[(97, 89, 86), (28, 22, 21), (131, 110, 93), (156, 135, 119), (70, 50, 46), (227, 195, 162), (75, 71, 69), (111, 82, 65)]"
el-greco_christ-as-saviour.jpg,"[(28, 31, 32), (111, 93, 79)]","[(28, 31, 32), (165, 136, 108), (40, 45, 46), (72, 54, 53)]","[(28, 31, 32), (40, 45, 46), (69, 52, 51), (52, 54, 53), (102, 104, 91), (113, 57, 54), (218, 130, 99), (239, 204, 151)]"
jacopo-pontormo_alessandro-de-medici.jpg,"[(39, 43, 32), (99, 83, 59)]","[(39, 43, 32), (57, 58, 43), (110, 79, 54), (173, 134, 95)]","[(39, 43, 32), (57, 58, 43), (191, 145, 100), (207, 169, 125), (144, 101, 66), (110, 79, 54), (138, 118, 92), (165, 125, 87)]"
hans-von-aachen_allegorie-on-the-battle-of-gur-sl-u-1604.jpg,"[(111, 89, 57), (163, 144, 112)]","[(168, 159, 136), (158, 128, 88), (95, 68, 35), (126, 111, 78)]","[(161, 140, 102), (73, 55, 31), (117, 81, 40), (155, 117, 74), (116, 103, 72), (168, 159, 136), (136, 108, 68), (137, 130, 101)]"
paolo-veronese_landscape.jpg,"[(98, 121, 118), (152, 175, 175)]","[(125, 146, 142), (71, 96, 93), (130, 163, 168), (174, 187, 182)]","[(174, 187, 182), (88, 91, 73), (140, 154, 146), (43, 62, 54), (109, 138, 137), (76, 115, 123), (108, 155, 168), (152, 172, 167)]"
tintoretto_marriage-at-cana-1561.jpg,"[(31, 24, 19), (95, 79, 65)]","[(62, 48, 38), (31, 24, 19), (101, 82, 63), (155, 137, 120)]","[(21, 18, 15), (164, 140, 115), (127, 112, 98), (62, 48, 38), (200, 184, 167), (41, 31, 22), (87, 74, 60), (115, 90, 66)]"
jacopo-pontormo_two-male-figures-looking-in-a-mirror-and-a-putto.jpg,"[(95, 98, 96), (150, 154, 156)]","[(114, 117, 115), (150, 154, 156), (62, 66, 63), (89, 93, 91)]","[(73, 77, 73), (89, 93, 91), (156, 159, 160), (138, 141, 143), (170, 174, 180), (114, 117, 115), (44, 48, 45), (60, 64, 62)]"
lavinia-fontana_portrait-of-antonietta-gonzalez-1595.jpg,"[(23, 20, 22), (151, 126, 102)]","[(23, 20, 22), (201, 175, 140), (69, 51, 51), (133, 100, 79)]","[(23, 20, 22), (168, 144, 111), (198, 161, 116), (117, 89, 74), (150, 111, 83), (69, 51, 51), (204, 184, 153), (233, 213, 179)]"
agnolo-bronzino_portrait-of-giovanni-de-medici-1545.jpg,"[(50, 38, 30), (181, 99, 78)]","[(50, 38, 30), (153, 65, 55), (194, 102, 81), (224, 163, 123)]","[(210, 106, 85), (175, 73, 61), (131, 57, 48), (233, 188, 142), (216, 138, 104), (178, 98, 76), (37, 29, 24), (64, 46, 36)]"
titian_the-flaying-of-marsyas-1576.jpg,"[(30, 21, 24), (99, 68, 60)]","[(30, 21, 24), (70, 46, 42), (100, 71, 63), (157, 107, 92)]","[(30, 21, 24), (138, 87, 74), (100, 71, 63), (70, 46, 42), (164, 112, 92), (167, 124, 114), (198, 149, 126), (214, 178, 159)]"
giorgio-vasari_the-annunciation-1571.jpg,"[(180, 168, 167), (227, 225, 227)]","[(193, 182, 182), (227, 225, 227), (154, 140, 138), (181, 169, 168)]","[(141, 126, 123), (154, 141, 139), (181, 169, 168), (193, 182, 182), (169, 155, 153), (227, 225, 227), (89, 76, 72), (123, 109, 107)]"
correggio_coronation-scene-1521(2).jpg,"[(170, 129, 98), (227, 211, 196)]","[(210, 162, 120), (227, 211, 196), (98, 71, 58), (164, 119, 93)]","[(87, 71, 65), (164, 119, 93), (210, 162, 120), (124, 89, 71), (241, 238, 232), (55, 36, 26), (198, 176, 160), (228, 192, 161)]"
el-greco_the-visitation.jpg,"[(54, 49, 41), (142, 148, 147)]","[(105, 111, 105), (54, 49, 41), (155, 159, 159), (202, 209, 220)]","[(184, 195, 209), (220, 223, 231), (33, 33, 30), (75, 66, 53), (164, 172, 176), (145, 146, 142), (93, 96, 88), (117, 126, 123)]"
el-greco_st-john-the-evangelist.jpg,"[(42, 50, 48), (125, 103, 95)]","[(42, 50, 48), (78, 72, 68), (137, 97, 87), (205, 171, 154)]","[(228, 197, 182), (220, 178, 157), (42, 50, 48), (78, 72, 68), (114, 92, 84), (160, 102, 91), (169, 146, 131), (205, 165, 147)]"
paolo-veronese_the-vision-of-saint-helena.jpg,"[(40, 25, 22), (143, 116, 88)]","[(40, 25, 22), (101, 72, 52), (170, 136, 90), (199, 183, 157)]","[(20, 15, 15), (125, 87, 59), (77, 58, 45), (183, 165, 141), (61, 35, 28), (216, 200, 173), (155, 125, 87), (184, 146, 93)]"
paolo-veronese_the-holy-family.jpg,"[(67, 54, 44), (150, 115, 91)]","[(125, 82, 59), (67, 54, 44), (147, 117, 93), (203, 180, 156)]","[(168, 125, 96), (127, 108, 89), (216, 199, 180), (190, 161, 131), (81, 73, 60), (125, 82, 59), (37, 26, 23), (69, 42, 32)]"
maerten-van-heemskerck_the-infanticide-in-bethlehem.jpg,"[(83, 71, 57), (165, 163, 154)]","[(51, 52, 49), (114, 90, 66), (135, 136, 128), (196, 190, 181)]","[(51, 52, 49), (89, 76, 62), (201, 204, 205), (197, 189, 174), (184, 162, 139), (140, 103, 69), (117, 117, 111), (153, 155, 146)]"
tintoretto_the-sacrifice-of-isaac-1578.jpg,"[(49, 37, 25), (177, 157, 136)]","[(49, 37, 25), (194, 189, 184), (132, 89, 52), (190, 158, 124)]","[(108, 78, 47), (217, 150, 88), (213, 178, 139), (49, 37, 25), (194, 189, 184), (155, 101, 57), (146, 122, 85), (185, 184, 185)]"
titian_tarquin-and-lucretia-1576.jpg,"[(41, 34, 30), (122, 93, 74)]","[(41, 34, 30), (80, 59, 51), (132, 99, 79), (194, 154, 114)]","[(204, 175, 136), (178, 133, 98), (41, 34, 30), (225, 200, 154), (80, 59, 51), (205, 162, 115), (119, 89, 73), (146, 109, 85)]"
cristovao-de-figueiredo_exalta-o-da-santa-cruz-1530.jpg,"[(27, 22, 25), (120, 84, 70)]","[(27, 22, 25), (93, 46, 37), (110, 84, 71), (183, 160, 137)]","[(69, 38, 34), (81, 79, 74), (27, 22, 25), (140, 89, 69), (117, 54, 40), (167, 132, 99), (172, 162, 155), (226, 216, 193)]"
jacopo-pontormo_adoration-of-the-magi.jpg,"[(88, 65, 58), (174, 130, 101)]","[(159, 104, 81), (88, 65, 58), (169, 146, 115), (207, 168, 124)]","[(48, 40, 40), (198, 152, 111), (81, 54, 51), (169, 146, 115), (215, 183, 137), (111, 83, 71), (145, 100, 80), (173, 107, 83)]"
paolo-veronese_rescue-of-moses-from-the-waters-of-the-nile.jpg,"[(82, 66, 71), (158, 144, 119)]","[(82, 66, 71), (136, 113, 96), (150, 153, 132), (212, 197, 154)]","[(112, 105, 93), (65, 58, 68), (207, 182, 144), (160, 121, 99), (150, 153, 132), (217, 212, 164), (85, 70, 72), (114, 76, 76)]"
