ObjectID,cutBy2_0,cutBy2_1,cutBy4_0,cutBy4_1,cutBy4_2,cutBy4_3,cutBy8_0,cutBy8_1,cutBy8_2,cutBy8_3,cutBy8_4,cutBy8_5,cutBy8_6,cutBy8_7
joaquã­n-sorolla_portrait-of-countess-of-santiago-1894.jpg,887355,c7b188,786449,978260,b39e78,dac599,9f8e75,dec898,c8ad7a,d4bc8c,786449,e3d5b3,8c785a,a38d66
yiannis-tsaroychis_p308(1).jpg,423833,898078,5a4e43,423833,9b9286,d3d2d1,a09c96,b6b3ad,99856f,7f7568,d3d2d1,5a4e43,3a312e,4a3f38
arnold-bã¶cklin_the-bagpiper.jpg,2b2a27,9f9da0,2b2a27,787276,abaeb6,e0e2e1,544c4c,e7ecee,d8d8d4,8f8a8f,6e6a6e,abaeb6,1f211e,383231
george-luks_prospect-park.jpg,555c35,767d63,5e694d,555c35,7e805a,9ea196,5f6036,5e694d,7e805a,a6abad,464c36,95977f,5f7337,6e7b2f
fã©lix-del-marle_self-portrait-1913.jpg,a79b86,eee4cf,eee4cf,e1d7bd,40352b,9b8a72,786550,eee4cf,534638,2c241e,948167,b0a188,dacdb0,e8e0ca
john-french-sloan_humoresque-1915.jpg,535941,a69a8b,aca6ad,9f8d69,454b22,626761,8c7c85,90783c,6a6e80,596042,aca6ad,afa170,2e321d,5c6326
joaquã­n-sorolla_children-on-the-beach-1910.jpg,6c5d4d,a6896e,937661,b89c7c,5e4a3c,7a705d,9c9687,705543,937661,7a705d,d1af8a,4c3e36,9f8b72,d59d6c
eugã¨ne-grasset_joan-of-arc-1894 2.jpg,696154,c1a58c,c7b59c,bc957c,49463c,887d6c,978b79,c7b59c,b59c84,bfac92,796e5e,49463c,bf563a,bb6f53
ferdinand-georg-waldmã¼ller_the-sch-nberg-seen-from-hoisernradalpe-1833.jpg,4a5b48,8b9277,7a8157,4a5b48,7b8377,bdc1b6,7b8377,4f603b,e3e8e3,56665a,2d4231,7a8157,919379,9ca396
joaquã­n-sorolla_virgin-mary-1887.jpg,372b1e,bb8d4e,a87c3f,ce9e5c,1c1914,533e27,1c1914,302821,d7a45c,c09154,a87c3f,e1b16d,654628,876334
george-luks_frank-crane.jpg,8d785a,e4ba81,e4ba81,4b4940,caa26e,d5ae7d,313333,e2b378,3f433e,caa26e,d5ae7d,e7c08b,796d4f,9a8864
joaquã­n-sorolla_portrait-of-a-woman.jpg,1e1d19,655b52,423932,1e1d19,554940,bcb1a5,423932,1e1d19,554940,7f6c5b,d8d3cb,8b8074,ac9f90,cab39d
eugã¨ne-grasset_inqui-tude.jpg,565b46,c4b058,bea030,cac180,3f3e28,6d7965,272a25,b4882b,c8b835,d1ccad,57512b,c3b554,59604d,81927d
joaquã­n-sorolla_inquisitive-child-1916.jpg,6b5e5b,9ca6ab,7f8da5,b9bfb1,514a55,867361,c0c9a8,7b6357,514a55,cddbdc,90826a,aaaba0,747b94,8b9fb6
fã©lix-del-marle_the-port-1914-1.jpg,0c110d,714c2e,0c110d,443724,98341e,a38e52,a1833a,421c14,4b4525,0c110d,a5996a,98341e,34503e,4e6f48
joaquã­n-sorolla_valencia-landscape-1894.jpg,52573a,a89d7b,857f5b,52573a,c6ae85,d2c8b2,404a36,918657,c6ae85,9c9471,d2c8b2,63643e,666b4f,7f7753
roger-bissiã¨re_femme-couch-e-dans-l-herbe-1926.jpg,464237,918163,80643f,a19e86,3e3223,4e534b,7a512d,3e3223,97a197,4e534b,867652,928c70,c4b48f,d0ccb6
eugã¨ne-grasset_a-la-place-clichy 2.jpg,605f6a,e1d0af,ecf1ee,d7af6f,564336,6b7b9e,ecf1ee,dbb254,d87a31,d4c79d,94a1a5,425498,2c2128,806544
arnold-bã¶cklin_triton-and-nereid-1877.jpg,533f22,a9987e,c4b4a2,533f22,71664c,ac9368,d1b99d,3a2b1b,d9cbc3,ac9368,71664c,b2a795,5a4728,7d602a
joaquã­n-sorolla_sad-inheritance-study-beach-rascals-1908.jpg,3a423f,949d98,6f7c7d,b9bdb3,2c3536,494f48,3c4645,2c3536,48504c,bfccca,b3af9c,6f7c7d,54574b,75674a
arnold-bã¶cklin_spring-1875 2.jpg,2b1c25,7f736c,2b1c25,a9a29b,3f3431,6a5349,3f3431,8f8c89,ae9a89,b4b2ad,574340,2b1c25,725749,866f5c
john-french-sloan_independence-square-philadelphia-1900.jpg,503236,aa7e5f,c1987c,936441,3e2b2e,61393d,3e2b2e,7c5440,ab7343,ecdbc8,d4a577,a37058,59363a,6a3c40
eugã¨ne-grasset_spring-1894.jpg,1b1814,897f69,abab9e,685433,0f0c06,282421,0f0c06,221911,543d27,898982,7c6a40,ccccba,2c261e,2e3944
arnold-bã¶cklin_odysseus-und-kalypso-1883 2.jpg,21160e,796654,21160e,533521,8e7d6a,b3afa3,aaa08e,442f1f,b3afa3,21160e,613a24,9c9182,6d4a2e,857969
edward-hopper_study-of-a-seated-woman.jpg,a1a08d,eeeccc,eeeccc,deddc1,3b3b32,8c8b7d,e7e8cb,eeeccc,25261f,9d9d8e,515046,d5d3b8,716f63,848374
grã©goire-michonze_village-with-figures-1931.jpg,505043,a2aea8,3a3f37,65624e,7d887f,c7d5d2,3a3f37,d9ecee,565c4b,6f756a,b6beb7,746951,8a8d78,8ba8af
joaquã­n-sorolla_portrait-of-dona-elena-ortuzar-blasco-ibanez.jpg,2c1721,9c766b,2c1721,7d5045,a2847f,d5b2a4,dcc5be,5c3d3e,cea08a,2c1721,875548,a2847f,a36c55,c47850
andrã©-lhote_le-judgment-de-paris-1927 2.jpg,5e4935,909082,627777,bea98d,393a30,825839,70846d,75979d,393a30,b18f6d,516169,cbc2ac,6b4f35,99613c
joaquã­n-sorolla_the-smugglers-1919.jpg,5d594b,958e83,717575,b9a791,3b4743,7f6b53,b7a894,3b4743,b0997b,ccc4b8,978778,7f6b53,295670,6c7074
arnold-bã¶cklin_soldiers-amount-towards-a-mountain-fortress.jpg,33281e,5f4f3a,33281e,5b4226,515047,746955,6c6e66,515047,605e54,33281e,5b4226,988d77,745b3b,a9763f
george-luks_boy-with-blue-cap.jpg,1e1c16,524d3b,1e1c16,2d2b21,3d3e3a,b2a070,1e1c16,6b6548,2d2b21,b1965b,3d3e3a,c5b485,e3c683,e7d9b0
arnold-bã¶cklin_the-sacred-grove-1886.jpg,705034,ab8b61,997545,705034,aa8352,d0c1a8,5d412f,9a7b50,ba8c53,dcdfd7,825f3a,c4a279,8a6c44,a77d46
joaquã­n-sorolla_orchard-house-valencia-study-1908.jpg,6a3e25,c5966d,b67647,d3b694,482b1b,8b512e,d8bc97,e7d8be,c18553,c7a27d,ac673a,482b1b,844726,925b37
fã©lix-del-marle_the-port-1914.jpg,37312c,be8260,b2583f,37312c,ca9a58,cbbda8,3d3330,201d1a,5f594e,cbbda8,c3482d,ca9a58,856a58,bc664c
joaquã­n-sorolla_boats-on-the-beach-1909.jpg,857b66,aba89a,9b8f73,6f6759,939692,c3baa3,baac8f,939692,7f7a69,67615a,cdc8b7,564837,92856d,a49979
arnold-bã¶cklin_war-1896-1 2.jpg,674e42,a68b6e,845e4e,c8b88e,524540,7b5744,524540,71584e,6f4d44,97644e,ab8b59,e5e4c3,7e5744,906a45
joaquã­n-sorolla_before-the-bath-1909.jpg,5f564f,aa9d83,94866f,5f564f,b3a581,ccc4ab,938c81,29201e,767473,b3a581,ccc4ab,664f39,927853,998968
joaquã­n-sorolla_san-martin-bridge-at-toledo-1906.jpg,484745,bcaea0,393426,565964,ac967e,ccc5c2,595963,4e463d,6380b3,393426,c2ab91,ccc5c2,937c54,998783
fã©lix-del-marle_self-portrait-1913 2.jpg,a79b86,eee4cf,eee4cf,e1d7bd,40352b,9b8a72,786550,eee4cf,534638,2c241e,948167,b0a188,dacdb0,e8e0ca
andrã©-lhote_nature-morte-au-chinois-1930.jpg,303f31,745e3d,62422f,303f31,616e49,ac854c,9d6c26,2d2e25,a48066,344f3e,616e49,62422f,c7b972,dcc48e
john-french-sloan_hairdresser-s-window-1907.jpg,49494f,9f9478,49494f,b3ac8a,7e6f60,988a6c,88826c,cfbc84,a9926b,cfc9a1,7e6f60,49494f,858a80,a9a083
arnold-bã¶cklin_dragon-walking-between-rocks 2.jpg,271e1a,5f5143,271e1a,493a2d,5a544c,927a66,271e1a,8e7d6e,5a544c,88684e,a8907b,aea79f,3f342a,524130
arnold-bã¶cklin_melancholy 2.jpg,251a1a,47372e,2e211f,251a1a,3e3026,806c54,2e211f,251a1a,3e3026,554430,9d8062,735b44,c1a78a,dac7b3
michael-bell_check-in-check-out-2010.jpg,272820,d5cdac,e9e4c9,c0b790,11120c,3d3f33,11120c,292b21,d2cb9e,b9ac92,e9e4c9,a49971,414234,626354
edward-hopper_el-palacio.jpg,686c47,abb9bc,afc1d1,a8b1a7,56561f,7a836e,afc1d1,a9b7be,667467,827125,2b3c19,8d9175,a4a781,a9b1a0
arnold-bã¶cklin_elysian-fields-1877 2.jpg,5c3a0d,907949,78591c,5c3a0d,8f7943,c0b8a9,47270c,7c6a3f,a38847,d0cdce,704d0f,b1a284,674a1b,8a691e
joaquã­n-sorolla_boxing-raisins-javea-1901.jpg,4d3523,9e8476,886d5c,4d3523,ac8971,bbaead,31261d,8f694a,665141,ac8971,957d74,6a4428,ae9895,c8c3c6
mestre-ataã­de_a-coroa-o-da-virgem-pela-sant-ssima-trindade-detail-1811.jpg,4f4434,bb8d58,b97338,bda678,433729,5b513f,765b37,bd9960,beb48f,76735c,b97338,403b34,2b2e2a,5a4029
arnold-bã¶cklin_the-muse-of-anacreon-1873 2.jpg,242b2f,7a6e5d,4f3827,242b2f,867f6a,c2cabc,221e1a,b18a60,5b7475,4f3827,a6c0be,253745,d8bd93,e2e9df
john-french-sloan_gray-day-jersey-coast-1911.jpg,606368,a1a080,a09a6e,a1a692,4b4f56,747779,575d6d,868f8e,b5b07e,a09a6e,40413f,c4c8ae,74746b,747a87
joaquã­n-sorolla_herding-geese-in-the-asturias-1903.jpg,303b1d,6e6a37,303b1d,55562b,6b733a,a18b4b,495229,6b733a,303b1d,9a8239,61592d,9f8a4a,9c8e64,c6ad7d
joaquã­n-sorolla_new-york.jpg,292821,997c48,292821,785f33,c2943e,b1a07c,d59d3b,9e9479,c5ac7f,ae8b42,605436,906a30,211a11,313532
george-luks_bleeker-and-carmine-streets.jpg,22211f,705c4a,22211f,4b403a,7d5a44,ad976f,96805e,848b81,22211f,7d5a44,c4b086,d6a257,463a31,504744
joaquã­n-sorolla_ropemakers-1893.jpg,36362f,a6a491,36362f,d0d2c6,6c604b,8e8a6b,9f9671,7c7e66,cccfc2,36362f,6c604b,b1af9c,dedfd0,e5eceb
john-french-sloan_daisy.jpg,1a1816,524637,1a1816,211f1e,443529,c3a776,1a1816,211f1e,2d2725,463628,734f33,d8c9a0,967645,c59350
edward-hopper_morning-in-a-city.jpg,3b2d24,80896f,3b2d24,626746,7c9387,bfc4a8,778b76,575940,829c99,3b2d24,c6d2c7,6d754c,9ea787,d1c48b
joaquã­n-sorolla_the-breakwater-at-san-sebastian-1917.jpg,5f5b5b,ab9e94,9b8a7d,5f5b5b,a9a19e,ccc3b7,3f4248,c3b5a2,a9a19e,595553,9b8a7d,716b68,c4bcb5,e7e6e2
joaquã­n-sorolla_malvarossa-valencia.jpg,5c5140,b1907a,82705d,b1907a,1b2119,53432c,916e4f,1b2119,b0998a,948a83,b2886b,53432c,6a5940,786e63
joaquã­n-sorolla_under-the-sawning-at-zarauz-beach-1910.jpg,8b6f58,bdb9a8,a58264,725d4b,acafa3,cfc3ad,775744,cbb594,856e57,48403a,d2d2c5,a58264,9fa6a0,b9b7a6
eugã¨ne-grasset_the-art-of-drawing-1894 2.jpg,977444,b8b9a9,d38f3d,5b594a,909887,e1dacc,eaeadd,383f3b,615041,d7cbbc,6a6a57,d38f3d,677b73,b8b69a
edward-hopper_gloucester-harbor.jpg,4e5041,bcc1c5,cad6e9,aeada0,3e3d29,5f6359,cad6e9,555747,b1aa91,696f6a,bbc1c4,3e3d29,907f53,8f8e80
john-french-sloan_cornelia-street-1920.jpg,313430,aab56f,cce07b,313430,6b624a,a4b07b,624c3a,cce07b,9d8758,a0bd90,73795a,b4c072,262a28,3d3d38
arnold-bã¶cklin_centaurs-1873.jpg,4a2f29,bdb6b4,d9d7d6,a19692,291f1d,6b4034,e1e2e2,291f1d,d1cbca,b9b4b1,a48472,6b4034,75625a,6c7790
joaquã­n-sorolla_to-the-water-1902.jpg,44423e,9e987b,acb0a2,908053,3c2f28,4c5554,d6dcd4,c3b693,8b9691,827046,3c2f28,9e9161,3e4241,5a6867
joaquã­n-sorolla_resting-bacchante-1887.jpg,77633e,a99a7a,8f8369,c3b28b,494238,a58444,917443,b99446,494238,bda26e,7f735c,cac1a9,a08d65,9f9986
arnold-bã¶cklin_putto-and-butterfly-1896 2.jpg,4f5753,9c7b4e,795f3b,4f5753,9d804f,e1af74,d69e5f,edbf89,a07c3e,ad864f,868471,795f3b,4c4c45,536161
edward-hopper_model-sitting.jpg,3f2f21,886746,7a583a,3f2f21,89643f,a68964,ddb67d,856f55,7a583a,ebcb96,89643f,a8875e,281e15,56412c
grã©goire-michonze_cows-at-pasture-1969.jpg,43552b,62864a,4e8241,43552b,698141,839164,979c75,698141,828860,71854e,4e8241,bdc5b1,354123,516932
william-james-glackens_central-park-in-winter.jpg,384143,82938e,6c7a6f,99abad,2a2c26,455660,6989a3,6d8176,2a2c26,c9cdb7,8b977f,455660,54666a,636b5f
john-french-sloan_santa-fe-siesta-1949.jpg,4c595d,c2a67a,ab8553,dac8a2,4f4338,496e82,548db0,d6b06f,627c78,dddfd6,38586f,ab8553,2c3036,72563a
antã³nio-de-carvalho-da-silva-porto_carro-de-bois 2.jpg,a1947c,e8e8df,e8e8df,d9d1b7,443727,8d7859,e2decf,2c261d,e8e8df,5d4932,97896f,826742,c7b68f,dbd1b0
joaquã­n-sorolla_aureliano-de-beruete-1902.jpg,1f1d19,44412f,2a2923,1f1d19,39382b,847c4c,2a2923,1f1d19,39382b,9c9961,605a38,938b51,cdb76c,eadb95
joaquã­n-sorolla_seashore-1906.jpg,6d5951,afad93,b9a278,a6b8ae,5b4b4c,7e6657,8cafb2,a49a84,5e452d,c0c1aa,cdaa6c,58516a,7d5d36,807078
john-french-sloan_sally-and-paul-reds-and-greens.jpg,3b4333,9a8a61,856b46,3b4333,a49f5a,b8b29c,8f9651,b8a864,a16c48,30342a,47513b,b8b29c,696439,6c7150
eugã¨ne-grasset_joan-of-arc-1894.jpg,696154,c1a58c,c7b59c,bc957c,49463c,887d6c,978b79,c7b59c,b59c84,bfac92,796e5e,49463c,bf563a,bb6f53
edward-hopper_adam-s-house.jpg,615d4d,d5d4cd,d5d4cd,3d3c33,706a57,9b9376,70633d,707171,312e21,494b44,d5d4cd,99968d,8e8562,ae9b5d
grã©goire-michonze_scene-de-village-aux-oiseaux-bleus.jpg,786f50,9e9580,61604c,8f7e55,8b8674,b1a48c,837255,8d8169,61604c,a89675,8a8b7f,9b8a55,b2a495,c4bfaf
arnold-bã¶cklin_pan-frightening-a-shepherd 2.jpg,4d4944,9d7d57,896b46,b18f67,4b3925,505963,5e482b,372a1e,aa8455,a38d75,cea87f,896b46,54504d,4c6279
edward-hopper_chair-car-1965.jpg,2c4c19,8ca367,2c4c19,9bb087,5e8247,9eab47,1c2f0e,7aa081,c5ba40,769b4d,bbc08d,5e8247,376614,426c34
joaquã­n-sorolla_near-jaca.jpg,817249,c3baa5,ae905d,555436,a1abb4,e5ca95,e1bf82,9b875f,c19a5a,706e41,e8d5a9,393a2b,9e998c,a4bddc
fã©lix-del-marle_nu-agenouill-sur-fond-bleu-1937.jpg,414a72,a36053,c85525,7e6c80,332e3d,5065a6,5065a6,221915,434365,586aa2,6d687c,d87441,af4721,e16228
joaquã­n-sorolla_windmills-on-the-tagus-toledo-1906.jpg,73694d,b6a78c,907e59,565442,9f907d,cdbe9a,876f57,676749,46403a,c7b185,998c5b,d3caaf,968377,a99d84
joaquã­n-sorolla_gardens-of-la-granja-1907.jpg,626a6b,a9a18a,bcb6a5,626a6b,89766d,a4a370,697378,89766d,ccc599,a69f95,d7d6d1,5b615e,909371,b9b46e
joaquã­n-sorolla_the-old-bridge-of-avila-1910.jpg,654531,ca9a74,c68752,cead96,40291a,896148,c19d89,cd9560,96725c,be7943,7c5133,40291a,dbb893,d9c3b4
antã³nio-de-carvalho-da-silva-porto_pequena-fiandeira-napolitana-1877.jpg,594a3c,beaf94,cbc2a9,b09c7f,302722,816e56,1e1c1b,b5a78d,908068,715b45,cbc2a9,ab9270,342c26,52382b
eugã¨ne-grasset_la-belle-jardiniere-november-1896.jpg,5d5046,aaa195,423e3c,776350,888178,ccc0b3,796452,65584d,dededb,423e3c,baa38b,888178,8b6850,a9855a
ferdinand-georg-waldmã¼ller_the-roman-ruins-in-schoenbrunn-1832.jpg,4d4940,907c65,4d4940,7e6a55,8f806b,b39b80,ae9985,726351,8f806b,4d4940,ab906f,8a7159,c1ad8f,cabbad
arnold-bã¶cklin_self-portrait.jpg,140f0a,6f5233,140f0a,413621,7f4f27,ba8e64,d0a884,140f0a,d1894f,6b4423,413621,945a2b,9d774e,aa8f6e
grã©goire-michonze_family-1964.jpg,6c5345,747873,5b6769,8c8a7c,474a46,915c43,474a46,5b6769,914e3b,768a91,98a9a1,906a4b,7c7061,a9875e
arnold-bã¶cklin_children-carving-may-flutes-1877.jpg,745414,b3a975,cbc1a1,9c9249,5d4311,8a6418,d2cbba,835014,c4b888,91781c,89873e,af9d55,562e0d,645815
andrã©-lhote_cordes-1912.jpg,7b7d68,8d9fa8,506962,a6926e,7290a2,a7adad,7d9ea3,b8a877,a7adad,957b65,5f7d72,6783a1,2e473f,546466
edward-hopper_rooms-by-the-sea.jpg,67737b,d4dccb,d4dccb,818991,4d4734,4e7294,83909d,4e7294,eceed7,cadad0,7e8285,aebaad,3b3528,605a41
joaquã­n-sorolla_morning-sun-1901.jpg,3f3f3a,a19987,b2b0a8,8f8166,2c2a26,52534e,888577,969795,81715a,b29c6d,2c2a26,cecabc,47443b,5e6262
joaquã­n-sorolla_three-sails-1903.jpg,7f7e70,c0cad0,c0cad0,5b5c58,948c76,b4b199,919493,d1d8da,b0bdc6,b4b199,988459,493e36,636b6e,768989
andrã©-lhote_sur-la-terrasse-1945.jpg,416358,ad9360,a1a189,416358,b45b32,beb03d,beb03d,9b8f84,5d918a,498457,b45b32,a8b28f,2a2525,32515c
grã©goire-michonze_scene-paysanne.jpg,51503b,958258,846e38,51503b,88795d,c3b494,e7e4d0,88795d,54574d,4e4a29,bdbbab,b4996b,7b6038,8d7c38
john-french-sloan_gloucester-inlet-1914.jpg,9c7c4e,dcc3b7,e8e0df,d0a690,8b6c2c,ad8d71,e8e0df,7c802a,d3beba,6f3e27,ce8f66,a1792e,a77e50,b39c92
joaquã­n-sorolla_the-nap-asturias-1903.jpg,584b39,907c62,7a6952,584b39,997c56,b4a28c,997c56,3d3b34,a78e6f,725b3f,b09f8c,7a6952,baaea7,ebece8
joaquã­n-sorolla_looking-for-shellfish-1905.jpg,5f564a,baa18c,d5b59b,9e8d7d,364347,89694d,364347,d1a37e,645847,ad7953,d9c6b8,bd9e83,5d6871,a1907c
michael-bell_room-service-2008.jpg,353430,a39f9b,1e2120,4c4740,7d7b79,c9c2bc,3b3c39,4c4b46,1e2120,d7d7d7,7d7b79,715b49,b29e91,c3bcb0
ferdinand-georg-waldmã¼ller_yard-of-the-old-heum-ller-in-vienna-1859.jpg,605348,908170,7f7161,605348,998871,a89c8d,6f5e51,524740,a49786,9e8e7b,998871,7f7161,bfb6a1,bfc6cb
andrã©-lhote_acacias-1959 2.jpg,617264,c1a266,627f82,5f6447,c19040,c1b38c,b16c3d,73834e,d1b443,7c9a86,4c453f,49657f,b59c82,cecb95
joaquã­n-sorolla_the-cemetery-at-sierra-nevada-granada-1910.jpg,534331,7f6e58,655949,534331,967554,9e907b,938268,967554,988973,655949,978f87,534331,c5bdaf,ecede6
arnold-bã¶cklin_astolf-rides-away-with-his-head-lost-1873.jpg,292116,784e2b,292116,503c22,79552e,c66d3d,724a27,292116,503c22,7f6035,e58045,bb5e33,bd743e,b97d53
joaquã­n-sorolla_boy-on-the-sand.jpg,8f8d99,ccb99a,9c9dac,837d85,c6ad8d,d3c6a8,c5b3a1,6e7697,9c9dac,d3c6a8,c7a779,696979,937e7b,a1968a
