ObjectID,cut_2,cut_4,cut_8
80256,"[(84, 68, 59), (152, 138, 112)]","[(152, 138, 112), (115, 93, 69), (52, 39, 33), (54, 48, 64)]","[(146, 129, 99), (103, 75, 50), (126, 111, 88), (159, 147, 125), (78, 65, 57), (29, 32, 71), (35, 30, 30), (68, 49, 36)]"
136184,"[(129, 134, 133), (203, 190, 153)]","[(203, 190, 153), (176, 171, 151), (49, 71, 101), (115, 123, 130)]","[(90, 104, 121), (130, 136, 139), (111, 121, 130), (203, 190, 153), (110, 112, 109), (176, 171, 151), (39, 63, 96), (59, 80, 106)]"
420263,"[(110, 77, 85), (123, 128, 172)]","[(87, 90, 145), (159, 167, 198), (69, 62, 93), (151, 93, 77)]","[(72, 88, 148), (132, 147, 188), (103, 91, 142), (154, 71, 62), (69, 62, 93), (187, 187, 209), (119, 105, 89), (177, 124, 94)]"
79803,"[(154, 148, 141), (220, 216, 206)]","[(204, 205, 198), (220, 216, 206), (46, 43, 47), (161, 138, 123)]","[(224, 221, 214), (204, 205, 198), (46, 43, 47), (157, 128, 102), (111, 85, 76), (188, 170, 157), (219, 207, 190), (215, 213, 207)]"
100344,"[(35, 29, 26), (66, 51, 45)]","[(35, 29, 26), (48, 39, 35), (66, 51, 45), (102, 75, 67)]","[(101, 76, 68), (113, 82, 72), (92, 64, 56), (66, 51, 45), (35, 29, 26), (48, 39, 35), (119, 91, 82), (145, 128, 120)]"
78738,"[(39, 52, 44), (87, 82, 58)]","[(39, 52, 44), (60, 55, 38), (113, 90, 46), (113, 130, 111)]","[(201, 198, 175), (55, 92, 77), (39, 52, 44), (111, 115, 92), (60, 55, 38), (170, 165, 140), (92, 82, 50), (135, 98, 41)]"
80083,"[(184, 181, 177), (212, 211, 208)]","[(212, 211, 208), (199, 195, 191), (157, 152, 147), (181, 180, 180)]","[(172, 169, 167), (181, 180, 180), (154, 154, 154), (212, 211, 208), (131, 127, 122), (199, 195, 191), (174, 150, 134), (170, 165, 159)]"
79340,"[(84, 68, 45), (135, 108, 67)]","[(84, 68, 45), (118, 92, 58), (144, 116, 69), (158, 133, 82)]","[(169, 141, 84), (165, 136, 79), (144, 116, 69), (148, 125, 80), (84, 68, 45), (118, 92, 58), (172, 144, 88), (178, 154, 100)]"
79354,"[(54, 56, 61), (113, 99, 108)]","[(101, 78, 91), (54, 56, 61), (101, 113, 119), (147, 128, 133)]","[(139, 111, 118), (48, 49, 51), (61, 62, 70), (101, 113, 119), (89, 68, 78), (114, 87, 103), (146, 132, 138), (165, 159, 158)]"
98800,"[(121, 79, 68), (202, 166, 128)]","[(166, 96, 71), (76, 63, 65), (198, 150, 91), (205, 181, 164)]","[(180, 137, 91), (65, 44, 44), (217, 163, 91), (166, 96, 71), (88, 81, 87), (180, 164, 157), (228, 187, 136), (234, 209, 204)]"
78923,"[(27, 27, 24), (51, 47, 41)]","[(37, 35, 33), (27, 27, 24), (51, 44, 39), (78, 73, 57)]","[(37, 35, 33), (27, 27, 24), (63, 61, 50), (51, 44, 39), (83, 74, 57), (95, 90, 71), (115, 103, 61), (116, 107, 89)]"
79383,"[(54, 60, 75), (98, 100, 106)]","[(91, 92, 94), (54, 60, 75), (85, 93, 114), (124, 123, 121)]","[(114, 113, 113), (85, 93, 114), (61, 70, 96), (83, 86, 92), (99, 97, 96), (133, 132, 128), (37, 40, 45), (58, 60, 62)]"
80040,"[(55, 66, 68), (107, 90, 78)]","[(109, 74, 59), (55, 66, 68), (90, 101, 96), (119, 113, 96)]","[(41, 45, 46), (69, 87, 90), (152, 116, 75), (104, 109, 100), (90, 101, 96), (109, 74, 59), (119, 106, 80), (116, 126, 139)]"
105764,"[(56, 47, 32), (116, 104, 74)]","[(56, 47, 32), (92, 79, 53), (126, 112, 76), (154, 145, 115)]","[(146, 137, 109), (162, 153, 121), (126, 112, 76), (74, 64, 45), (56, 47, 32), (110, 98, 67), (100, 82, 52), (115, 99, 59)]"
78937,"[(200, 194, 173), (232, 226, 211)]","[(222, 212, 187), (232, 226, 211), (143, 150, 137), (212, 202, 179)]","[(222, 212, 187), (248, 249, 246), (225, 214, 191), (212, 202, 179), (115, 130, 110), (170, 170, 165), (225, 217, 195), (238, 238, 233)]"
98633,"[(146, 131, 69), (149, 157, 193)]","[(196, 146, 81), (97, 116, 57), (120, 144, 205), (177, 170, 181)]","[(123, 157, 70), (114, 116, 55), (196, 146, 81), (28, 34, 34), (163, 144, 166), (120, 144, 205), (189, 186, 161), (195, 207, 230)]"
102745,"[(151, 134, 89), (201, 184, 140)]","[(178, 157, 104), (201, 184, 140), (89, 78, 58), (161, 141, 90)]","[(158, 136, 78), (193, 171, 113), (163, 147, 103), (210, 198, 168), (127, 114, 81), (178, 157, 104), (23, 19, 16), (77, 67, 53)]"
80068,"[(94, 97, 52), (161, 162, 112)]","[(151, 146, 82), (171, 179, 141), (80, 82, 48), (108, 113, 56)]","[(104, 111, 51), (159, 171, 135), (182, 186, 148), (137, 131, 67), (112, 116, 60), (80, 82, 48), (152, 159, 112), (178, 163, 82)]"
78894,"[(157, 148, 100), (175, 182, 179)]","[(198, 196, 115), (175, 182, 179), (95, 67, 69), (138, 133, 99)]","[(198, 196, 115), (138, 133, 99), (169, 189, 188), (118, 63, 53), (139, 144, 158), (71, 70, 85), (197, 192, 162), (194, 204, 209)]"
80691,"[(147, 65, 38), (126, 122, 104)]","[(136, 117, 137), (147, 65, 38), (129, 96, 74), (103, 157, 67)]","[(103, 157, 67), (164, 38, 28), (151, 60, 42), (134, 134, 158), (137, 99, 116), (107, 124, 53), (148, 67, 76), (110, 126, 72)]"
79234,"[(91, 89, 83), (207, 201, 184)]","[(207, 201, 184), (32, 33, 31), (124, 120, 111), (177, 171, 158)]","[(21, 22, 21), (177, 171, 158), (86, 84, 78), (111, 107, 100), (207, 201, 184), (149, 144, 134), (31, 32, 31), (53, 53, 51)]"
79220,"[(51, 61, 46), (177, 122, 77)]","[(158, 70, 42), (51, 61, 46), (197, 164, 68), (195, 184, 157)]","[(228, 227, 221), (235, 203, 69), (215, 208, 185), (168, 150, 111), (159, 125, 67), (158, 70, 42), (46, 49, 34), (57, 73, 58)]"
128999,"[(61, 61, 59), (196, 194, 189)]","[(227, 226, 222), (164, 162, 156), (39, 40, 38), (84, 83, 79)]","[(65, 65, 62), (242, 242, 242), (212, 209, 202), (185, 182, 175), (102, 101, 96), (143, 141, 136), (31, 31, 30), (48, 48, 46)]"
161341,"[(223, 225, 230), (248, 249, 251)]","[(248, 249, 251), (245, 246, 249), (167, 171, 181), (236, 238, 240)]","[(248, 249, 251), (245, 246, 249), (236, 238, 240), (205, 207, 213), (167, 170, 171), (127, 131, 133), (147, 161, 219), (191, 192, 194)]"
78658,"[(33, 30, 28), (120, 119, 118)]","[(33, 30, 28), (167, 168, 167), (53, 45, 40), (95, 96, 98)]","[(53, 45, 40), (61, 59, 58), (81, 85, 90), (151, 153, 153), (33, 30, 28), (119, 120, 122), (174, 174, 173), (192, 192, 189)]"
79546,"[(195, 193, 180), (233, 234, 230)]","[(233, 234, 230), (219, 218, 206), (148, 143, 129), (195, 192, 178)]","[(206, 198, 178), (233, 234, 230), (219, 218, 206), (191, 179, 158), (125, 130, 130), (184, 186, 179), (67, 68, 57), (103, 103, 84)]"
78670,"[(58, 71, 70), (115, 118, 105)]","[(101, 95, 81), (58, 71, 70), (118, 128, 111), (142, 153, 148)]","[(129, 144, 142), (51, 56, 54), (154, 163, 155), (105, 123, 115), (131, 132, 107), (64, 85, 87), (108, 82, 56), (94, 107, 106)]"
79208,"[(72, 73, 77), (175, 119, 107)]","[(157, 63, 48), (72, 73, 77), (171, 138, 127), (213, 212, 204)]","[(157, 63, 48), (22, 23, 27), (213, 212, 204), (111, 115, 121), (184, 187, 178), (44, 40, 41), (159, 67, 53), (158, 113, 99)]"
78664,"[(124, 96, 66), (228, 190, 141)]","[(76, 59, 41), (173, 133, 91), (215, 179, 135), (242, 201, 147)]","[(240, 194, 136), (217, 180, 132), (76, 59, 41), (244, 208, 159), (229, 188, 136), (183, 162, 135), (138, 103, 70), (207, 164, 111)]"
118899,"[(42, 46, 50), (150, 174, 152)]","[(11, 12, 15), (150, 174, 152), (39, 51, 58), (106, 106, 112)]","[(11, 12, 15), (28, 32, 32), (51, 70, 84), (157, 186, 171), (109, 116, 129), (143, 161, 133), (85, 91, 92), (123, 102, 97)]"
78843,"[(72, 75, 71), (157, 155, 135)]","[(89, 95, 94), (54, 56, 48), (143, 138, 113), (171, 171, 157)]","[(36, 40, 42), (171, 171, 157), (109, 115, 106), (149, 150, 125), (69, 75, 81), (72, 72, 54), (136, 119, 80), (137, 134, 123)]"
101476,"[(171, 163, 169), (238, 235, 239)]","[(238, 235, 239), (219, 213, 220), (63, 48, 55), (185, 177, 183)]","[(53, 42, 50), (59, 47, 54), (224, 218, 226), (238, 235, 239), (185, 177, 183), (214, 207, 213), (66, 53, 60), (108, 74, 75)]"
91005,"[(138, 181, 117), (135, 194, 168)]","[(141, 186, 120), (135, 194, 168), (131, 171, 112), (138, 182, 117)]","[(141, 186, 120), (138, 182, 117), (136, 179, 115), (135, 177, 113), (133, 170, 114), (135, 194, 168), (79, 104, 81), (125, 154, 112)]"
80108,"[(136, 134, 128), (236, 234, 227)]","[(236, 234, 227), (226, 224, 218), (32, 30, 21), (62, 60, 55)]","[(233, 231, 223), (36, 35, 28), (32, 30, 21), (236, 234, 227), (56, 55, 50), (118, 116, 116), (208, 206, 203), (229, 227, 222)]"
189602,"[(58, 29, 35), (145, 89, 88)]","[(128, 66, 65), (58, 29, 35), (146, 84, 83), (179, 139, 139)]","[(41, 22, 29), (241, 238, 239), (158, 98, 96), (75, 37, 41), (146, 84, 83), (128, 66, 65), (150, 117, 120), (171, 127, 131)]"
91011,"[(140, 72, 76), (132, 165, 157)]","[(153, 58, 62), (128, 86, 90), (123, 134, 132), (140, 196, 181)]","[(118, 115, 118), (117, 114, 116), (140, 196, 181), (153, 58, 62), (140, 61, 66), (123, 134, 132), (107, 91, 89), (116, 112, 115)]"
80493,"[(37, 50, 76), (111, 94, 69)]","[(37, 50, 76), (95, 66, 57), (87, 103, 90), (168, 142, 71)]","[(36, 50, 96), (37, 50, 57), (93, 79, 58), (87, 103, 90), (168, 142, 71), (64, 77, 94), (91, 53, 37), (132, 54, 38)]"
79988,"[(35, 28, 26), (159, 150, 131)]","[(126, 114, 94), (193, 187, 168), (15, 15, 13), (55, 40, 38)]","[(15, 15, 13), (201, 199, 187), (89, 81, 69), (127, 103, 73), (185, 175, 149), (143, 135, 117), (38, 34, 33), (72, 46, 44)]"
79744,"[(128, 81, 56), (225, 204, 174)]","[(167, 103, 64), (88, 58, 48), (215, 176, 123), (235, 232, 224)]","[(235, 232, 224), (230, 199, 139), (167, 103, 64), (212, 165, 109), (200, 150, 101), (172, 134, 108), (64, 52, 48), (113, 64, 49)]"
84187,"[(97, 72, 67), (163, 108, 79)]","[(142, 77, 63), (97, 72, 67), (165, 115, 73), (203, 162, 118)]","[(216, 179, 98), (217, 191, 159), (98, 81, 78), (142, 77, 63), (95, 64, 56), (165, 115, 73), (172, 128, 103), (207, 148, 113)]"
79022,"[(108, 106, 93), (164, 161, 139)]","[(126, 129, 124), (90, 84, 62), (160, 150, 114), (168, 172, 164)]","[(168, 172, 164), (115, 107, 75), (88, 74, 55), (166, 159, 124), (45, 46, 45), (154, 141, 104), (120, 118, 105), (132, 140, 142)]"
78472,"[(192, 178, 143), (225, 209, 184)]","[(225, 209, 184), (219, 203, 168), (122, 119, 105), (209, 186, 130)]","[(210, 191, 160), (211, 190, 108), (94, 95, 84), (225, 209, 184), (204, 170, 93), (219, 203, 168), (124, 115, 99), (177, 169, 151)]"
79778,"[(67, 68, 65), (128, 125, 115)]","[(67, 68, 65), (102, 99, 92), (136, 132, 120), (172, 169, 156)]","[(181, 171, 154), (122, 126, 117), (154, 156, 147), (150, 139, 122), (67, 68, 65), (102, 99, 92), (199, 188, 166), (206, 200, 186)]"
78466,"[(49, 52, 55), (116, 77, 45)]","[(113, 96, 47), (119, 58, 44), (46, 46, 51), (52, 58, 60)]","[(37, 45, 52), (113, 96, 47), (131, 46, 39), (109, 67, 42), (128, 50, 55), (54, 47, 50), (46, 55, 60), (59, 61, 59)]"
79793,"[(230, 227, 213), (231, 231, 229)]","[(234, 232, 218), (231, 231, 229), (218, 215, 199), (232, 229, 215)]","[(231, 228, 211), (234, 232, 218), (232, 229, 215), (225, 222, 206), (210, 207, 197), (231, 231, 229), (133, 132, 119), (188, 184, 166)]"
80450,"[(107, 96, 94), (219, 220, 226)]","[(219, 220, 226), (72, 52, 50), (113, 109, 95), (172, 172, 180)]","[(198, 199, 202), (219, 220, 226), (95, 95, 81), (130, 123, 108), (145, 145, 158), (63, 42, 39), (66, 60, 58), (96, 66, 64)]"
80444,"[(164, 164, 170), (214, 213, 215)]","[(195, 195, 198), (214, 213, 215), (105, 105, 114), (160, 160, 168)]","[(195, 195, 198), (171, 171, 177), (100, 99, 107), (214, 213, 215), (123, 123, 134), (149, 150, 160), (72, 70, 75), (82, 80, 88)]"
79787,"[(60, 63, 40), (122, 99, 67)]","[(111, 77, 50), (60, 63, 40), (117, 107, 70), (149, 133, 98)]","[(174, 157, 108), (183, 169, 133), (166, 133, 95), (125, 118, 88), (117, 107, 70), (111, 77, 50), (48, 49, 31), (72, 78, 49)]"
95061,"[(102, 44, 30), (137, 105, 87)]","[(114, 70, 53), (102, 44, 30), (132, 102, 76), (186, 179, 168)]","[(218, 217, 215), (96, 37, 27), (196, 191, 182), (109, 50, 33), (132, 102, 76), (114, 70, 53), (152, 138, 117), (177, 168, 159)]"
79963,"[(86, 94, 101), (169, 178, 189)]","[(153, 163, 175), (186, 193, 203), (61, 66, 71), (111, 121, 132)]","[(200, 206, 212), (172, 181, 193), (47, 52, 56), (160, 169, 183), (111, 121, 132), (146, 156, 167), (67, 74, 80), (83, 88, 91)]"
80478,"[(63, 71, 75), (142, 114, 88)]","[(72, 84, 90), (54, 57, 59), (140, 90, 64), (143, 137, 111)]","[(66, 68, 66), (41, 46, 52), (171, 182, 177), (149, 146, 99), (126, 111, 84), (140, 90, 64), (70, 79, 77), (74, 89, 104)]"
84178,"[(181, 174, 162), (202, 200, 196)]","[(202, 200, 196), (197, 194, 189), (144, 129, 104), (186, 179, 168)]","[(202, 200, 196), (197, 194, 189), (186, 179, 168), (134, 122, 104), (130, 106, 59), (74, 61, 49), (166, 148, 116), (174, 162, 142)]"
125098,"[(94, 100, 99), (137, 151, 158)]","[(119, 133, 139), (155, 170, 178), (83, 90, 90), (104, 110, 109)]","[(91, 98, 98), (104, 110, 109), (116, 125, 126), (149, 160, 162), (123, 141, 151), (75, 82, 81), (150, 173, 191), (170, 186, 197)]"
125099,"[(98, 85, 71), (207, 201, 193)]","[(70, 60, 51), (126, 110, 91), (180, 171, 156), (233, 231, 231)]","[(60, 48, 36), (195, 185, 168), (79, 72, 67), (233, 231, 231), (166, 158, 145), (111, 93, 74), (127, 119, 106), (154, 136, 110)]"
84179,"[(54, 55, 56), (123, 125, 126)]","[(54, 55, 56), (91, 94, 96), (131, 134, 134), (177, 179, 177)]","[(183, 184, 181), (81, 83, 84), (101, 105, 107), (162, 163, 163), (203, 204, 201), (131, 134, 134), (45, 45, 47), (63, 64, 65)]"
430677,"[(201, 208, 181), (235, 234, 232)]","[(235, 234, 232), (234, 230, 220), (188, 172, 94), (147, 199, 189)]","[(83, 182, 171), (235, 234, 232), (232, 229, 218), (234, 230, 220), (221, 171, 71), (191, 204, 194), (95, 174, 163), (217, 170, 72)]"
78498,"[(134, 140, 147), (198, 190, 179)]","[(172, 176, 182), (198, 190, 179), (70, 79, 92), (122, 126, 132)]","[(166, 164, 160), (200, 195, 187), (118, 132, 147), (197, 186, 171), (172, 176, 182), (70, 79, 92), (90, 97, 109), (115, 112, 112)]"
80445,"[(158, 153, 148), (218, 220, 223)]","[(218, 220, 223), (205, 207, 208), (72, 63, 55), (147, 136, 122)]","[(218, 220, 223), (132, 133, 105), (126, 92, 83), (61, 48, 40), (205, 207, 208), (84, 78, 69), (151, 148, 140), (181, 171, 158)]"
80323,"[(134, 83, 45), (183, 180, 181)]","[(216, 212, 208), (134, 83, 45), (88, 90, 106), (213, 207, 203)]","[(28, 38, 71), (182, 107, 43), (216, 212, 208), (209, 201, 194), (213, 207, 203), (86, 59, 47), (34, 43, 75), (141, 122, 105)]"
80337,"[(84, 65, 101), (180, 134, 131)]","[(209, 205, 204), (152, 63, 58), (103, 56, 59), (65, 74, 142)]","[(149, 57, 53), (148, 51, 46), (137, 52, 48), (69, 60, 71), (209, 205, 204), (65, 74, 142), (150, 63, 60), (173, 120, 116)]"
80451,"[(85, 83, 75), (192, 195, 195)]","[(65, 58, 53), (105, 107, 98), (179, 181, 181), (206, 209, 210)]","[(111, 109, 104), (88, 94, 82), (206, 209, 210), (76, 65, 59), (131, 132, 123), (53, 52, 47), (163, 166, 163), (194, 197, 198)]"
79792,"[(94, 91, 73), (128, 115, 93)]","[(115, 100, 76), (94, 91, 73), (122, 112, 96), (161, 149, 122)]","[(176, 148, 102), (177, 167, 150), (122, 112, 96), (91, 86, 68), (115, 100, 76), (146, 140, 118), (95, 92, 77), (100, 98, 81)]"
78467,"[(87, 82, 76), (159, 133, 108)]","[(144, 107, 77), (87, 82, 76), (151, 130, 103), (196, 188, 175)]","[(209, 204, 193), (190, 185, 175), (151, 130, 103), (173, 161, 139), (99, 93, 88), (76, 70, 64), (148, 95, 74), (141, 118, 80)]"
79779,"[(121, 119, 114), (230, 225, 216)]","[(230, 225, 216), (50, 50, 49), (161, 158, 151), (223, 218, 208)]","[(230, 225, 216), (223, 218, 208), (162, 160, 154), (131, 131, 126), (50, 50, 49), (201, 197, 186), (81, 81, 81), (105, 105, 104)]"
127895,"[(72, 66, 64), (131, 127, 122)]","[(92, 92, 88), (72, 66, 64), (139, 126, 118), (201, 199, 193)]","[(72, 69, 67), (63, 60, 59), (182, 181, 174), (92, 92, 88), (219, 217, 212), (139, 126, 118), (77, 73, 71), (108, 75, 69)]"
78301,"[(47, 41, 32), (95, 85, 75)]","[(58, 56, 54), (47, 41, 32), (110, 83, 52), (151, 145, 139)]","[(32, 33, 30), (116, 106, 100), (58, 56, 54), (110, 83, 52), (61, 49, 34), (174, 165, 151), (178, 186, 194), (224, 219, 218)]"
78315,"[(36, 40, 40), (87, 85, 61)]","[(36, 40, 40), (65, 70, 54), (98, 83, 61), (122, 115, 77)]","[(125, 114, 96), (36, 40, 40), (98, 83, 61), (65, 70, 54), (100, 104, 71), (148, 126, 60), (146, 130, 92), (160, 152, 134)]"
79023,"[(66, 82, 65), (158, 131, 101)]","[(136, 90, 49), (66, 82, 65), (161, 148, 122), (200, 196, 185)]","[(200, 196, 185), (135, 111, 81), (162, 143, 82), (173, 170, 162), (75, 60, 46), (136, 90, 49), (54, 102, 74), (59, 105, 93)]"
84186,"[(176, 173, 163), (238, 238, 235)]","[(238, 238, 235), (213, 212, 195), (121, 114, 107), (157, 156, 152)]","[(238, 238, 235), (130, 135, 143), (158, 144, 142), (169, 172, 162), (103, 104, 100), (138, 125, 114), (205, 202, 183), (221, 221, 208)]"
79037,"[(25, 24, 21), (63, 61, 59)]","[(25, 24, 21), (34, 32, 30), (52, 51, 49), (131, 129, 125)]","[(25, 24, 21), (34, 32, 30), (180, 178, 173), (78, 77, 75), (52, 51, 49), (156, 153, 149), (98, 96, 94), (121, 119, 115)]"
78329,"[(43, 42, 42), (49, 49, 49)]","[(48, 47, 47), (51, 51, 51), (41, 40, 40), (45, 45, 45)]","[(51, 51, 51), (50, 49, 49), (43, 42, 42), (48, 47, 47), (45, 45, 45), (39, 38, 38), (52, 52, 52), (55, 54, 54)]"
84192,"[(134, 135, 137), (190, 191, 195)]","[(172, 172, 175), (190, 191, 195), (52, 53, 56), (142, 142, 144)]","[(172, 172, 175), (155, 155, 156), (60, 60, 64), (92, 92, 94), (130, 130, 131), (28, 29, 34), (183, 183, 186), (198, 199, 203)]"
79751,"[(48, 89, 154), (143, 139, 140)]","[(48, 89, 154), (92, 105, 131), (182, 142, 95), (206, 205, 203)]","[(177, 125, 64), (179, 126, 68), (206, 205, 203), (48, 89, 154), (122, 109, 103), (62, 101, 159), (191, 183, 172), (199, 199, 196)]"
154462,"[(120, 118, 114), (226, 226, 227)]","[(254, 254, 254), (120, 118, 114), (157, 159, 161), (238, 238, 237)]","[(254, 254, 254), (100, 99, 90), (110, 114, 121), (238, 238, 237), (142, 137, 128), (157, 159, 161), (55, 58, 59), (85, 77, 78)]"
189603,"[(37, 45, 51), (109, 105, 104)]","[(37, 45, 51), (67, 56, 52), (86, 97, 103), (215, 214, 208)]","[(239, 239, 238), (70, 42, 41), (56, 54, 55), (37, 45, 51), (87, 72, 58), (191, 189, 177), (62, 83, 93), (110, 111, 113)]"
91004,"[(188, 109, 126), (222, 143, 128)]","[(192, 110, 128), (222, 143, 128), (180, 106, 121), (188, 109, 127)]","[(186, 108, 126), (184, 107, 124), (188, 109, 127), (182, 107, 122), (192, 110, 128), (222, 143, 128), (111, 72, 73), (176, 107, 118)]"
80121,"[(98, 100, 90), (155, 149, 134)]","[(141, 135, 119), (170, 163, 148), (84, 87, 78), (112, 113, 103)]","[(82, 88, 79), (159, 154, 140), (93, 96, 85), (141, 135, 119), (112, 113, 103), (68, 71, 62), (175, 167, 148), (185, 178, 165)]"
118898,"[(20, 33, 51), (74, 125, 146)]","[(11, 15, 22), (28, 51, 80), (58, 104, 131), (89, 146, 161)]","[(11, 15, 22), (59, 107, 142), (57, 100, 119), (33, 60, 98), (24, 42, 62), (78, 134, 153), (93, 150, 163), (108, 168, 175)]"
80647,"[(196, 170, 98), (203, 177, 104)]","[(203, 177, 104), (199, 173, 99), (188, 164, 97), (197, 171, 99)]","[(186, 162, 97), (194, 169, 99), (190, 166, 99), (197, 171, 99), (203, 177, 104), (199, 173, 99), (142, 125, 76), (180, 158, 94)]"
79584,"[(104, 107, 96), (224, 222, 219)]","[(74, 96, 89), (134, 117, 102), (211, 206, 203), (238, 237, 236)]","[(238, 237, 236), (194, 188, 180), (208, 200, 195), (231, 226, 224), (154, 156, 157), (74, 96, 89), (105, 103, 86), (163, 132, 118)]"
78856,"[(95, 86, 86), (148, 132, 122)]","[(133, 112, 104), (163, 151, 140), (88, 73, 70), (102, 99, 102)]","[(150, 149, 151), (96, 89, 95), (88, 73, 70), (184, 172, 160), (158, 141, 125), (108, 108, 110), (134, 105, 91), (133, 120, 118)]"
79590,"[(101, 168, 189), (127, 187, 205)]","[(107, 182, 206), (127, 187, 205), (85, 129, 142), (106, 179, 202)]","[(107, 182, 206), (106, 179, 202), (78, 113, 124), (103, 165, 183), (55, 71, 77), (116, 183, 205), (149, 189, 195), (129, 193, 217)]"
80135,"[(35, 39, 37), (165, 144, 104)]","[(35, 39, 37), (194, 172, 123), (101, 88, 68), (171, 143, 101)]","[(63, 63, 54), (35, 39, 37), (175, 150, 107), (194, 172, 123), (166, 135, 95), (128, 108, 80), (77, 71, 57), (97, 76, 58)]"
79209,"[(51, 41, 39), (97, 90, 92)]","[(72, 62, 67), (51, 41, 39), (107, 98, 89), (136, 138, 147)]","[(39, 35, 35), (89, 87, 95), (110, 114, 127), (126, 109, 83), (64, 48, 43), (161, 163, 167), (61, 56, 63), (83, 68, 70)]"
79221,"[(73, 72, 64), (139, 129, 115)]","[(127, 115, 94), (73, 72, 64), (121, 114, 125), (181, 172, 147)]","[(121, 114, 125), (44, 48, 41), (64, 65, 48), (152, 144, 126), (92, 88, 84), (127, 115, 94), (190, 179, 146), (228, 219, 189)]"
79547,"[(33, 37, 35), (61, 51, 39)]","[(33, 37, 35), (47, 44, 37), (61, 50, 39), (89, 67, 42)]","[(33, 37, 35), (81, 75, 44), (101, 81, 46), (47, 44, 37), (61, 50, 39), (127, 88, 48), (72, 52, 39), (89, 55, 39)]"
78659,"[(81, 105, 169), (135, 114, 137)]","[(140, 91, 114), (131, 136, 159), (75, 97, 143), (87, 113, 195)]","[(94, 123, 207), (87, 113, 195), (141, 77, 65), (139, 104, 163), (155, 139, 109), (75, 97, 143), (97, 126, 210), (142, 163, 214)]"
161340,"[(232, 233, 236), (249, 250, 252)]","[(245, 246, 249), (249, 250, 252), (197, 197, 200), (242, 244, 246)]","[(245, 246, 249), (242, 244, 246), (249, 250, 252), (160, 160, 163), (228, 228, 231), (193, 193, 195), (107, 107, 110), (134, 134, 136)]"
80690,"[(38, 37, 32), (92, 86, 65)]","[(38, 37, 32), (62, 59, 45), (94, 87, 64), (150, 139, 106)]","[(38, 37, 32), (168, 159, 128), (62, 59, 45), (200, 189, 143), (156, 144, 109), (130, 119, 90), (88, 80, 56), (100, 94, 73)]"
